dotty, 4156, 2018-03-22T15:12:52Z, 1e34d2d, 32840.4465, Thu Mar 22 16:46:42 CET 2018, 81613.873 39940.542 36609.087 35116.884 36001.701 33873.013 34050.954 33749.276 34919.758 33530.198 33601.352 33406.120 34266.265 33265.077 33212.753 33558.966 34007.451 33104.874 33122.521 32969.943 33884.465 32997.506 32887.010 32994.578 33831.552 32964.806 32877.340 32887.844 33810.422 32842.655 , 32738.665 32807.508 33773.893 32880.490 32841.979 32838.914 33628.231 32757.836 32702.993 32760.477 33788.165 32824.604 32936.266 33010.604 33626.078 32727.857 32771.424 32836.208 33606.179 32853.416
tests/empty-file.scala, 4156, 2018-03-22T15:12:52Z, 1e34d2d, 38.905, Thu Mar 22 17:16:04 CET 2018, 1709.381 188.906 138.212 115.823 82.189 79.201 89.205 73.561 55.927 51.381 44.044 42.381 41.322 42.246 42.066 40.623 40.844 40.225 40.672 39.866 41.099 39.831 39.466 39.587 38.814 39.931 38.802 39.426 39.258 38.580 , 39.437 38.747 39.541 38.860 38.992 40.679 38.683 39.325 38.679 39.560 39.841 38.950 38.768 38.087 38.535 39.181 38.444 38.462 38.115 39.684
tests/patmatexhaust.scala, 4156, 2018-03-22T15:12:52Z, 1e34d2d, 279.6595, Thu Mar 22 17:20:10 CET 2018, 5254.579 2212.458 1635.724 1066.368 1088.240 855.215 747.111 658.215 564.215 704.936 535.264 516.623 484.166 506.278 382.094 434.166 442.547 352.611 348.645 346.661 5385.558 1750.178 1743.564 1413.974 910.399 764.270 694.453 694.157 782.720 695.270 658.089 557.996 441.347 430.204 429.791 505.913 387.624 355.689 374.746 426.924 5207.788 2044.308 1631.826 1376.631 1037.558 763.419 748.710 780.234 511.955 501.714 633.619 543.323 485.189 441.113 382.265 412.629 402.931 348.776 340.886 394.564 , 340.699 352.466 352.536 334.368 362.686 316.515 312.783 315.642 297.144 295.903 317.888 286.349 319.531 290.354 281.085 278.432 279.892 277.158 273.887 277.127 267.706 266.451 276.879 270.071 275.619 293.186 279.427 311.553 267.004 302.782 262.682 273.015 318.730 267.171 259.209 267.976 257.586 258.374 266.108 262.337 367.531 342.499 339.297 335.968 335.231 316.815 312.702 311.499 304.764 325.469 363.623 298.925 292.036 293.850 289.292 285.244 286.993 280.080 277.917 284.810 275.575 273.721 293.297 275.228 315.792 290.352 283.637 329.607 276.510 278.955 278.307 281.620 271.188 266.123 266.633 271.534 265.737 268.312 272.815 260.269 330.032 320.018 323.101 366.523 404.135 308.299 295.236 288.808 286.781 283.831 278.176 277.347 280.086 276.949 272.069 278.213 270.599 274.651 340.934 330.804 273.534 280.952 276.221 264.736 259.992 264.848 269.369 264.406 262.704 254.231 253.667 256.893 253.684 253.991 292.864 252.247 258.304 269.457 250.271 249.774
tests/exhaustivity-I.scala, 4156, 2018-03-22T15:12:52Z, 1e34d2d, 159.548, Thu Mar 22 17:23:56 CET 2018, 3856.436 1113.082 824.371 641.483 587.930 474.210 452.624 382.359 322.715 294.120 325.391 291.242 230.798 279.473 300.749 273.917 195.128 192.873 186.049 186.088 4020.241 1152.267 1077.504 821.058 581.865 515.496 588.031 449.664 380.193 406.949 286.306 253.846 239.571 220.824 287.020 305.327 268.784 195.366 185.824 178.171 4135.203 1447.329 1180.110 689.972 639.190 689.651 611.458 557.503 479.865 363.310 325.358 333.995 300.019 303.540 300.581 215.499 203.152 194.600 191.651 196.230 , 187.395 192.412 175.516 179.896 172.800 170.388 201.350 217.050 177.985 219.252 193.020 164.769 169.233 158.958 159.032 163.600 167.242 170.278 187.575 156.703 164.266 158.142 155.311 160.162 154.379 152.775 154.222 152.603 154.684 160.883 149.127 151.106 147.714 149.475 149.430 147.718 147.535 146.897 145.200 146.327 174.932 184.870 179.314 174.520 169.436 162.336 161.933 162.574 158.811 161.013 159.275 157.274 158.996 156.898 161.247 187.255 155.774 173.363 154.452 152.533 203.682 152.667 159.752 151.098 150.314 151.844 147.114 148.628 151.085 146.057 149.468 145.249 144.402 145.932 144.513 144.242 145.514 144.351 144.957 144.047 187.593 187.353 176.738 174.334 172.272 170.755 167.261 168.263 168.081 164.726 169.472 164.172 161.486 163.154 161.379 164.405 162.936 161.095 159.839 159.344 159.236 159.901 156.331 163.232 177.678 160.946 169.582 156.331 163.175 163.022 150.695 154.094 149.574 150.696 151.152 148.587 148.422 150.502 148.109 149.161
tests/exhaustivity-S.scala, 4156, 2018-03-22T15:12:52Z, 1e34d2d, 262.0515, Thu Mar 22 17:27:46 CET 2018, 4011.645 1584.568 703.575 671.122 513.586 502.723 470.305 414.776 435.605 385.671 348.572 315.550 387.775 418.682 334.286 300.058 295.297 291.621 291.046 341.174 3955.277 1492.327 738.269 560.226 513.147 443.074 394.954 522.797 362.654 351.455 350.011 338.221 322.880 305.701 305.292 289.069 338.998 342.229 277.082 278.239 4114.368 1218.152 1049.842 766.129 515.783 456.783 424.901 462.299 305.554 281.567 297.655 352.683 361.510 287.399 273.933 268.450 261.427 247.815 246.151 250.369 , 290.565 311.299 287.355 295.835 280.821 281.620 296.031 282.315 280.657 294.594 277.367 275.987 273.294 276.310 277.835 276.391 274.090 286.559 308.061 272.916 274.181 273.118 275.312 271.215 272.243 273.808 276.914 277.570 275.478 274.067 279.284 268.687 268.975 288.740 268.362 270.326 269.351 267.930 271.819 268.258 275.145 291.688 282.733 267.937 268.827 263.698 264.477 262.658 263.105 262.065 262.299 260.442 263.514 258.991 260.401 260.805 271.075 263.512 262.038 259.937 264.503 257.938 257.587 257.179 258.404 255.492 256.120 256.892 254.607 264.758 257.775 258.230 350.637 258.540 255.192 254.234 289.939 263.884 259.123 256.226 253.032 244.647 267.512 255.710 236.434 233.133 237.173 238.221 230.034 232.167 253.256 237.891 227.643 230.945 228.145 227.086 226.526 226.714 229.595 238.910 227.199 226.503 228.575 224.137 225.632 227.029 237.992 224.628 225.350 225.748 223.564 222.505 243.073 223.155 225.015 221.296 221.354 221.020 221.517 223.472
tests/exhaustivity-T.scala, 4156, 2018-03-22T15:12:52Z, 1e34d2d, 945.484, Thu Mar 22 17:32:46 CET 2018, 5064.467 2294.172 1485.170 1387.228 1306.361 1165.885 1339.228 1101.287 1070.103 1054.988 1052.603 1022.664 1015.879 1011.741 1004.994 993.417 1012.967 1003.897 969.418 987.672 5266.851 2220.791 1374.369 1293.035 1330.775 1199.840 1145.081 1223.806 1225.864 1126.684 1134.524 1046.597 1036.087 1018.108 1019.951 1006.234 1052.266 995.087 976.604 969.897 5401.204 2265.657 1712.211 1359.370 1467.628 1286.637 1273.641 1244.422 1197.653 1173.912 1174.355 1159.662 1140.464 1130.704 1129.790 1117.893 1118.287 1119.907 1108.168 1096.705 , 993.244 1152.139 958.789 975.475 936.208 932.302 937.215 954.384 928.369 957.614 1003.331 919.477 918.186 921.382 915.325 916.810 916.447 908.323 915.229 914.795 925.701 910.691 909.006 908.375 952.856 908.564 924.779 919.651 912.942 908.029 900.175 904.844 903.489 900.520 904.630 904.589 905.711 901.571 899.700 899.706 967.135 1132.783 974.549 974.126 977.147 966.501 951.409 946.229 941.102 944.230 960.323 937.313 940.406 949.334 945.067 945.469 940.597 943.699 932.831 958.315 937.784 936.745 934.428 934.059 931.679 923.072 927.392 927.629 943.961 925.049 921.885 922.190 922.708 919.540 925.199 945.499 935.728 934.119 919.769 919.031 1100.854 1100.003 1087.223 1097.838 1080.641 1079.433 1075.272 1104.233 1068.168 1065.462 1065.050 1065.635 1075.402 1085.831 1063.380 1056.893 1063.692 1050.094 1073.936 1065.090 1055.501 1053.885 1059.383 1062.761 1050.382 1055.098 1054.622 1046.774 1054.021 1052.969 1043.921 1040.976 1057.333 1044.777 1043.189 1043.306 1041.811 1041.034 1042.302 1040.192
tests/exhaustivity-V.scala, 4156, 2018-03-22T15:12:52Z, 1e34d2d, 2471.3545, Thu Mar 22 17:40:14 CET 2018, 5428.048 3917.304 3065.439 2711.691 2656.893 2751.443 2859.395 2726.509 2656.998 2631.212 2650.187 2676.823 2568.494 2549.479 2527.628 2510.934 2533.763 2525.278 2567.498 2539.973 5713.312 4296.876 2947.604 2693.662 2792.058 2681.528 2736.199 2816.659 2721.589 2681.748 2625.804 2614.764 2565.019 2596.563 2562.201 2580.412 2631.081 2582.213 2574.749 2545.772 5336.744 3124.066 2818.246 2586.631 2158.712 2095.862 2043.104 2004.695 1976.825 1931.903 1935.582 1839.713 1835.951 1826.857 1823.242 1816.542 1814.124 1830.164 1808.633 1800.567 , 2515.225 2501.918 2512.734 2574.223 2497.864 2569.489 2501.166 2487.870 2479.294 2482.799 2477.016 2488.767 2487.386 2476.734 2481.859 2484.889 2503.153 2470.694 2475.414 2464.904 2474.656 2452.994 2463.161 2470.797 2468.077 2469.350 2453.385 2454.914 2459.866 2460.696 2507.168 2450.793 2450.791 2449.506 2460.243 2461.454 2468.249 2462.122 2466.049 2455.951 2545.272 2538.791 2587.063 2614.241 2514.636 2532.756 2540.870 2528.764 2552.557 2492.763 2486.142 2485.492 2517.771 2484.743 2514.182 2547.492 2520.903 2494.083 2484.557 2490.058 2500.105 2485.738 2525.443 2485.295 2490.328 2500.433 2486.416 2480.584 2478.382 2485.805 2502.246 2476.002 2484.630 2494.357 2527.994 2484.572 2472.540 2471.912 2486.510 2478.529 1797.267 1796.345 1783.155 1778.468 1773.718 1763.727 1829.085 1761.490 1781.247 1830.060 1781.618 1759.781 1759.292 1758.224 1756.417 1745.598 1774.194 1780.763 1768.713 1805.338 1753.173 1742.970 2026.860 1782.625 1789.784 1765.443 1750.877 1749.068 1750.180 1747.893 1754.832 1737.735 1751.383 1748.536 1782.270 1870.221 2093.122 1726.177 1743.260 1737.933
tests/implicitNums.scala, 4156, 2018-03-22T15:12:52Z, 1e34d2d, 738.3135, Thu Mar 22 17:41:54 CET 2018, 7617.784 3182.146 2539.607 2826.830 2216.026 1267.015 1141.724 1059.114 1000.278 1032.683 1173.766 963.174 1054.802 956.818 789.572 770.483 761.698 768.969 760.655 754.416 798.319 759.785 757.111 810.155 755.155 981.582 755.205 780.149 767.579 743.964 , 749.356 744.923 760.731 741.202 744.805 739.203 749.318 746.095 738.441 729.504 736.321 729.308 738.186 728.246 730.785 728.479 736.256 721.883 761.713 736.202
tests/scalapb, 4156, 2018-03-22T15:12:52Z, 1e34d2d, 6853.991, Thu Mar 22 17:48:46 CET 2018, 32226.312 12978.263 10365.726 9018.698 8257.932 7900.961 7690.273 7370.903 7319.759 7166.024 7179.418 7118.925 7110.844 7041.223 6994.768 6954.539 6978.806 6989.439 6874.481 7002.202 6852.492 7031.176 6872.347 6865.907 6897.711 6906.568 6921.606 6895.283 6941.885 6895.277 , 6907.225 6891.141 6896.886 6867.772 6873.811 6849.980 6844.832 6860.701 6858.002 6887.989 6847.832 6926.553 6810.603 6802.812 6772.932 6774.465 6803.600 6802.780 6883.035 6814.209
tests/power-macro/PowerInlined-1.scala, 4156, 2018-03-22T15:12:52Z, 1e34d2d, 63.8235, Thu Mar 22 17:49:59 CET 2018, 2458.579 397.911 290.946 213.760 175.440 161.734 153.248 112.398 123.291 96.456 96.514 82.279 75.298 73.891 83.925 73.791 72.594 71.113 71.394 68.604 67.534 68.999 67.434 71.536 67.875 69.085 68.043 67.636 67.791 64.982 , 65.712 64.677 65.350 64.951 66.315 63.930 72.272 63.270 65.258 63.717 79.906 62.539 63.547 62.068 63.289 62.345 62.878 63.195 65.717 61.938
tests/power-macro/PowerInlined-1k.scala, 4156, 2018-03-22T15:12:52Z, 1e34d2d, 324.4495, Thu Mar 22 17:51:20 CET 2018, 4620.709 1910.705 793.102 598.295 737.898 501.488 441.202 405.094 409.951 422.931 370.563 387.940 360.010 406.102 342.672 344.457 337.245 338.963 337.161 353.705 336.252 346.792 335.427 340.685 339.461 333.659 335.353 334.926 340.936 325.218 , 338.396 331.869 333.042 336.814 324.136 328.227 323.578 324.763 326.840 318.603 323.798 339.741 322.484 322.651 326.760 319.133 349.956 319.041 317.166 319.693
