dotty, 4242, 2018-04-04T12:56:32Z, da64bec, 34069.737, Wed Apr  4 15:31:14 CEST 2018, 78463.047 41476.280 37293.872 35992.574 37426.585 35025.718 35047.068 34934.637 35819.419 34727.705 34594.354 34858.557 35459.592 34486.373 34440.586 34766.744 35108.171 34253.079 33963.942 34376.604 34914.158 34168.708 34188.545 34146.747 34828.992 34222.797 34117.389 34073.395 34721.618 34041.800 , 34025.107 34098.944 34691.009 34090.600 34045.984 34014.534 34711.356 34155.934 34055.967 33902.298 34662.275 34012.505 33962.780 34083.507 34700.403 34217.241 33978.874 34020.628 34600.734 34029.171
tests/empty-file.scala, 4242, 2018-04-04T12:56:32Z, da64bec, 38.472, Wed Apr  4 16:00:42 CEST 2018, 1710.057 188.110 105.585 89.624 78.949 70.779 87.705 70.364 53.638 48.586 46.868 41.704 41.553 40.802 41.069 40.034 40.319 39.548 39.925 39.715 39.207 39.554 38.941 39.495 39.384 39.213 39.479 38.537 39.631 38.865 , 40.522 42.795 38.521 39.118 38.575 40.750 38.767 38.114 38.701 38.013 38.687 37.935 37.713 38.509 38.094 38.217 37.801 38.435 38.322 38.131
tests/patmatexhaust.scala, 4242, 2018-04-04T12:56:32Z, da64bec, 284.4305, Wed Apr  4 16:04:48 CEST 2018, 5704.958 2095.828 1667.364 1250.511 1294.370 1080.204 832.770 808.865 576.652 543.196 503.689 517.238 593.255 473.605 522.088 516.171 531.018 505.750 393.528 414.778 5183.636 2164.857 1667.006 1350.518 1212.918 1109.584 1026.661 868.302 857.274 763.703 712.537 633.588 504.044 544.611 577.677 570.855 448.133 447.028 510.569 382.467 5652.790 2198.782 1631.323 1352.923 980.641 822.632 694.056 780.851 692.219 516.458 611.014 522.105 564.971 509.097 442.427 440.493 435.544 381.121 378.979 374.695 , 360.781 347.001 335.301 338.204 337.040 341.334 322.537 319.151 322.284 305.778 352.830 368.377 311.911 302.869 300.419 295.684 293.427 294.171 297.170 286.570 325.433 350.990 284.342 280.249 362.817 282.781 279.335 283.511 272.696 279.773 277.561 269.807 269.020 273.630 274.425 268.967 264.918 272.571 263.622 264.397 348.214 345.952 327.489 324.457 331.590 316.401 311.063 306.538 309.832 295.319 289.919 299.138 292.318 282.291 284.519 278.982 276.396 280.248 290.389 275.869 277.959 272.347 271.449 281.233 272.194 268.861 275.157 272.591 335.640 297.177 273.581 266.260 261.825 302.266 260.786 272.878 282.261 272.094 280.836 278.874 357.590 418.166 335.067 339.239 335.441 369.596 319.256 379.825 325.415 304.393 299.250 294.115 296.368 307.821 287.157 282.986 280.304 285.434 291.405 283.613 281.028 272.209 301.959 282.576 272.672 270.498 273.470 295.112 273.281 270.351 264.816 266.917 260.537 268.673 259.219 258.289 282.983 258.458 258.075 265.825
tests/exhaustivity-I.scala, 4242, 2018-04-04T12:56:32Z, da64bec, 165.056, Wed Apr  4 16:08:35 CEST 2018, 4044.917 1116.219 1092.542 857.291 582.439 543.382 515.869 502.602 559.813 400.913 367.513 266.587 261.157 341.289 282.675 216.711 213.418 252.193 201.021 201.661 4052.504 1288.526 1277.961 748.471 727.915 695.382 665.294 594.223 539.466 471.941 398.036 351.487 267.432 294.139 275.698 221.579 223.283 218.393 201.734 217.862 4025.125 1611.353 1234.891 1018.167 740.913 638.790 511.975 621.855 562.180 483.398 351.055 321.137 272.378 237.650 247.692 279.236 274.372 282.562 272.799 233.076 , 195.442 229.945 200.118 188.984 186.291 204.942 203.116 179.192 174.730 179.364 174.092 170.506 172.583 169.677 171.120 171.060 174.536 169.029 163.502 163.728 164.402 163.383 160.988 162.556 162.158 162.465 162.353 160.297 162.700 155.660 160.158 156.911 156.992 157.970 152.019 154.618 152.886 151.392 157.704 150.213 199.628 203.215 197.743 182.224 182.695 180.902 173.378 180.678 210.843 189.013 170.078 199.603 181.779 171.408 167.246 163.277 162.919 167.936 164.422 166.670 159.688 158.768 166.908 158.499 159.263 161.950 156.297 156.183 154.726 183.024 175.284 153.287 152.120 154.846 150.916 151.943 149.627 149.545 152.581 148.769 213.910 203.728 192.753 251.483 216.760 190.189 177.995 177.901 177.804 180.739 179.096 172.932 175.293 171.172 167.796 169.546 166.014 165.186 166.918 165.888 190.625 187.130 159.015 161.734 160.094 159.073 163.217 156.600 155.078 157.371 154.987 164.926 160.957 152.315 156.436 151.653 151.760 158.272 158.009 162.472
tests/exhaustivity-S.scala, 4242, 2018-04-04T12:56:32Z, da64bec, 262.9455, Wed Apr  4 16:12:24 CEST 2018, 4463.962 1526.617 845.753 508.966 528.275 464.947 360.431 341.923 363.517 326.059 310.311 298.610 300.245 289.769 286.033 284.683 301.101 286.920 278.941 308.166 4291.760 1240.345 815.400 591.456 506.930 392.954 536.904 426.954 368.069 317.281 304.364 309.008 309.063 299.971 318.072 328.567 275.243 296.170 301.380 276.382 4457.571 1070.108 662.967 658.020 628.652 627.079 479.595 433.871 376.293 440.928 342.304 346.276 313.638 307.006 298.630 297.758 299.970 285.746 288.027 286.582 , 278.485 272.029 269.198 265.127 263.994 263.077 261.221 261.779 260.939 260.654 260.587 259.165 262.181 257.238 255.943 259.585 257.836 256.154 258.193 254.689 253.933 255.111 256.704 257.398 258.561 255.195 253.764 255.093 253.334 255.471 335.335 254.916 264.361 263.301 253.579 262.889 251.364 250.687 250.525 254.513 283.792 263.593 266.057 261.534 264.309 267.178 260.383 256.623 262.676 266.063 264.447 262.961 313.676 293.627 258.085 253.976 257.293 260.035 256.705 251.014 254.809 298.491 251.911 253.834 250.960 253.732 264.032 252.631 250.295 251.390 255.449 250.782 250.919 249.060 249.921 273.865 252.767 247.346 247.823 247.502 282.402 281.761 282.025 286.832 299.795 284.269 276.740 275.243 285.586 275.865 280.174 272.022 273.072 272.532 279.099 271.004 285.825 280.138 287.921 269.505 266.098 268.834 281.304 270.955 266.242 267.411 263.971 266.575 267.097 267.336 265.647 275.259 265.397 265.914 266.175 263.388 264.879 261.807 268.996 262.930
tests/exhaustivity-T.scala, 4242, 2018-04-04T12:56:32Z, da64bec, 860.4775, Wed Apr  4 16:17:36 CEST 2018, 5121.239 1957.204 1460.870 1355.507 1164.143 1061.018 1043.031 1089.367 1054.703 1002.838 997.478 1004.358 924.904 949.512 912.914 907.810 899.403 880.686 887.207 876.304 4995.125 1917.655 1629.249 1415.235 1278.359 1347.601 1182.338 1158.552 1140.756 1281.045 1084.619 1058.693 1044.122 1039.941 1117.499 1031.264 1076.853 1102.442 1020.594 1015.105 5238.497 2169.226 1492.620 1357.316 1210.913 1135.793 1042.662 1195.779 1038.186 1041.901 1035.742 987.023 972.428 923.097 910.604 905.336 1025.746 917.435 877.442 896.634 , 868.656 868.321 869.837 883.658 882.567 859.651 861.899 1130.214 876.028 850.214 855.449 853.664 847.383 844.725 846.766 845.843 841.380 891.472 846.633 841.529 835.770 857.426 876.189 846.159 848.039 847.277 850.318 838.544 845.953 836.686 839.852 838.781 838.362 845.458 838.542 832.014 841.427 847.221 850.379 833.673 1015.657 1077.728 1029.293 1170.553 1037.117 1093.252 1003.554 996.545 983.928 981.291 1271.302 1019.253 1001.226 1007.831 1013.587 1090.867 1000.328 1039.065 1010.975 1058.908 969.883 962.134 965.509 968.973 960.966 960.176 955.381 956.404 958.389 953.167 958.586 955.174 951.402 953.083 955.323 951.873 954.529 943.816 945.936 941.637 896.883 925.757 1016.764 875.260 860.938 889.723 861.769 958.387 858.157 852.036 850.982 851.023 848.052 854.380 850.187 850.328 845.443 875.088 860.017 849.770 837.716 839.573 861.862 844.760 837.435 836.848 836.138 835.651 845.705 851.472 842.384 855.075 832.017 835.468 832.527 833.182 829.917 835.373 829.889 836.746
tests/exhaustivity-V.scala, 4242, 2018-04-04T12:56:32Z, da64bec, 1583.2405, Wed Apr  4 16:23:06 CEST 2018, 5086.079 2713.822 2110.586 1834.402 1792.943 1892.462 2013.397 1963.431 1878.390 1849.892 1788.860 1667.708 1741.232 1662.530 1672.347 1636.403 1612.733 1637.391 1624.160 1621.193 5614.686 2554.240 2016.260 1923.277 1850.785 1865.484 1967.077 1916.146 1815.651 1814.380 1849.649 1773.189 1802.602 1753.415 1699.822 1728.433 1638.193 1649.627 1634.505 1648.843 5659.035 2553.916 2202.251 2099.266 1941.009 1909.867 1747.690 1736.728 1659.760 1644.612 1639.765 1621.545 1619.128 1618.803 1594.114 1594.403 1591.202 1579.256 1589.527 1583.027 , 1625.200 1608.256 1596.416 1601.798 1598.154 1616.355 1618.794 1642.365 1623.032 1630.022 1589.473 1600.261 1614.531 1611.669 1603.549 1592.611 1614.000 1601.962 1616.059 1606.689 1588.204 1589.050 1589.489 1589.406 1581.502 1572.167 1559.537 1583.004 1582.832 1568.195 1579.134 1576.918 1598.056 2358.774 1619.791 1801.581 1570.600 1647.560 1574.855 1567.496 1618.318 1660.383 1663.218 1774.862 1702.453 1589.234 1587.650 1600.047 1574.682 1592.003 1572.221 1583.477 1633.202 1774.439 1624.158 1634.019 1584.436 1602.264 1569.894 1564.309 1577.931 1570.077 1602.972 1591.189 1599.179 1604.784 1567.042 1605.287 1578.928 1674.736 1593.149 1589.205 1579.145 1564.778 1557.189 1574.172 1570.977 1545.555 1542.868 1561.716 1607.822 1591.501 1580.026 1577.816 1558.774 1569.245 1549.338 1558.119 1547.074 1566.486 1546.135 1573.340 1556.708 1563.142 1585.800 1554.665 1565.057 1544.249 1531.095 1535.558 1551.304 1536.367 1576.453 1561.190 1681.763 1561.694 1625.989 1556.989 1543.667 1537.117 1538.775 1522.981 1548.021 1534.316 1552.886 1553.677 1604.359 1594.722 1560.982 1563.601
tests/implicitNums.scala, 4242, 2018-04-04T12:56:32Z, da64bec, 723.3475, Wed Apr  4 16:24:46 CEST 2018, 7093.341 3111.179 2071.352 2554.526 1569.673 1878.057 1353.344 1114.093 918.269 837.633 813.791 774.699 775.127 783.265 766.594 775.124 781.049 829.299 752.585 745.564 750.906 760.540 740.148 742.510 734.961 769.657 728.537 730.415 737.108 741.931 , 723.456 739.270 725.868 728.592 736.805 722.347 727.137 722.102 722.444 735.227 721.913 725.420 720.310 714.782 732.925 722.295 722.632 723.239 718.892 730.574
tests/scalapb, 4242, 2018-04-04T12:56:32Z, da64bec, 6940.53, Wed Apr  4 16:31:46 CEST 2018, 30188.153 16876.335 10669.955 8561.462 8202.708 7879.407 8691.889 7429.053 7451.140 7241.185 7216.610 7251.585 7381.006 7214.981 7157.408 7058.305 7107.798 7029.446 7100.768 7087.465 7059.149 6989.140 6981.558 7020.771 6989.826 7013.657 7003.399 6971.568 7045.966 7086.046 , 6995.834 6966.895 6946.529 6954.870 7019.921 6934.538 6946.522 6953.243 6949.847 6953.104 6910.138 6889.352 6929.369 6930.390 6892.675 6873.561 6921.263 7122.890 6880.962 6910.095
tests/scalap, 4242, 2018-04-04T12:56:32Z, da64bec, 2068.9375, Wed Apr  4 16:34:24 CEST 2018, 16684.597 6714.581 5699.532 5026.420 4410.128 3628.770 2811.069 2720.174 2498.661 2573.876 2400.431 2463.843 2358.032 2357.546 2322.488 2310.521 2267.782 2249.065 2235.891 2583.619 2317.927 2242.372 2207.639 2196.633 2205.974 2143.335 2131.068 2167.714 2173.845 2152.441 , 2117.215 2144.477 2103.047 2111.595 2139.637 2083.128 2068.119 2059.192 2147.866 2058.750 2097.422 2059.497 2069.756 2071.675 2045.783 2043.093 2041.839 2031.709 2031.869 2030.501
tests/power-macro/PowerInlined-1.scala, 4242, 2018-04-04T12:56:32Z, da64bec, 63.739, Wed Apr  4 16:35:38 CEST 2018, 2595.334 349.253 312.801 231.124 175.295 122.848 131.906 96.021 90.040 84.516 78.202 77.262 72.397 71.783 71.914 71.090 69.202 69.012 68.679 66.851 68.615 66.506 70.062 65.369 66.052 65.793 66.369 64.768 65.202 64.513 , 64.283 64.241 62.372 63.993 63.516 63.903 62.877 63.726 63.785 63.752 62.424 63.791 62.336 63.869 62.220 63.042 65.147 62.850 64.294 62.277
tests/power-macro/PowerInlined-1k.scala, 4242, 2018-04-04T12:56:32Z, da64bec, 127.784, Wed Apr  4 16:36:50 CEST 2018, 3450.516 897.214 722.587 425.473 386.793 352.221 378.683 229.027 275.060 170.374 182.847 161.994 157.806 193.409 143.793 207.013 141.416 146.065 143.164 135.732 132.325 135.473 130.579 131.601 135.347 130.720 129.937 132.132 131.522 132.575 , 126.950 127.637 131.839 126.346 126.777 130.547 128.475 125.360 131.470 126.765 128.186 125.596 153.788 129.985 124.366 123.715 127.931 146.502 122.820 137.953
