dotty, 4102, 2018-03-11T15:37:17Z, 30f9f48, 33444.157, Sun Mar 11 17:11:31 CET 2018, 82704.938 40240.545 36927.096 36023.135 36489.179 34423.855 34489.585 34302.762 35291.151 33873.207 33975.160 34029.155 34820.774 33732.471 33895.220 33806.866 34661.004 33680.703 33690.249 33514.123 34424.067 33503.348 33389.280 33484.254 34233.106 33417.412 33437.253 33546.270 34038.782 33354.874 , 33424.091 33543.558 34156.240 33331.377 33341.495 33558.014 34184.234 33334.446 33358.558 33469.625 34286.254 33412.643 33377.201 33418.655 34190.058 33311.595 33464.223 33561.489 34092.297 33342.683
opts/Vector.scala, 4102, 2018-03-11T15:37:17Z, 30f9f48, 557.196, Sun Mar 11 17:46:47 CET 2018, 7099.712 2780.801 2265.562 1824.915 1631.876 1271.399 1425.385 1267.491 845.952 850.008 746.474 711.179 697.687 740.830 645.720 652.028 628.222 620.176 609.928 605.117 6599.357 2954.975 2422.019 2029.718 1754.152 1406.392 1355.562 1419.798 930.728 1128.281 1086.487 797.255 727.869 707.262 690.589 677.405 672.363 647.175 631.710 628.560 6812.614 2614.987 2109.094 2133.486 1844.853 1107.517 945.102 875.853 1222.995 1230.839 782.169 712.574 702.175 678.351 652.581 683.708 700.497 771.829 610.891 618.478 , 599.662 588.057 585.392 577.795 567.459 566.346 561.784 558.547 557.368 553.576 555.992 549.792 551.016 562.594 562.426 537.129 536.431 548.374 530.465 531.687 534.813 559.876 535.579 527.154 531.360 522.711 528.102 522.799 536.092 521.571 670.285 605.881 600.728 638.095 588.211 600.338 592.931 594.810 579.315 567.344 564.513 574.885 559.447 559.584 576.624 566.236 555.586 560.442 569.223 547.809 554.704 559.428 549.707 559.476 549.226 553.117 544.984 581.555 566.904 551.896 602.834 597.904 586.326 603.026 579.195 574.121 679.889 556.705 563.631 572.058 570.969 549.157 547.682 557.024 547.018 536.202 539.010 542.231 532.420 527.857 532.361 542.212 532.924 523.507 527.514 518.190 519.994 524.069 573.418 527.930
tests/empty-class.scala, 4102, 2018-03-11T15:37:17Z, 30f9f48, 62.8565, Sun Mar 11 17:47:55 CET 2018, 2502.918 381.518 303.225 202.629 158.684 153.911 148.296 106.724 96.740 79.105 71.567 71.537 69.225 69.049 69.021 68.479 67.876 67.002 66.280 65.944 65.121 66.758 67.136 66.224 64.647 64.085 64.844 62.693 65.388 62.584 , 64.322 77.189 63.722 64.244 66.223 62.083 62.838 62.019 64.414 61.897 63.067 62.251 62.610 64.108 62.119 69.600 61.809 62.268 62.875 60.902
tests/empty-object.scala, 4102, 2018-03-11T15:37:17Z, 30f9f48, 63.8915, Sun Mar 11 17:49:04 CET 2018, 2450.134 371.301 294.660 252.716 180.090 181.380 136.697 118.328 103.732 105.120 84.625 76.014 77.049 71.936 70.645 71.736 70.245 69.705 68.851 67.844 70.590 69.193 68.358 67.881 67.740 66.391 66.087 67.946 65.725 65.836 , 65.137 67.111 64.655 64.937 64.386 64.536 63.555 65.046 63.546 65.254 62.989 63.851 62.727 63.545 62.694 63.932 63.042 66.236 63.129 62.799
tests/empty-file.scala, 4102, 2018-03-11T15:37:17Z, 30f9f48, 44.6125, Sun Mar 11 17:50:12 CET 2018, 1862.792 219.630 129.735 101.933 84.404 69.766 62.919 64.921 55.908 51.808 49.787 49.957 51.018 48.185 48.500 47.157 48.669 46.519 47.077 46.533 47.055 46.068 45.523 46.201 44.903 46.025 44.882 46.499 44.713 45.284 , 45.283 44.592 45.117 45.810 45.054 44.459 45.029 44.894 44.214 44.900 44.307 44.583 44.164 44.900 44.394 44.692 44.476 43.812 44.633 43.866
tests/patmatexhaust.scala, 4102, 2018-03-11T15:37:17Z, 30f9f48, 306.2, Sun Mar 11 17:54:23 CET 2018, 5599.476 2328.041 1682.620 1143.530 1052.329 829.501 712.257 824.790 618.283 552.920 464.156 459.282 414.953 463.987 405.736 551.445 441.067 519.476 505.055 350.948 5531.439 2020.384 1826.369 1599.187 1369.071 1174.781 1127.771 1038.558 804.982 664.035 577.974 548.657 605.456 600.854 459.323 437.700 561.025 414.141 386.502 384.254 5145.436 2174.679 1771.873 1293.753 1094.958 1013.581 897.436 921.775 573.713 517.136 501.785 573.042 537.585 526.518 466.833 417.025 427.329 439.892 366.346 451.905 , 353.165 346.544 356.317 341.131 412.091 384.184 326.153 314.657 309.389 315.685 304.320 300.880 306.654 315.229 317.629 301.340 307.507 297.712 296.153 291.489 300.884 288.843 369.660 294.981 283.563 336.061 285.177 296.011 287.395 281.972 302.057 279.050 287.256 278.401 275.115 280.658 275.203 275.056 278.883 284.384 391.180 372.967 378.390 358.814 384.696 355.146 357.090 341.341 382.605 333.790 330.215 338.949 380.007 317.081 316.435 327.750 374.882 315.460 349.481 343.098 303.767 307.330 298.253 296.814 318.880 325.444 321.501 299.026 296.764 293.589 297.601 304.980 291.632 295.990 289.909 288.343 301.339 288.740 291.138 285.741 430.580 407.655 391.737 348.704 348.243 345.160 362.925 362.393 327.119 348.782 336.338 319.174 320.060 376.016 340.620 338.611 320.333 305.746 315.444 323.581 302.581 299.225 311.605 293.305 304.420 296.915 292.420 298.515 299.383 298.169 290.909 295.766 289.644 288.149 299.617 285.363 286.677 299.416 303.180 300.645
tests/exhaustivity-I.scala, 4102, 2018-03-11T15:37:17Z, 30f9f48, 162.9695, Sun Mar 11 17:58:12 CET 2018, 3894.079 1606.597 940.249 831.162 685.661 599.106 416.588 320.097 315.403 273.959 263.252 250.201 271.688 229.519 220.529 270.569 234.026 189.707 184.382 187.893 4093.252 1600.324 1168.748 922.550 707.247 555.078 602.154 540.437 474.690 408.013 352.085 345.515 254.782 242.298 301.443 219.696 206.473 199.714 201.660 191.590 4083.962 1149.064 1275.563 774.799 582.120 667.732 572.316 446.439 469.361 386.223 353.490 311.347 256.698 251.736 301.319 223.360 209.869 202.098 197.866 197.170 , 177.657 214.134 227.336 178.317 171.336 173.849 169.734 166.040 167.684 167.512 164.267 166.212 167.945 166.261 165.023 169.589 167.539 160.914 160.346 161.616 178.804 161.132 158.627 156.936 159.890 154.990 160.980 163.509 156.209 156.251 151.958 153.522 152.430 159.105 155.252 152.521 153.785 152.434 152.470 169.431 183.871 184.181 181.857 176.482 175.555 168.029 168.645 174.519 166.066 167.738 166.031 164.167 165.373 162.731 164.969 162.991 219.531 173.203 160.127 157.030 158.244 157.863 159.872 156.461 154.744 154.873 151.678 155.787 152.732 152.944 154.105 150.686 155.788 151.099 150.687 151.254 149.904 152.366 150.043 150.142 194.547 185.847 188.531 180.406 183.159 180.459 178.417 182.639 193.351 172.903 172.171 168.193 168.951 164.459 164.465 169.167 165.890 168.947 163.903 162.668 161.953 162.543 162.948 159.148 159.956 162.053 165.526 161.262 182.392 189.724 157.941 160.977 160.056 157.505 207.239 154.202 152.105 151.983 153.350 151.970
tests/exhaustivity-S.scala, 4102, 2018-03-11T15:37:17Z, 30f9f48, 286.779, Sun Mar 11 18:02:09 CET 2018, 3829.521 1344.036 1258.640 753.102 624.284 426.624 506.716 413.770 399.910 337.413 340.360 336.567 320.088 319.838 319.266 305.452 291.723 289.757 292.353 285.007 4052.053 1819.222 858.659 659.062 582.534 499.053 544.723 402.959 393.053 379.569 391.890 399.536 358.055 363.659 356.940 348.608 348.170 344.222 339.767 343.302 4297.638 1487.564 795.262 1153.013 710.700 450.120 634.998 553.490 427.457 368.872 436.935 339.413 401.986 361.347 328.005 340.151 308.277 310.693 302.137 298.229 , 301.739 281.037 301.573 283.537 307.920 277.238 285.487 278.108 275.400 271.242 271.061 270.729 270.188 268.419 267.517 271.002 270.281 276.590 269.458 267.859 266.577 266.889 266.696 274.514 272.083 264.673 263.799 270.898 262.822 263.724 264.287 266.802 276.033 264.343 262.475 264.518 263.622 271.353 272.570 280.477 335.290 334.444 331.658 331.891 330.991 412.599 346.885 326.371 347.775 343.894 337.655 336.390 336.598 334.751 333.373 326.073 321.139 341.976 341.251 321.770 322.354 364.216 326.377 334.218 326.628 334.185 320.916 323.476 324.351 324.642 321.482 320.256 321.999 320.459 327.140 317.359 320.670 321.060 321.758 324.777 309.937 308.536 294.205 289.128 288.496 288.307 286.739 288.582 298.068 289.345 292.397 292.598 286.113 303.101 291.489 288.730 284.313 280.343 283.967 281.093 279.592 280.413 278.478 279.744 279.431 279.211 279.359 279.148 296.187 281.020 280.286 281.351 361.321 278.711 282.207 278.584 286.819 279.191 278.428 276.695
tests/exhaustivity-T.scala, 4102, 2018-03-11T15:37:17Z, 30f9f48, 956.8025, Sun Mar 11 18:07:22 CET 2018, 5470.205 2190.251 1484.034 1559.933 1581.540 1327.888 1490.518 1338.323 1329.000 1154.964 1123.728 1096.994 1142.743 1081.818 1117.798 1049.966 1088.686 1082.217 1038.581 1101.705 4883.685 2168.610 1510.840 1336.188 1526.565 1561.141 1283.455 1229.581 1138.120 1171.599 1135.748 1111.577 1211.242 1146.109 1041.300 1038.261 1107.884 1161.352 1107.069 1256.688 5244.087 1857.304 1483.810 1214.511 1232.946 1081.765 1087.691 998.365 1045.744 1121.461 1111.078 1008.247 890.334 928.757 1023.140 974.361 933.824 909.732 904.119 830.421 , 1195.605 1054.268 1053.167 1172.602 1051.343 1036.968 1012.002 998.503 981.300 981.363 1030.400 1029.006 1001.541 973.625 973.277 971.935 972.691 969.221 990.302 1033.265 971.564 963.050 958.295 960.497 955.444 956.804 960.881 962.872 951.902 953.185 950.024 951.498 952.744 955.709 950.210 955.208 951.030 948.723 952.855 948.070 1020.599 1042.140 1018.625 1151.423 1065.606 996.917 1006.625 1018.619 987.756 985.404 980.132 978.823 974.510 977.259 971.688 972.681 976.602 972.729 970.563 973.793 968.140 967.157 973.459 962.468 964.141 966.846 959.472 958.621 956.801 975.679 957.240 954.426 959.461 957.234 953.897 953.426 951.851 961.305 952.444 953.497 848.468 822.711 829.259 825.091 835.915 816.024 814.822 819.175 812.277 810.283 809.249 808.034 809.782 809.840 804.088 800.716 806.192 844.927 832.869 799.155 806.769 797.561 810.551 802.160 800.237 800.261 800.492 796.894 801.321 834.026 796.274 790.704 793.181 794.993 795.888 792.102 796.285 802.748 791.253 789.620
tests/exhaustivity-V.scala, 4102, 2018-03-11T15:37:17Z, 30f9f48, 1746.253, Sun Mar 11 18:13:27 CET 2018, 5615.558 3200.823 2541.302 2038.275 2110.558 1996.945 1931.520 1897.571 1871.788 1874.235 1846.265 1849.894 1798.921 1792.259 1808.125 2190.345 1772.998 1846.780 1830.937 1756.425 5355.872 3300.067 2579.202 2179.475 2192.875 2098.373 2115.894 2083.971 2079.163 2021.292 2015.746 2003.040 2015.978 1931.823 1914.408 1909.166 1936.559 1938.169 1928.398 1914.733 5499.668 3785.753 2398.232 2137.674 2286.206 1996.855 1884.940 1879.207 1847.259 1889.256 1800.996 1904.042 1932.820 1910.811 1788.644 2104.986 1774.252 2013.753 1782.427 1784.915 , 1755.938 2060.394 1806.066 1772.844 1771.154 1789.349 1744.261 1919.296 1777.092 1739.424 1746.516 1729.563 2121.774 1735.937 1743.149 1758.931 1709.384 1716.952 1731.344 1724.712 1723.456 1731.555 1732.476 1727.184 1732.536 1724.957 1730.918 1732.683 1721.257 1744.840 1732.080 1725.784 1713.033 1715.090 1720.151 1721.034 1719.569 1721.635 1728.511 1717.194 1884.909 1885.710 1882.120 1889.363 1873.537 1880.158 1867.691 1881.373 1906.304 1864.639 1873.762 1863.345 1859.606 1868.889 1867.655 1850.897 1849.491 1862.194 1863.788 1860.836 1866.676 1866.154 1856.441 1855.768 1861.097 1865.028 1848.889 1850.177 1861.552 1867.543 1858.934 1849.781 1852.152 1852.643 1849.505 1843.924 2065.847 1855.136 1854.759 1837.209 1839.959 1740.869 1737.294 1755.477 1795.690 1738.724 1743.729 1732.605 1739.063 1749.735 1736.746 1704.798 1735.420 1719.684 1748.198 1749.915 1732.676 1745.990 1741.740 1695.064 1752.793 1778.579 1767.730 1723.928 1729.573 1735.996 1720.693 1718.655 1720.140 1736.743 1714.219 1731.001 1713.528 1717.346 1733.111 1724.232 1721.182 1722.410 1706.669 1685.631
tests/implicitNums.scala, 4102, 2018-03-11T15:37:17Z, 30f9f48, 762.419, Sun Mar 11 18:15:12 CET 2018, 7618.032 3507.560 3122.781 2325.090 1767.701 1308.648 1727.361 1113.332 969.379 1028.392 930.781 1009.786 896.669 816.514 793.172 848.308 792.653 796.403 834.748 803.627 838.786 809.646 843.899 780.358 774.075 782.536 801.613 772.662 766.989 763.887 , 786.419 778.858 776.045 767.839 756.256 762.940 762.354 771.029 761.106 753.371 761.339 768.833 762.040 755.659 753.565 762.484 791.073 767.594 755.197 755.269
opts/implicitNums.scala, 4102, 2018-03-11T15:37:17Z, 30f9f48, 706.824, Sun Mar 11 18:16:48 CET 2018, 7368.196 3043.962 2737.146 1632.758 1322.553 1173.663 1575.939 1017.374 892.731 1145.454 874.229 818.657 742.864 755.860 726.445 725.446 738.074 722.476 732.194 722.620 725.944 723.402 714.945 719.358 724.644 719.099 713.003 714.615 709.559 716.704 , 709.477 708.579 711.996 709.346 703.351 721.072 709.398 703.024 704.660 695.795 818.525 703.882 706.403 722.104 700.444 702.326 707.245 745.941 697.577 701.642
