dotty, 4084, 2018-03-08T13:23:42Z, abc5010, 33570.6475, Thu Mar  8 14:58:09 CET 2018, 83278.170 40942.056 36600.426 35566.124 36809.148 34511.672 34443.402 34524.837 35479.314 34110.632 34229.788 34340.936 34550.328 33797.256 33899.110 34227.055 34329.021 33753.860 33618.825 33642.286 34421.035 33654.015 33556.974 33602.280 34148.742 33501.832 33573.433 33581.238 34054.619 33517.933 , 33427.669 33715.359 34169.449 33518.660 33386.499 33515.059 34127.488 33507.830 33588.365 33552.930 34180.290 33643.043 33523.755 33628.163 34059.041 33647.951 33550.155 33425.455 34093.288 33519.201
opts/Vector.scala, 4084, 2018-03-08T13:23:42Z, abc5010, 565.4225, Thu Mar  8 15:33:16 CET 2018, 7426.862 2419.696 1754.389 1582.859 1347.196 1554.931 1608.506 1367.593 1129.755 1070.684 931.045 887.792 733.587 708.707 695.856 750.484 672.308 634.571 635.073 626.140 7194.678 2560.262 1847.259 1851.363 1228.431 1162.494 1593.937 1154.188 1004.585 893.700 870.097 767.089 774.110 731.107 769.284 697.507 790.168 646.031 633.507 632.802 7899.470 3012.906 2316.463 1711.039 1533.330 1936.764 1368.464 1205.782 1048.352 888.686 849.674 806.485 720.978 708.169 685.871 828.735 679.308 645.978 629.776 653.916 , 628.008 597.007 802.970 759.510 616.797 581.754 575.052 581.568 570.311 558.781 560.231 569.632 553.929 558.263 563.703 556.025 551.746 575.138 558.684 694.454 568.364 552.516 547.985 542.850 537.373 545.629 535.170 540.350 541.213 543.553 616.222 642.619 662.346 619.556 664.761 610.250 579.074 608.902 670.333 651.018 620.856 576.062 555.322 557.117 572.974 550.473 549.907 558.272 543.255 537.973 544.474 565.781 541.569 541.562 533.037 541.658 552.002 543.989 549.572 530.578 626.945 625.871 873.810 768.901 627.254 601.971 635.950 597.587 581.226 576.583 588.048 566.970 678.545 593.617 633.490 565.031 575.267 624.705 571.686 549.525 551.458 565.064 550.657 551.454 542.434 553.024 545.814 551.768 556.761 550.275
tests/empty-class.scala, 4084, 2018-03-08T13:23:42Z, abc5010, 62.2145, Thu Mar  8 15:34:26 CET 2018, 2460.118 438.645 257.434 192.389 158.618 119.566 97.272 87.273 108.085 78.613 76.561 71.048 69.801 68.722 67.781 66.735 66.409 65.386 65.706 66.244 64.980 66.399 63.485 64.253 63.324 64.800 62.752 63.243 62.049 63.039 , 62.587 62.337 61.491 63.155 61.422 61.497 60.613 62.746 60.608 62.122 78.190 62.307 70.487 78.935 69.195 61.207 61.092 62.384 61.698 59.946
tests/empty-object.scala, 4084, 2018-03-08T13:23:42Z, abc5010, 63.9615, Thu Mar  8 15:35:35 CET 2018, 2490.440 439.270 298.496 251.557 218.643 194.793 176.069 157.710 150.348 132.268 87.793 80.473 77.667 77.646 72.118 72.501 69.832 68.079 67.341 69.420 66.987 70.749 66.378 68.601 67.484 66.754 65.770 66.575 66.140 66.533 , 64.588 65.318 65.520 64.824 64.374 64.273 65.196 63.650 64.967 63.044 65.319 62.995 64.970 62.613 63.458 62.802 63.071 62.428 63.419 62.552
tests/empty-file.scala, 4084, 2018-03-08T13:23:42Z, abc5010, 44.6015, Thu Mar  8 15:36:43 CET 2018, 1803.867 227.953 126.511 95.768 78.592 67.761 59.617 52.861 51.519 54.488 48.507 47.337 49.312 47.516 45.909 48.308 45.900 46.072 46.238 45.601 44.593 47.903 44.789 45.177 45.765 44.899 44.811 45.601 45.024 47.014 , 45.592 44.609 45.051 44.843 44.045 44.818 44.023 44.768 44.119 44.676 43.883 44.387 45.143 44.028 44.827 43.871 44.594 43.852 44.593 45.663
tests/patmatexhaust.scala, 4084, 2018-03-08T13:23:42Z, abc5010, 315.818, Thu Mar  8 15:40:57 CET 2018, 5870.076 2097.659 1662.446 1578.898 1396.437 1051.817 883.697 794.050 699.855 557.285 555.483 499.167 580.544 542.561 455.555 458.352 417.795 436.326 406.155 453.860 5689.729 2058.982 1695.400 1453.395 1254.616 1110.965 983.016 867.167 790.422 648.922 654.004 639.043 593.735 545.553 543.929 525.267 402.022 398.031 457.969 351.758 5611.361 1903.118 1806.055 1294.564 1138.308 1024.765 845.815 708.201 573.316 812.580 731.416 518.858 637.328 461.937 422.427 408.357 398.661 391.382 400.164 377.373 , 455.858 453.308 380.933 362.859 366.617 365.427 357.771 351.442 342.723 341.612 354.314 359.160 385.179 333.537 331.176 321.369 329.851 321.032 312.924 318.821 310.177 305.892 316.500 337.987 303.487 338.221 300.010 333.545 302.754 308.764 307.999 305.551 296.350 296.779 300.628 299.840 290.460 301.645 298.297 296.626 357.083 409.660 379.659 431.156 350.177 327.722 321.387 326.211 317.834 313.013 313.218 302.526 301.559 303.154 299.537 308.335 299.140 294.498 303.677 297.204 289.792 297.082 286.580 297.747 295.143 292.279 281.380 286.193 295.061 281.636 286.312 276.455 275.792 280.267 276.902 277.487 287.614 277.121 275.859 281.212 377.200 446.155 365.522 351.040 354.293 339.078 354.933 348.328 327.707 359.228 435.566 420.430 353.619 338.429 414.276 393.122 329.585 330.658 312.144 330.603 346.078 323.853 298.805 302.699 299.956 308.099 298.930 334.100 344.415 338.087 348.033 315.575 297.247 321.550 301.984 316.061 390.384 303.714 295.121 301.636
tests/exhaustivity-I.scala, 4084, 2018-03-08T13:23:42Z, abc5010, 165.969, Thu Mar  8 15:44:46 CET 2018, 4055.423 1196.835 872.526 669.300 554.438 464.112 393.851 398.422 289.365 293.016 270.665 284.693 239.542 231.332 216.887 207.523 216.869 197.453 195.475 192.601 3900.478 1241.532 888.163 642.921 702.401 586.694 496.638 459.088 367.991 319.774 369.129 356.379 301.953 251.658 240.192 214.242 219.886 197.676 189.627 183.952 3988.519 1367.920 1248.998 910.584 751.954 684.773 557.853 514.223 500.506 439.285 372.929 257.347 317.284 287.697 274.736 277.586 226.823 232.776 203.819 196.068 , 214.013 190.521 183.985 186.254 178.521 179.717 177.263 177.589 177.390 173.625 174.777 173.494 169.743 173.829 171.830 170.823 180.896 189.479 212.752 191.147 164.369 164.387 168.157 164.069 225.519 174.775 159.142 163.417 168.468 163.017 163.594 158.902 159.320 155.844 158.067 158.445 156.443 157.627 155.079 154.902 184.205 175.011 178.657 178.977 175.441 172.442 170.543 169.366 167.003 181.950 166.729 165.122 163.680 163.898 165.945 168.333 168.311 164.828 159.067 159.928 158.725 167.941 160.474 154.050 154.181 151.228 155.888 160.899 151.955 154.523 150.851 149.962 151.188 150.551 152.244 149.262 149.331 151.613 149.201 151.113 200.074 186.318 189.393 183.675 182.638 176.958 174.230 176.406 172.074 171.191 170.990 170.861 167.954 169.333 166.218 165.993 169.720 208.648 213.715 188.843 191.974 174.177 161.974 162.807 161.840 157.338 157.083 159.376 155.880 159.253 158.398 155.963 157.237 154.537 157.936 155.651 153.044 154.045 154.192 157.840
tests/exhaustivity-S.scala, 4084, 2018-03-08T13:23:42Z, abc5010, 291.6345, Thu Mar  8 15:48:48 CET 2018, 4043.202 1554.151 885.123 747.628 557.846 449.541 499.812 454.275 409.640 354.576 344.454 352.312 332.106 327.172 316.722 357.439 319.273 308.796 306.862 304.930 3987.144 1678.622 841.561 1035.915 556.249 769.452 609.772 603.825 452.281 362.919 350.967 340.201 326.385 323.357 356.301 311.449 304.173 408.549 324.029 302.470 4244.204 1164.425 691.416 575.482 711.574 633.232 420.974 411.270 409.567 394.422 471.688 327.682 328.636 326.397 323.930 319.978 319.759 431.868 353.192 338.776 , 302.531 297.673 306.020 301.502 301.414 297.250 297.278 294.236 294.672 293.668 304.585 296.572 300.872 293.238 289.792 290.780 292.355 289.899 290.326 289.414 289.466 293.307 287.466 296.488 315.262 288.614 294.300 297.407 307.136 286.893 286.774 286.652 297.018 285.674 286.244 284.232 290.250 285.334 288.243 287.537 294.874 291.220 297.602 291.629 288.563 288.705 286.614 296.294 340.711 306.598 291.306 300.741 292.586 281.861 281.601 285.842 282.207 284.463 284.161 282.287 281.678 279.932 279.530 279.130 286.291 291.643 289.114 280.585 289.343 277.574 276.922 277.584 277.606 277.015 280.521 281.937 338.966 283.410 276.295 274.891 310.421 315.010 316.499 320.045 343.831 313.906 299.219 302.328 300.121 296.408 401.538 308.431 294.161 293.645 292.967 291.640 290.765 292.734 290.129 288.487 289.516 300.466 304.767 302.686 296.166 288.258 293.666 293.848 307.275 287.242 289.852 289.394 286.514 298.130 365.440 311.402 303.616 301.306 283.629 285.259
tests/exhaustivity-T.scala, 4084, 2018-03-08T13:23:42Z, abc5010, 963.3175, Thu Mar  8 15:53:40 CET 2018, 4948.413 2161.275 1552.536 1337.028 1314.990 1248.197 1178.936 1149.737 1130.511 1196.594 1077.267 1163.864 1097.134 1149.813 1067.400 1147.859 1044.402 1005.835 1028.915 1070.326 5065.233 2369.368 1443.311 1317.609 1405.904 1317.502 1141.647 1062.141 977.242 984.004 1064.391 1120.620 1003.065 1156.125 1084.474 1000.501 908.379 918.137 993.549 927.559 5338.781 2305.150 1392.288 1388.482 1327.031 1261.669 1344.550 1250.059 1161.612 1140.018 1185.621 1322.729 1225.127 1358.562 1100.275 1081.589 1061.666 1094.258 1145.834 1190.951 , 1121.442 1110.208 1020.368 1029.869 1006.373 979.802 976.590 974.289 975.701 986.545 965.909 968.399 965.131 976.378 962.646 975.561 971.206 1003.083 993.783 963.989 948.667 951.381 956.178 947.471 951.346 948.082 941.940 949.959 945.218 957.782 953.974 953.928 945.113 950.001 942.460 959.461 951.568 944.822 939.947 939.746 881.471 890.773 884.095 886.892 915.496 867.770 903.531 861.096 1104.009 880.085 864.691 861.374 861.315 916.770 894.862 878.339 851.411 879.346 848.774 858.801 862.088 874.038 858.195 863.838 853.606 845.241 856.513 851.870 843.351 846.133 860.208 843.203 841.044 844.695 846.584 856.017 840.822 843.293 845.266 841.420 1038.040 1054.028 1046.279 1041.361 1036.921 1034.888 1036.173 1036.934 1034.292 1031.654 1021.167 1025.194 1044.969 1022.889 1023.083 1015.094 1040.189 1084.513 1052.626 1044.327 1028.450 1036.184 1043.993 1025.301 1002.998 1009.543 1010.478 1000.805 1007.355 1012.396 1014.788 1005.069 1019.369 1011.992 1000.192 1007.489 1009.585 1003.180 1008.358 1000.061
tests/exhaustivity-V.scala, 4084, 2018-03-08T13:23:42Z, abc5010, 1472.6265, Thu Mar  8 15:59:16 CET 2018, 5162.567 2510.130 1891.946 1738.946 1709.597 1648.491 1605.118 1613.711 1568.582 1618.359 1709.070 1741.984 1558.719 1537.598 1608.233 1500.469 1481.716 1517.888 1516.328 1528.746 5358.841 3440.393 2567.737 2354.583 2194.896 2170.220 2238.807 2122.321 2341.406 2246.157 2111.145 2255.376 2021.109 2165.123 2013.163 1974.625 1962.674 1973.699 1952.557 1984.451 5339.443 3265.948 2020.312 1918.322 1927.036 1856.759 1729.589 1635.599 1613.275 1590.587 1624.775 1576.493 1587.251 1730.680 1550.870 1544.306 1515.718 1522.654 1495.135 1478.122 , 1464.278 1466.876 1467.357 1496.930 1476.664 1446.422 1507.602 1437.390 1448.004 1440.843 1482.113 1441.806 1713.765 1425.934 1461.833 1476.352 1490.818 1435.583 1459.620 1475.999 1423.999 1435.275 1439.781 1431.942 1453.359 1442.665 1444.377 1413.145 1418.273 1416.993 1425.317 1463.348 1426.663 1414.825 1423.213 1443.082 1451.007 1432.250 1430.333 1424.185 1960.553 1957.715 1961.169 1956.764 1935.283 1950.334 1946.626 1955.920 1940.821 1950.017 1947.651 1951.683 1945.570 1953.201 1957.724 1971.107 1937.039 1924.965 1921.850 1921.419 1969.138 1959.845 1988.916 1952.922 1952.917 1922.830 1982.988 1912.302 1920.681 1922.458 1930.766 1933.101 2037.600 1914.870 1951.040 1950.503 1970.234 1927.129 1922.500 1921.250 1472.231 1467.172 1476.815 1479.183 1466.052 1481.468 1464.162 1470.738 1474.565 1461.625 1477.836 1473.022 1469.004 1465.180 1465.155 1466.482 1486.225 2198.026 1455.636 1452.708 1463.408 1450.124 1480.079 1443.822 1457.894 1438.245 1448.548 1454.061 1434.905 1443.846 1443.526 1456.665 1535.553 1436.485 1453.601 1463.002 1496.730 1432.699 1464.065 1475.488
tests/implicitNums.scala, 4084, 2018-03-08T13:23:42Z, abc5010, 768.265, Thu Mar  8 16:00:57 CET 2018, 7760.602 3172.081 2239.108 1855.891 1609.028 1424.216 1213.261 1121.330 1139.873 1032.249 929.660 909.910 873.346 858.565 1054.773 858.838 924.017 786.473 792.764 787.882 781.557 782.963 789.175 804.712 783.965 779.523 833.216 773.227 772.291 768.823 , 774.812 776.957 776.515 776.520 764.981 760.333 766.995 775.602 763.683 767.278 757.248 767.565 764.457 774.011 769.011 775.819 784.551 759.326 762.491 768.965
opts/implicitNums.scala, 4084, 2018-03-08T13:23:42Z, abc5010, 776.4895, Thu Mar  8 16:02:40 CET 2018, 7298.599 3496.155 2685.226 1879.464 1526.002 1934.756 1723.901 1537.898 1063.316 1147.242 1249.317 1262.948 923.448 830.281 817.131 796.498 791.332 801.084 804.441 797.664 780.092 780.447 782.214 773.854 772.771 775.887 776.484 785.456 784.681 796.808 , 779.561 781.857 782.079 783.450 839.282 764.941 775.830 771.922 763.549 769.936 780.746 779.834 772.040 760.073 758.900 778.078 846.421 761.157 777.149 764.078
