dotty, 4243, 2018-04-04T14:50:50Z, 487c511, 33501.617, Wed Apr  4 17:25:09 CEST 2018, 84146.792 41216.928 37570.131 35976.354 35893.461 34754.976 34249.757 34190.964 35161.290 33937.835 33886.606 34296.948 34779.531 33815.371 33874.562 34219.335 34548.878 33614.449 33545.255 33671.140 34290.443 33641.360 33532.256 33527.753 34344.894 33490.210 33390.874 33421.837 34196.664 33432.917 , 33652.581 33512.090 34022.953 33526.184 33318.402 33487.179 34065.353 33428.432 33440.232 33429.037 34116.602 33340.332 33515.810 33556.070 34205.409 33490.345 33431.519 33491.144 34144.419 33329.631
tests/empty-file.scala, 4243, 2018-04-04T14:50:50Z, 487c511, 38.6935, Wed Apr  4 17:54:44 CEST 2018, 1726.907 179.772 143.736 114.647 88.396 58.283 50.778 48.253 45.764 42.636 42.514 42.024 41.419 41.941 40.686 40.640 40.087 41.860 39.473 40.797 40.104 39.108 39.965 38.868 39.866 38.628 39.490 39.374 38.642 39.193 , 38.329 39.557 39.464 38.761 39.131 38.663 39.734 38.653 39.783 40.458 38.308 38.724 38.118 38.939 40.360 38.064 38.579 37.976 38.332 37.812
tests/patmatexhaust.scala, 4243, 2018-04-04T14:50:50Z, 487c511, 280.0355, Wed Apr  4 17:58:46 CEST 2018, 5561.468 2190.447 1578.626 1366.133 1066.326 1001.359 741.548 666.902 601.984 552.384 701.168 678.957 526.387 618.992 455.491 442.226 431.463 443.598 352.177 342.546 5174.850 1774.495 1624.921 1188.949 1211.744 1120.128 1051.631 943.046 607.712 752.848 631.778 680.689 652.922 519.573 473.890 414.849 420.800 461.504 500.331 366.416 5024.011 1901.694 1393.804 1344.727 1216.090 1071.993 837.493 861.198 635.493 519.822 500.428 469.818 471.157 607.801 585.865 563.740 554.421 564.535 397.607 368.388 , 396.150 446.973 349.205 382.075 344.114 319.593 307.843 308.158 296.637 295.872 299.472 299.414 291.553 295.724 286.492 297.051 280.240 284.223 291.739 277.813 284.390 276.106 277.173 300.364 270.273 279.693 272.698 272.070 271.983 272.700 263.360 262.679 269.398 267.829 262.587 270.598 263.843 262.321 261.890 267.029 442.905 358.546 345.156 339.580 358.374 372.694 324.719 351.011 403.314 336.229 321.477 298.217 298.954 296.346 286.824 289.416 284.045 280.204 287.337 279.607 284.424 329.375 276.353 274.539 287.413 273.267 271.408 279.938 273.736 280.133 279.869 270.151 269.785 275.328 271.705 265.704 265.413 275.304 264.799 265.973 404.734 430.990 371.575 399.436 328.970 335.388 301.089 292.959 299.571 289.324 286.044 293.116 282.143 281.337 298.817 273.073 270.730 279.141 270.824 281.143 275.568 270.752 263.999 278.426 267.458 263.881 266.755 258.782 260.839 270.517 273.890 256.279 255.922 260.613 255.204 254.635 263.208 256.423 254.884 274.958
tests/exhaustivity-I.scala, 4243, 2018-04-04T14:50:50Z, 487c511, 163.0345, Wed Apr  4 18:02:38 CEST 2018, 4130.321 1542.272 1172.538 829.163 817.416 721.848 609.568 390.649 388.698 282.038 258.036 347.068 245.955 234.910 238.072 212.463 214.825 224.369 204.520 198.223 4027.364 1241.814 1166.824 761.454 778.833 727.910 663.900 453.147 385.661 471.297 405.152 308.833 260.770 293.566 316.619 286.631 213.872 196.217 192.295 186.724 4311.204 1431.881 1214.309 1005.799 843.147 752.836 697.182 640.754 612.174 551.166 503.385 454.540 321.109 280.015 359.719 308.952 319.325 254.462 201.839 191.977 , 195.478 239.999 215.013 179.936 181.346 177.444 176.209 177.788 174.188 167.510 173.214 166.046 169.910 176.470 170.582 169.498 178.578 180.801 160.291 163.611 161.075 161.843 168.169 161.960 160.848 157.348 156.895 179.399 175.906 162.017 156.918 152.479 155.233 152.840 151.096 151.712 148.764 156.286 148.038 148.099 187.509 194.166 201.342 179.755 179.269 172.867 171.548 176.430 170.845 167.614 210.901 202.348 187.953 164.832 160.512 161.444 164.273 158.467 160.982 155.082 155.445 160.552 163.142 168.876 160.002 156.618 156.635 152.304 152.103 158.433 152.137 153.441 148.631 149.712 151.917 150.281 152.762 147.866 148.255 148.135 193.419 181.069 182.739 183.972 182.327 180.783 200.451 181.569 173.927 171.714 170.163 193.437 182.226 169.102 169.305 167.507 164.549 162.865 164.876 162.927 164.797 158.815 158.305 160.560 157.898 162.758 161.468 157.176 159.688 157.148 167.739 167.443 154.883 157.782 153.366 153.942 154.373 150.977 154.167 149.616
tests/exhaustivity-S.scala, 4243, 2018-04-04T14:50:50Z, 487c511, 260.1595, Wed Apr  4 18:06:27 CEST 2018, 4355.386 1424.305 775.606 548.213 506.102 431.254 447.505 458.749 454.046 343.974 417.892 302.469 348.655 312.084 287.412 331.075 295.327 283.082 272.501 268.923 4322.948 1275.031 1020.548 674.098 576.840 606.609 433.285 406.942 360.893 322.043 312.756 297.509 316.988 284.234 281.657 283.674 275.829 370.049 282.552 344.238 4030.746 1032.095 680.523 728.839 667.096 659.285 484.570 447.684 337.856 356.463 345.587 351.359 309.013 317.869 301.592 366.077 337.474 288.586 296.861 283.063 , 270.758 268.835 266.359 263.896 263.949 261.845 261.208 260.040 259.773 270.794 260.585 256.518 259.846 256.737 255.203 255.389 259.834 256.274 256.403 257.394 255.330 256.470 256.659 253.467 255.951 254.119 253.000 258.229 252.497 252.220 257.956 260.509 252.431 249.913 249.703 249.560 254.065 251.587 249.860 249.126 269.611 279.204 265.711 280.967 283.700 264.012 277.909 259.733 260.503 254.082 255.933 254.720 256.139 255.299 253.374 251.066 252.988 253.315 252.730 251.937 275.048 257.978 252.659 254.888 251.055 250.829 252.916 249.460 248.707 249.877 251.786 252.342 249.612 334.429 263.057 248.906 248.355 245.844 247.897 244.975 280.215 292.658 282.979 279.055 293.623 311.095 280.598 276.921 274.108 289.457 272.759 276.759 273.078 272.230 269.020 271.002 266.543 283.886 305.574 284.261 265.559 269.659 310.183 266.148 270.598 266.448 265.693 266.428 264.702 263.630 262.474 263.158 309.309 277.018 264.302 263.003 258.817 262.516 260.624 260.279
tests/exhaustivity-T.scala, 4243, 2018-04-04T14:50:50Z, 487c511, 850.5325, Wed Apr  4 18:11:43 CEST 2018, 5244.762 1927.745 1610.557 1323.363 1414.821 1214.082 1140.406 1039.081 1148.688 1155.518 1082.188 1242.406 1082.449 1158.763 1136.499 957.665 1053.420 1020.068 947.257 931.676 4975.722 1765.944 1426.444 1307.609 1123.839 1064.141 1147.908 1099.147 1033.937 1028.988 948.734 958.062 917.802 907.553 904.421 890.102 886.962 877.506 887.348 865.696 4899.090 1934.572 1535.608 1178.028 1268.177 1095.514 1335.238 1225.404 1057.616 1002.152 1019.016 1062.322 1143.477 1173.970 1004.706 1014.041 901.202 889.215 878.092 976.123 , 920.997 927.470 934.799 1025.957 921.022 896.194 897.532 911.429 890.269 884.880 886.299 885.871 881.989 880.267 878.716 908.815 878.867 874.793 872.045 870.408 871.273 872.159 874.380 880.142 867.281 868.716 866.538 870.944 863.392 865.642 861.533 882.983 883.867 872.914 869.323 870.154 884.787 863.256 856.959 862.316 860.802 877.638 867.019 856.773 850.930 847.378 850.332 846.897 846.159 844.144 845.839 842.450 840.104 836.064 836.671 841.959 841.184 884.408 835.840 840.804 868.909 862.193 1167.909 853.489 835.138 841.474 832.622 829.403 832.115 828.795 828.080 829.128 822.738 830.162 846.994 823.701 832.291 829.756 831.580 827.254 875.495 859.616 856.275 854.410 852.020 847.415 846.535 844.645 840.674 844.414 839.739 865.788 850.733 844.896 840.391 843.371 832.762 827.414 827.576 832.781 829.632 848.659 840.331 833.964 827.645 823.274 1006.569 876.237 826.350 826.227 821.283 817.944 839.011 818.534 818.829 818.756 881.124 818.170 819.184 823.410
tests/exhaustivity-V.scala, 4243, 2018-04-04T14:50:50Z, 487c511, 2018.3535, Wed Apr  4 18:18:52 CEST 2018, 5507.180 3404.202 2873.086 2868.536 2723.219 2640.758 2685.634 2879.786 2791.415 2576.685 2605.805 2565.167 2603.117 2550.902 2541.357 2583.448 2578.780 2576.428 2574.887 2556.641 5801.067 2910.877 2411.193 2240.983 2286.972 2147.873 2097.859 2136.930 2113.902 2067.427 2056.690 2026.806 2035.963 2011.073 2039.661 2143.090 2069.113 2047.222 2021.276 1977.411 5555.688 2981.056 2431.822 2291.157 2282.773 2400.841 2352.592 2240.011 2292.223 2166.576 2148.846 2187.792 2128.125 2141.498 2060.601 2048.214 2080.428 2137.226 2266.375 2034.348 , 2538.597 2581.773 2558.699 2558.717 2527.764 2529.504 2511.353 2512.251 2515.165 2497.992 2510.453 2485.219 2494.984 2501.362 2493.781 2500.386 2488.316 2497.872 2488.468 2475.222 2644.150 2485.283 2482.374 2491.276 2491.519 2520.555 2479.561 2475.160 2484.769 2469.044 2474.426 2467.001 2476.588 2469.616 2467.298 2504.285 2569.711 2641.781 2463.793 2472.851 1969.949 2225.281 1968.996 1978.023 2061.722 1958.126 1962.060 1970.076 1982.648 1989.685 1982.224 1970.075 1977.347 1991.303 1979.659 1959.527 1960.096 1965.070 1981.437 1943.422 1962.680 1944.308 1967.137 1948.896 1943.483 1946.540 1938.078 1943.920 1932.736 1930.267 1944.444 1935.559 1947.428 1953.340 1947.508 1951.660 2277.506 2013.642 1941.738 1940.991 2028.374 2084.611 2031.648 2069.298 2045.251 2054.500 2036.425 2034.254 2011.870 2032.430 2054.479 2008.550 2120.772 2202.496 2032.105 2063.585 2018.444 1998.246 2006.438 1997.005 2018.263 2009.650 1997.832 1997.936 1989.808 2008.491 1997.218 1997.003 1984.956 1993.125 2003.578 1990.593 1992.381 1995.946 1986.580 2021.621 2131.346 1984.165 1972.240 2003.771
tests/implicitNums.scala, 4243, 2018-04-04T14:50:50Z, 487c511, 719.3335, Wed Apr  4 18:20:30 CEST 2018, 8193.085 2967.705 2109.422 2296.104 1338.048 1094.123 1026.122 1478.855 1138.659 907.287 883.409 781.497 762.165 793.331 773.565 834.689 758.489 747.210 741.763 732.666 733.034 749.667 821.351 730.613 738.246 733.683 729.709 721.638 724.299 735.048 , 734.687 736.850 753.121 717.782 731.391 726.740 724.431 725.165 719.225 718.054 719.442 721.499 715.030 718.155 714.547 708.259 717.455 720.531 716.240 712.010
tests/scalapb, 4243, 2018-04-04T14:50:50Z, 487c511, 6834.642, Wed Apr  4 18:27:22 CEST 2018, 30349.132 15246.126 10453.671 8499.217 8080.183 7951.790 7464.975 7370.172 7276.069 7281.618 7145.784 7067.798 7071.994 7018.919 6945.173 7032.391 7067.736 6927.029 6988.870 6960.934 6912.730 6912.487 6915.815 6890.634 6872.365 6897.974 6965.763 6788.641 6864.275 6891.195 , 6853.500 6917.331 7021.791 6846.051 7011.411 6878.693 6818.571 6913.547 6827.472 6955.503 6861.967 6741.753 6790.863 6808.566 6841.812 6768.635 6826.440 6796.050 6802.672 6768.938
tests/scalap, 4243, 2018-04-04T14:50:50Z, 487c511, 2070.045, Wed Apr  4 18:29:58 CEST 2018, 15196.035 5997.050 5431.626 5526.287 4441.274 4564.398 3373.685 2974.970 2529.708 2484.109 2585.151 2492.927 2346.417 2312.879 2722.274 2298.048 2281.394 2238.931 2242.217 2228.626 2250.659 2210.809 2159.336 2154.528 2194.727 2166.146 2122.152 2138.206 2129.495 2126.020 , 2098.565 2099.626 2092.593 2091.559 2090.346 2073.993 2075.370 2066.097 2118.149 2061.575 2059.227 2051.945 2062.590 2090.781 2036.863 2045.192 2037.597 2038.764 2047.593 2101.395
tests/power-macro/PowerInlined-1.scala, 4243, 2018-04-04T14:50:50Z, 487c511, 63.0785, Wed Apr  4 18:31:12 CEST 2018, 2435.946 421.961 255.748 182.448 195.872 175.111 159.155 139.529 101.177 90.382 83.568 82.651 76.407 73.843 71.512 70.414 72.462 69.496 71.153 67.451 70.166 67.401 67.443 69.523 65.024 67.286 68.139 70.489 64.247 65.001 , 66.591 65.077 63.218 63.776 66.831 63.404 63.631 62.137 63.008 63.903 63.149 61.810 62.371 61.500 62.973 61.638 62.639 61.872 62.863 63.265
tests/power-macro/PowerInlined-1k.scala, 4243, 2018-04-04T14:50:50Z, 487c511, 296.0235, Wed Apr  4 18:32:31 CEST 2018, 4339.700 1432.620 1363.267 1029.292 733.551 747.848 598.778 552.517 511.032 402.023 421.069 361.799 345.841 343.395 328.258 320.092 376.806 318.875 313.067 332.874 339.701 354.608 309.528 325.150 372.163 305.047 306.659 304.409 305.466 300.073 , 303.532 300.277 296.713 299.329 296.276 297.471 297.289 295.225 294.387 299.852 294.662 294.978 296.528 293.015 294.125 295.771 293.402 292.931 297.559 292.795
