dotty, 4036, 2018-03-17T18:17:43Z, b85f964, 34331.8695, Sat Mar 17 19:52:39 CET 2018, 83636.154 42594.227 37342.904 36654.802 36030.308 36346.390 35327.778 35193.556 35353.726 36199.147 34928.398 34959.003 34853.675 35823.790 34895.355 35021.060 34490.313 35511.427 34806.647 34541.194 34442.110 35352.793 34447.305 34446.732 34282.464 35216.745 34264.002 34301.935 34361.115 35201.263 , 34350.568 34375.407 34477.659 35067.648 34313.171 34271.724 34097.938 34942.612 34252.620 34377.166 34267.568 35090.558 34227.930 34406.772 34142.308 35083.707 34244.842 34205.759 34227.456 34998.582
opts/Vector.scala, 4036, 2018-03-17T18:17:43Z, b85f964, 564.4955, Sat Mar 17 20:27:18 CET 2018, 7846.054 3116.524 2479.593 2018.589 1800.523 1409.022 1332.158 1185.262 1033.489 1021.201 1155.727 1144.720 902.365 699.173 754.203 755.409 658.081 665.815 643.146 619.528 7261.412 2943.570 2290.160 1630.494 1149.745 1491.132 1419.386 1230.503 1066.467 1048.311 823.856 747.020 720.288 698.074 745.377 733.047 660.501 623.539 620.580 621.002 7516.181 2567.814 1885.439 1462.801 1296.220 1389.663 1246.819 1674.038 1256.850 1438.103 1352.302 1237.923 1173.799 876.479 736.808 827.132 698.702 673.836 676.196 652.538 , 615.778 623.054 590.114 599.353 625.057 668.529 585.763 630.018 587.146 569.283 564.359 560.641 564.409 555.951 554.401 560.152 580.746 565.097 564.582 555.337 545.711 540.041 554.038 535.062 605.542 539.940 547.711 557.403 591.021 587.411 600.130 597.984 593.702 605.880 575.081 569.222 570.943 558.508 558.383 551.112 568.390 574.644 671.932 554.380 626.273 542.342 565.358 556.126 534.221 535.236 532.728 538.913 532.267 528.563 534.550 525.228 557.532 530.501 535.994 520.966 776.192 666.607 623.825 614.098 835.486 729.459 638.932 590.071 584.210 578.674 571.007 566.229 579.835 557.631 552.857 557.986 566.202 750.951 572.272 564.663 557.429 547.359 541.781 556.366 542.311 545.168 536.499 546.608 536.818 541.691
tests/empty-class.scala, 4036, 2018-03-17T18:17:43Z, b85f964, 63.013, Sat Mar 17 20:28:27 CET 2018, 2584.800 383.877 294.106 218.479 157.242 130.590 147.285 110.331 112.660 84.849 81.117 88.657 79.816 70.883 69.396 72.764 67.171 67.012 66.323 65.685 70.872 65.393 66.200 64.199 65.153 64.055 65.589 63.653 64.027 63.307 , 67.149 64.883 63.972 63.146 64.187 64.273 63.616 62.947 63.806 62.332 63.424 62.072 62.951 61.770 62.986 61.921 62.786 61.545 63.040 61.540
tests/empty-object.scala, 4036, 2018-03-17T18:17:43Z, b85f964, 64.702, Sat Mar 17 20:29:37 CET 2018, 2454.474 358.989 295.168 205.269 187.358 136.926 115.319 103.783 98.013 85.934 84.062 77.547 73.935 71.876 70.481 70.988 69.157 72.459 68.130 68.578 69.171 67.745 70.153 71.445 69.450 70.300 69.611 67.863 73.286 65.664 , 66.296 70.593 65.904 65.995 64.666 68.082 65.480 65.455 64.738 69.282 64.157 64.599 63.519 64.545 63.578 64.355 63.671 67.957 63.170 63.992
tests/empty-file.scala, 4036, 2018-03-17T18:17:43Z, b85f964, 44.6905, Sat Mar 17 20:30:44 CET 2018, 1889.791 231.725 122.656 106.205 81.581 72.035 69.776 56.183 51.024 47.908 48.337 47.298 47.475 47.635 46.299 47.902 47.668 46.093 46.384 46.615 45.011 45.784 45.117 45.551 44.989 45.308 45.131 45.065 44.947 44.269 , 44.977 44.809 44.903 44.693 44.441 46.624 44.185 44.943 44.715 44.688 44.451 45.149 45.377 43.894 44.669 43.826 44.635 43.658 44.259 46.230
tests/patmatexhaust.scala, 4036, 2018-03-17T18:17:43Z, b85f964, 309.1375, Sat Mar 17 20:34:56 CET 2018, 5143.550 2051.207 1584.023 1300.900 1066.952 1007.019 770.787 638.591 743.862 601.180 662.489 474.252 466.101 534.108 429.066 428.837 502.940 389.133 382.507 375.246 5388.534 2363.561 1782.802 1525.356 1114.061 1116.796 1097.377 1033.499 831.559 730.756 746.668 667.056 506.766 450.457 438.495 426.447 513.333 422.019 402.802 402.762 5885.132 1854.404 1462.213 1153.059 1063.593 928.634 1090.746 831.835 630.829 582.986 798.255 740.104 605.675 486.475 446.275 475.727 413.469 380.809 506.001 447.835 , 369.639 358.627 370.582 348.535 346.474 333.434 342.712 325.433 319.604 325.727 316.570 312.552 319.186 317.898 308.535 334.373 299.981 298.930 312.002 299.413 293.818 302.697 300.339 299.207 297.595 294.657 289.989 297.254 291.147 302.580 292.106 283.091 284.305 295.571 281.434 282.147 302.285 281.097 283.348 283.024 377.010 372.947 373.504 435.869 351.527 358.737 339.587 363.610 341.304 331.032 335.302 329.868 319.986 321.525 348.502 362.597 314.608 318.894 307.754 312.225 307.663 304.415 303.889 302.069 302.694 309.437 299.133 304.616 309.211 301.921 302.736 301.606 296.212 296.281 299.940 300.553 289.316 295.077 290.094 289.657 370.308 369.904 366.854 383.279 449.660 426.496 420.479 398.383 347.199 336.541 338.270 347.111 335.262 321.808 343.550 395.803 324.810 317.545 324.103 321.982 310.669 304.308 321.915 313.165 302.004 309.064 305.325 301.079 301.152 302.152 305.509 295.870 300.809 293.036 294.620 303.167 297.809 290.793 294.616 289.056
tests/exhaustivity-I.scala, 4036, 2018-03-17T18:17:43Z, b85f964, 164.7215, Sat Mar 17 20:38:43 CET 2018, 3909.638 1311.899 1008.030 752.668 604.650 511.870 562.214 416.032 383.031 375.982 325.378 256.837 236.301 234.878 240.354 224.462 201.809 200.962 193.883 187.202 4086.728 1515.865 871.345 822.004 626.725 587.628 401.459 347.120 321.678 288.212 321.676 259.547 273.456 284.753 232.132 204.983 202.884 192.261 187.501 188.759 4133.579 1380.854 1228.017 833.453 539.083 474.224 401.062 463.115 315.101 287.681 274.276 261.074 348.999 261.845 222.821 207.479 198.486 200.781 193.545 184.383 , 193.435 185.613 231.408 214.431 177.220 176.512 178.226 172.080 171.507 174.086 169.751 169.585 171.458 174.524 169.459 172.585 173.094 172.104 172.615 167.907 167.207 171.934 228.563 180.791 177.410 161.600 160.882 159.470 162.176 161.785 160.724 159.946 157.430 159.538 157.527 158.520 158.364 156.546 158.381 159.630 177.953 180.119 208.802 176.873 196.214 174.710 165.130 168.024 173.893 163.534 164.313 161.179 161.743 163.144 163.876 165.375 160.827 163.321 159.554 191.714 166.671 173.046 169.153 157.928 153.791 150.361 154.332 151.424 152.762 150.314 148.928 152.920 194.603 150.914 148.924 148.503 149.797 148.199 149.053 148.663 184.902 180.297 179.072 176.165 171.614 174.330 168.501 170.640 170.605 169.832 166.992 170.166 166.590 167.302 169.780 169.621 171.236 169.279 165.404 167.042 162.378 162.351 163.737 157.519 160.149 157.004 156.262 159.302 156.135 158.650 155.135 154.801 155.705 153.399 157.309 154.187 154.269 157.262 154.048 155.725
tests/exhaustivity-S.scala, 4036, 2018-03-17T18:17:43Z, b85f964, 286.8275, Sat Mar 17 20:42:42 CET 2018, 3952.064 1462.439 752.299 584.232 487.169 503.793 427.933 349.964 337.623 354.501 327.481 323.684 320.659 324.307 314.704 314.061 341.359 309.635 380.698 359.364 3877.586 2078.850 1134.496 781.537 699.382 714.242 593.783 398.902 395.063 396.644 467.326 347.820 323.520 318.856 314.111 316.430 307.999 303.413 301.743 298.958 4093.867 1210.615 756.790 666.931 516.849 503.965 469.779 534.313 532.257 408.561 337.913 329.042 329.484 328.694 321.939 318.039 316.572 333.869 313.540 309.049 , 316.612 295.979 293.640 297.223 291.288 293.524 290.258 287.772 288.779 287.150 287.123 295.001 285.073 290.183 281.522 282.922 301.670 309.483 282.830 296.287 283.158 295.084 280.648 280.963 280.567 285.883 279.617 282.577 280.452 278.998 278.862 283.105 280.220 282.346 279.691 278.245 285.979 278.324 277.271 275.738 293.345 299.895 295.261 338.582 308.507 293.458 291.118 292.775 287.753 290.650 293.119 287.230 297.876 285.949 286.599 290.047 296.554 287.722 283.111 284.182 296.299 284.137 292.159 287.291 282.585 283.149 282.802 280.746 283.181 281.578 281.756 281.681 281.083 282.922 281.406 280.556 277.374 279.439 278.045 278.723 318.193 305.745 323.063 321.988 358.476 311.397 302.942 297.547 299.036 293.320 291.814 302.945 290.795 288.499 292.037 290.345 288.469 306.674 287.978 288.717 286.021 287.056 286.514 285.190 287.937 284.274 281.983 286.066 292.607 283.806 285.534 283.755 285.260 297.070 282.360 282.737 282.082 285.861 282.298 283.563
tests/exhaustivity-T.scala, 4036, 2018-03-17T18:17:43Z, b85f964, 972.6225, Sat Mar 17 20:47:38 CET 2018, 5662.774 2356.605 1675.313 1511.307 1461.838 1303.814 1200.937 1138.493 1156.589 1086.878 1202.565 1069.877 1228.187 1274.925 1094.525 1084.670 1019.631 1159.011 1013.199 1001.228 5118.520 2257.515 1696.325 1716.255 1535.125 1308.280 1551.422 1323.144 1216.835 1210.159 1210.760 1181.084 1206.155 1210.534 1194.500 1180.441 1115.752 1108.764 1096.556 1061.808 5269.284 2605.179 1473.032 1507.170 1464.409 1188.917 1143.861 1131.551 1127.232 1122.340 1095.181 1067.857 1062.158 1040.624 1132.585 1058.828 1016.855 1017.177 1015.110 1000.505 , 1025.649 1030.872 1017.127 983.651 972.223 974.834 970.972 966.075 1000.781 1121.780 1001.759 973.609 966.355 976.597 953.125 997.316 999.948 957.124 956.684 948.816 950.443 943.381 944.498 957.092 939.970 943.820 944.245 940.392 943.377 939.446 937.400 939.186 936.293 935.027 939.280 933.440 937.510 946.080 941.944 937.348 1057.784 1051.637 1049.976 1046.591 1029.469 1043.763 1036.506 1029.278 1027.301 1032.796 1025.079 1024.498 1028.433 1019.183 1054.145 1050.553 1015.895 1017.745 1054.902 1030.905 1014.141 1016.000 1019.391 1010.585 1018.484 1291.945 1024.694 1034.478 1060.436 1027.470 1040.640 1085.037 1013.272 1037.685 1003.629 1004.594 1008.815 1006.797 1009.206 1019.538 1007.502 1026.638 991.262 988.869 982.633 977.810 978.044 972.149 971.917 964.396 962.459 960.029 961.028 958.433 958.069 956.046 958.893 956.707 973.022 949.275 950.761 953.743 944.549 945.223 945.101 954.883 943.711 938.383 962.062 942.296 939.525 953.676 939.878 940.225 938.713 935.964 941.139 935.223 937.328 942.105
tests/exhaustivity-V.scala, 4036, 2018-03-17T18:17:43Z, b85f964, 1833.0975, Sat Mar 17 20:54:11 CET 2018, 5486.214 3077.438 2881.844 2607.353 2283.570 2304.063 2146.154 2045.183 1945.535 1960.279 1927.661 1943.475 1904.636 1947.799 2010.063 2120.754 1849.968 1874.872 1861.825 1844.120 5252.848 4108.729 2737.273 2447.173 2406.108 2356.043 2500.852 2757.671 2341.888 2270.640 2369.985 2345.044 2313.598 2306.480 2234.174 2192.399 2175.563 2207.010 2201.341 2204.967 5126.475 3015.323 2410.270 2139.360 2044.577 1978.797 1938.118 1919.685 1957.762 1902.308 1892.461 1853.548 1816.533 1814.385 1817.457 1815.157 1803.849 1802.553 2113.948 1863.955 , 1840.099 1930.202 1849.918 1831.576 1828.652 1840.908 1838.040 1855.079 1833.046 1809.976 1834.497 1869.946 1862.833 1824.957 1853.581 1963.426 1834.691 1829.608 1791.064 1792.618 1804.598 1820.111 1809.733 1814.486 1805.060 1813.750 1833.149 1816.711 1803.052 1793.484 1813.428 1796.924 1788.534 1787.037 1780.395 1791.742 1793.676 1880.934 1810.537 1800.695 2179.850 2183.904 2170.209 2176.915 2160.745 2148.724 2175.952 2164.431 2159.844 2181.180 2141.683 2170.129 2409.859 2142.851 2146.619 2140.982 2132.704 2132.993 2142.451 2143.590 2145.790 2136.983 2165.576 2143.706 2148.826 2245.191 2147.467 2133.101 2132.772 2127.527 2126.964 2141.831 2134.522 2138.105 2126.472 2140.044 2284.585 2190.002 2136.441 2119.967 1827.248 1861.644 1815.236 1823.536 1820.561 1897.117 3835.957 1805.420 2298.212 1783.501 2189.186 1827.353 1773.166 1760.038 1801.170 1779.849 1780.510 1772.098 1766.454 1762.413 1745.794 1770.167 1770.783 1767.177 1786.658 1763.526 1876.074 1756.680 1762.425 1759.970 1757.683 1756.108 1746.783 1737.775 1749.512 1738.730 1758.499 1742.437 1761.884 1768.739
tests/implicitNums.scala, 4036, 2018-03-17T18:17:43Z, b85f964, 766.6485, Sat Mar 17 20:56:23 CET 2018, 7638.671 3178.524 2442.579 2161.437 2482.533 2173.438 1896.056 1195.542 1117.446 1082.552 1011.313 929.998 919.563 829.506 833.719 798.924 806.298 788.198 784.977 789.935 781.227 775.951 783.710 775.098 765.504 770.212 787.348 768.487 772.071 768.989 , 775.362 788.092 771.801 775.339 775.004 761.256 765.475 769.146 793.626 784.626 755.155 771.929 765.784 761.130 763.319 764.691 764.771 767.513 758.625 753.211
opts/implicitNums.scala, 4036, 2018-03-17T18:17:43Z, b85f964, 753.6395, Sat Mar 17 20:58:04 CET 2018, 7684.966 3505.880 2410.760 1877.669 2119.563 1963.834 1495.445 1112.298 1024.378 935.817 1172.246 1138.051 880.696 805.852 805.836 774.537 806.194 782.364 789.797 786.716 788.080 763.136 766.319 758.720 762.196 787.030 767.636 788.962 759.481 755.811 , 757.838 768.899 780.869 760.036 748.491 752.042 755.702 757.171 759.896 747.712 744.804 749.153 747.295 754.834 756.764 751.183 774.213 750.874 752.445 749.292
