dotty, 4256, 2018-04-05T22:18:01Z, f74f07b, 34541.089, Fri Apr  6 00:53:05 CEST 2018, 80193.860 44575.284 37522.692 37197.807 37085.258 35525.044 35560.176 35524.395 36560.023 35041.979 35116.179 35207.457 36297.207 34970.010 34870.872 34924.221 36181.058 34594.844 34803.891 34692.290 36050.264 34622.347 34546.038 34628.823 35528.068 34594.683 34458.277 34708.932 35204.377 34452.545 , 34331.659 34662.627 35273.988 34645.337 34328.335 34505.823 35357.299 34565.089 34541.217 34388.439 35319.675 34375.422 34311.942 34540.961 35323.017 34374.355 34371.977 34694.596 35352.919 34527.907
tests/empty-file.scala, 4256, 2018-04-05T22:18:01Z, f74f07b, 38.7965, Fri Apr  6 01:22:33 CEST 2018, 1690.782 182.868 127.224 109.424 72.016 56.443 54.468 64.170 57.128 50.175 45.935 45.601 42.901 47.872 41.537 43.501 43.338 40.088 40.543 39.604 40.304 41.914 38.950 39.575 39.074 40.124 38.724 39.981 39.889 39.015 , 39.732 38.790 40.994 39.238 39.418 39.673 38.833 39.078 38.513 39.437 39.227 38.244 38.803 38.264 38.618 38.225 38.600 38.531 37.976 38.500
tests/patmatexhaust.scala, 4256, 2018-04-05T22:18:01Z, f74f07b, 285.1835, Fri Apr  6 01:26:35 CEST 2018, 4983.691 1669.947 1538.286 1247.932 859.505 829.898 735.405 723.989 785.360 697.746 630.250 464.893 410.772 400.275 399.604 375.670 361.124 357.529 362.925 409.173 5224.789 1941.000 1253.136 1429.416 1338.338 1187.298 1059.682 915.637 824.508 648.161 574.194 534.007 515.561 535.405 525.725 421.237 497.247 416.931 357.445 353.439 5398.145 1865.099 1166.429 1287.563 967.621 864.841 797.105 663.322 531.093 505.280 511.244 685.043 585.176 500.068 538.014 384.688 508.028 381.918 363.819 337.076 , 336.230 333.910 335.004 319.736 320.402 313.719 305.487 299.070 305.471 291.878 330.585 290.470 293.566 284.196 280.101 298.556 290.018 295.995 316.243 321.124 286.842 297.991 275.415 279.606 288.162 269.048 363.687 275.976 304.364 288.442 266.240 276.442 262.962 262.515 267.009 261.741 262.644 270.116 259.332 258.217 367.535 415.351 338.337 357.791 336.592 329.221 311.717 395.802 399.044 303.616 307.285 362.896 285.957 284.531 285.836 301.395 290.902 285.880 299.523 272.917 275.931 281.410 273.816 273.908 303.498 271.351 274.249 274.622 265.422 278.976 267.370 263.766 263.767 268.592 278.643 260.803 262.765 258.122 263.123 305.190 385.464 416.172 323.241 318.059 424.688 385.355 313.417 357.448 356.515 310.357 346.045 296.957 282.568 286.151 288.080 279.302 279.474 283.720 277.825 289.538 319.726 272.366 268.206 282.666 270.313 268.803 272.634 261.212 280.642 267.850 261.920 259.015 266.054 265.452 266.066 259.515 281.112 255.872 254.103 262.897
tests/exhaustivity-I.scala, 4256, 2018-04-05T22:18:01Z, f74f07b, 162.6645, Fri Apr  6 01:30:22 CEST 2018, 3810.531 1271.294 1250.506 1004.747 829.630 707.678 663.756 586.794 546.483 394.376 312.707 272.411 266.384 260.612 252.005 232.453 223.236 211.714 210.507 200.869 3869.180 1303.686 801.371 748.062 579.933 521.402 408.428 454.544 423.527 380.510 309.503 250.042 250.941 250.739 246.793 234.564 228.311 221.258 201.232 198.206 4180.277 1578.125 1103.881 895.644 661.079 627.855 538.681 505.340 517.636 348.646 286.887 318.708 334.556 241.414 235.089 226.188 215.886 214.523 205.885 198.007 , 201.214 200.081 197.997 187.283 183.773 184.029 178.071 173.378 177.981 174.200 168.053 173.819 169.140 166.014 167.785 163.418 164.601 162.052 161.884 165.326 160.976 159.664 168.621 165.060 174.610 159.950 159.346 162.392 158.344 155.923 163.117 158.126 158.759 152.596 155.423 152.992 151.864 156.763 150.157 153.325 231.814 257.113 250.930 210.773 177.873 173.531 172.836 175.244 171.086 165.265 170.430 163.063 162.107 162.937 164.420 160.744 158.733 162.297 160.417 158.454 156.326 158.140 156.132 158.454 216.370 156.893 155.344 150.433 153.178 158.969 155.528 154.957 148.731 150.761 149.545 146.584 147.799 146.577 146.945 146.433 194.711 194.067 186.262 184.217 187.843 177.301 174.317 179.882 174.140 170.190 173.546 168.201 170.639 169.386 176.815 170.669 167.522 163.695 163.506 169.010 161.166 160.335 159.373 158.571 161.738 158.026 156.137 175.625 155.845 170.721 161.179 159.300 156.176 152.384 153.452 154.235 151.575 172.491 151.304 153.419
tests/exhaustivity-S.scala, 4256, 2018-04-05T22:18:01Z, f74f07b, 270.2375, Fri Apr  6 01:34:14 CEST 2018, 3898.944 1220.482 888.357 744.126 637.688 417.627 334.873 433.895 409.373 308.717 282.019 302.609 291.191 278.226 272.112 260.906 258.892 257.716 253.645 253.479 3926.048 1005.573 658.959 550.537 498.860 507.858 525.875 514.620 366.657 386.828 382.922 382.143 344.847 305.434 304.011 310.201 324.696 346.471 302.428 297.639 4010.377 1140.784 684.521 668.723 618.894 663.274 412.288 368.329 351.759 472.079 366.604 387.928 403.228 389.493 351.367 334.334 298.173 295.280 295.453 293.204 , 262.713 249.034 247.309 258.717 258.942 257.148 289.084 252.622 249.677 256.881 238.629 240.276 239.010 241.824 238.803 239.111 236.054 235.919 238.223 236.289 236.329 235.944 235.435 236.374 234.771 236.644 240.182 272.305 241.294 233.271 232.333 234.108 271.019 239.116 230.951 230.066 232.616 232.587 230.867 232.292 340.437 285.786 287.155 297.945 318.444 278.532 275.903 282.655 304.365 278.001 282.082 271.120 273.861 272.240 272.603 270.078 270.454 272.835 269.398 268.715 269.505 273.305 270.443 279.844 269.504 268.807 272.676 272.220 267.907 265.504 268.569 265.402 268.658 269.746 264.290 263.993 262.766 262.951 261.954 264.916 292.147 303.338 308.741 292.869 281.494 283.469 284.136 282.448 284.629 279.405 277.668 280.766 278.475 285.194 275.790 275.063 277.280 276.828 274.567 274.034 275.853 272.982 288.542 273.072 273.447 272.160 270.533 269.140 271.295 272.449 274.294 272.722 351.709 295.974 341.668 268.226 268.695 268.797 270.211 270.264
tests/exhaustivity-T.scala, 4256, 2018-04-05T22:18:01Z, f74f07b, 849.411, Fri Apr  6 01:39:40 CEST 2018, 5197.122 1879.982 1318.937 1279.785 1441.429 1354.299 1127.022 1028.402 971.346 996.762 1059.784 1039.982 928.216 929.643 942.099 912.445 948.576 870.953 871.731 865.322 5213.445 1823.160 1304.209 1152.232 1344.807 1101.818 1015.816 976.977 958.418 1026.761 1114.460 913.670 887.561 873.018 865.762 863.724 858.042 870.434 844.664 852.119 5202.048 1890.791 1321.171 1323.140 1294.995 1246.030 1163.758 1153.674 1089.861 1057.736 1031.169 957.160 947.243 937.400 963.183 918.278 949.165 935.576 914.683 897.370 , 862.084 1112.787 1112.793 880.109 870.032 854.141 854.672 868.207 850.553 843.337 841.092 903.269 875.466 886.241 855.160 834.735 833.421 847.330 855.475 831.551 839.119 865.905 852.166 856.478 863.267 843.977 828.206 836.985 830.217 831.226 834.295 829.988 827.430 833.230 829.541 823.623 832.281 840.783 829.576 832.289 841.834 842.965 837.599 830.123 833.682 831.860 828.556 823.483 823.331 822.792 825.383 822.733 848.269 842.308 816.581 842.878 1037.726 877.865 831.494 807.614 812.628 811.618 809.618 805.637 809.982 811.360 805.948 805.724 806.106 802.338 803.827 803.330 801.291 800.370 816.854 798.853 800.691 804.144 798.866 798.698 903.798 891.887 902.955 924.970 964.895 897.152 886.673 878.353 1018.576 920.723 915.312 1110.631 880.553 869.468 875.448 872.531 868.434 883.584 888.122 885.939 870.037 864.053 877.823 957.691 897.337 910.807 866.401 871.412 894.411 872.109 872.007 869.735 863.389 860.049 919.538 858.255 913.583 863.703 857.237 865.100
tests/exhaustivity-V.scala, 4256, 2018-04-05T22:18:01Z, f74f07b, 1915.5055, Fri Apr  6 01:46:24 CEST 2018, 5507.044 3314.899 2541.049 2490.266 2330.442 2163.750 2111.033 2147.976 2056.733 2028.813 2008.202 2034.213 2037.013 2004.726 2028.127 2235.133 2038.649 1974.167 1958.784 1932.332 5784.183 3647.340 2888.046 2731.089 2918.220 2718.481 2717.315 2469.228 2517.689 2704.596 2481.021 2789.778 2562.281 2411.293 2381.371 2394.892 2382.684 2386.997 2405.817 2381.778 5292.286 3095.318 2592.663 2016.758 1999.624 1894.922 1896.173 1854.490 1898.309 1980.841 1859.433 1889.326 1969.515 1796.464 1862.538 1796.233 1750.542 1872.572 1788.131 1751.790 , 1930.266 1947.147 1934.287 1968.458 1932.802 1944.516 1963.335 1945.111 1939.966 1941.831 1922.308 1932.887 1905.515 1917.576 1904.993 1909.945 2166.733 1921.581 1911.449 1935.114 1894.042 1933.520 1910.245 1896.727 1906.426 1901.659 1906.985 1912.163 1910.259 1897.917 1896.732 1898.572 1891.744 1896.480 1913.435 1947.936 2025.114 1991.579 1898.013 1908.876 2369.733 2443.690 2385.774 2519.205 2424.611 2383.715 2370.733 2370.316 2473.838 2376.263 2412.621 2370.208 2352.891 2382.419 2338.051 2350.914 2372.698 2348.035 2368.211 2370.455 2342.505 2358.074 2414.231 2341.306 2362.207 2349.376 2334.927 2346.203 2335.746 2321.498 2324.649 2329.479 2319.224 2324.721 2320.875 2321.247 2330.546 2324.748 2340.066 2337.128 1752.912 1745.761 1705.730 1756.138 1697.329 1716.360 1750.458 1743.665 1708.467 1753.220 1739.857 1714.911 1699.470 1774.786 1727.112 1756.123 1705.932 1701.903 1707.733 1695.317 1695.045 1728.927 1701.264 1706.866 1694.065 1709.962 1693.894 1691.017 1692.897 1708.529 1668.362 1707.429 1692.896 1685.028 1686.919 1723.115 1672.555 1748.663 1694.435 1702.720
tests/implicitNums.scala, 4256, 2018-04-05T22:18:01Z, f74f07b, 716.354, Fri Apr  6 01:48:02 CEST 2018, 7064.917 3819.247 2055.703 1604.149 1671.144 1628.007 1471.885 916.147 837.082 823.395 792.005 794.640 777.465 757.426 775.155 733.845 738.396 741.567 731.719 733.490 734.819 836.264 730.901 733.194 728.689 737.110 723.773 727.063 720.817 718.399 , 723.828 724.124 712.704 711.546 718.553 716.340 731.290 719.049 709.454 714.562 717.431 717.288 723.118 710.239 705.424 725.374 711.030 716.368 705.565 706.119
tests/scalapb, 4256, 2018-04-05T22:18:01Z, f74f07b, 6921.6035, Fri Apr  6 01:55:00 CEST 2018, 28500.778 16582.645 11020.276 8756.189 8226.588 7898.100 7549.229 7886.159 7616.603 7339.266 7397.680 7442.197 7278.711 7506.149 7098.978 7109.258 7087.757 7034.854 7005.455 7423.707 7065.471 7056.324 6960.106 6991.548 6964.227 7011.487 6940.232 6920.106 6970.709 6895.451 , 6966.717 7042.127 7109.697 6911.944 6926.372 6948.791 6956.166 7119.952 6935.174 6867.742 6884.679 6864.350 6906.562 6874.283 6832.187 6842.605 6918.044 6925.163 6928.263 6831.395
tests/scalap, 4256, 2018-04-05T22:18:01Z, f74f07b, 2034.341, Fri Apr  6 01:57:32 CEST 2018, 16246.296 5809.532 4450.580 4099.369 4516.558 3229.783 3200.321 2772.226 2854.537 2543.490 2993.028 2391.061 2340.543 2328.629 2409.008 2387.445 2299.208 2257.588 2238.019 2197.909 2188.004 2153.904 2179.924 2130.717 2162.177 2102.807 2126.267 2107.761 2112.320 2120.564 , 2087.561 2075.329 2064.502 2068.457 2062.048 2045.257 2031.471 2046.974 2087.263 2025.019 2021.498 2037.211 2030.847 2025.814 2078.389 1996.382 2018.140 2018.554 2013.485 2005.735
tests/power-macro/PowerInlined-1.scala, 4256, 2018-04-05T22:18:01Z, f74f07b, 61.9405, Fri Apr  6 01:58:45 CEST 2018, 2396.383 303.073 206.894 211.073 152.183 137.840 150.963 101.722 116.986 88.502 85.805 84.213 74.620 73.139 71.626 70.003 71.525 68.543 79.411 68.691 69.912 69.138 65.906 67.726 65.023 65.432 63.793 66.856 63.062 64.032 , 63.087 64.718 61.913 62.841 62.300 65.247 61.139 61.684 61.514 65.888 60.685 61.968 60.419 61.411 61.560 62.578 60.610 61.240 75.002 69.677
tests/power-macro/PowerInlined-1k.scala, 4256, 2018-04-05T22:18:01Z, f74f07b, 293.169, Fri Apr  6 02:00:05 CEST 2018, 4149.440 1670.521 1146.920 781.542 688.016 601.960 472.608 411.335 373.244 399.266 399.748 409.430 416.916 342.723 326.282 348.399 367.984 318.607 315.110 308.596 306.199 303.215 352.672 299.791 298.046 297.826 313.734 313.781 301.314 294.113 , 293.033 297.703 293.305 295.285 295.107 291.696 291.177 295.285 295.244 292.460 294.136 289.177 289.604 291.247 295.263 302.042 290.436 291.739 290.597 297.296
