dotty, 4071, 2018-03-04T23:26:01Z, da6474b, 34328.612, Mon Mar  5 01:01:11 CET 2018, 79165.584 42764.247 37371.495 36412.333 37321.517 35215.837 35167.321 35349.846 36176.078 35042.827 35095.495 35107.292 35959.104 34681.558 34813.363 35530.072 35466.173 34509.681 34376.146 34774.075 35262.948 34373.988 34489.996 34384.338 35108.416 34521.303 34344.184 34480.985 34943.593 34234.110 , 34150.998 34285.656 34834.084 34500.836 34224.177 34330.338 34824.839 34288.510 34286.493 34257.531 34948.284 34358.132 34167.777 34449.764 34899.787 34317.068 34326.886 34398.074 34903.454 33855.767
opts/Vector.scala, 4071, 2018-03-04T23:26:01Z, da6474b, 576.1955, Mon Mar  5 01:36:03 CET 2018, 7696.353 2615.370 1819.347 1526.296 1471.205 1246.094 1093.724 869.801 803.745 777.399 737.974 691.778 691.826 668.586 685.176 648.908 627.019 616.288 622.662 604.585 7078.886 3101.044 2411.365 1682.656 1299.177 1253.413 1153.336 1066.086 1131.568 1152.056 1195.486 884.271 856.812 749.813 731.972 705.888 681.104 767.021 663.337 825.071 7202.052 2482.718 1946.909 1944.547 1818.777 1369.158 1211.221 896.173 1008.123 899.893 758.070 738.302 808.125 698.537 793.784 684.419 751.511 632.121 627.881 679.461 , 594.021 610.420 602.411 628.905 711.061 591.712 585.178 566.885 563.906 570.353 552.539 551.898 550.360 560.378 595.170 556.395 553.587 538.111 534.942 531.761 552.648 544.160 530.995 525.707 536.343 525.829 554.236 539.811 535.590 531.284 811.203 662.506 659.771 939.287 683.409 605.781 610.393 615.582 590.750 586.160 584.902 596.414 575.457 576.629 580.549 719.479 620.570 581.025 581.096 607.908 570.771 560.441 577.103 559.738 700.381 625.884 597.262 605.378 606.495 568.292 630.151 607.295 620.231 585.913 589.247 589.984 591.215 588.091 587.616 583.333 575.471 557.737 561.861 591.003 700.723 562.054 567.334 548.582 544.388 549.284 563.707 545.096 553.720 556.340 538.636 543.396 575.762 566.263 546.179 536.736
tests/empty-class.scala, 4071, 2018-03-04T23:26:01Z, da6474b, 62.5415, Mon Mar  5 01:37:12 CET 2018, 2420.393 414.639 292.387 189.654 160.751 126.750 97.041 90.451 86.812 78.303 71.659 72.553 70.095 71.145 69.564 66.472 66.732 67.424 64.699 65.387 65.150 66.282 65.074 67.030 66.039 70.794 63.039 63.968 62.575 67.779 , 67.338 71.756 61.919 64.759 65.036 61.445 61.663 66.246 63.529 63.916 62.578 62.233 61.042 61.545 65.924 65.085 61.810 62.140 61.818 62.505
tests/empty-object.scala, 4071, 2018-03-04T23:26:01Z, da6474b, 64.3445, Mon Mar  5 01:38:21 CET 2018, 2532.409 342.814 232.908 182.008 154.509 181.627 156.688 143.069 101.853 112.324 91.351 85.888 73.203 72.324 70.387 77.279 70.853 68.510 69.522 67.951 68.874 67.184 67.063 68.508 66.550 67.091 66.031 67.226 70.947 68.904 , 68.710 66.310 65.984 65.572 67.148 65.456 64.597 64.092 64.880 63.437 65.907 63.396 63.688 62.907 63.690 63.911 63.995 63.142 67.222 62.709
tests/empty-file.scala, 4071, 2018-03-04T23:26:01Z, da6474b, 44.456, Mon Mar  5 01:39:29 CET 2018, 1790.552 221.986 129.331 107.330 95.364 90.276 99.154 86.963 67.782 57.698 50.738 49.281 49.682 47.748 47.756 47.427 45.867 46.727 45.667 46.182 45.855 45.068 45.755 45.041 45.463 44.764 45.248 44.363 45.936 45.337 , 44.512 45.152 45.714 45.062 44.636 44.484 44.526 43.965 44.408 43.985 44.353 43.901 44.563 44.364 44.677 46.839 43.929 44.290 43.685 44.428
tests/patmatexhaust.scala, 4071, 2018-03-04T23:26:01Z, da6474b, 294.5375, Mon Mar  5 01:43:38 CET 2018, 5166.647 1707.329 1347.975 1560.699 1429.297 1141.640 923.253 714.326 805.338 608.829 654.524 675.606 611.143 447.149 399.561 447.911 395.718 413.635 456.147 378.261 5469.674 2232.633 1608.189 1175.326 1194.120 1075.564 725.529 624.583 561.287 673.330 587.170 522.509 652.107 573.182 505.131 494.988 498.523 403.697 427.568 437.142 5225.471 2298.421 1731.632 1494.225 1261.379 1125.984 1028.954 925.281 835.651 730.191 629.190 617.757 490.245 411.021 406.009 386.452 377.136 358.272 351.221 354.113 , 368.704 376.904 358.439 342.097 344.306 335.446 354.426 323.971 320.605 325.915 354.667 338.682 308.876 322.312 306.091 303.259 306.612 295.675 302.045 294.331 292.687 300.577 301.325 293.589 296.407 288.494 286.491 294.273 323.515 304.095 293.324 322.637 295.418 291.821 283.292 276.592 283.019 276.661 277.182 340.244 353.179 366.976 325.996 336.602 320.282 315.204 337.687 337.084 304.330 317.439 297.624 293.900 300.073 297.400 289.288 295.000 288.137 289.830 298.079 288.098 283.519 287.716 282.095 282.722 294.907 315.872 282.539 277.798 275.808 284.888 277.046 275.684 278.942 273.359 273.169 279.659 280.984 273.106 274.550 273.756 338.358 334.859 336.662 327.063 396.773 319.016 316.435 306.897 317.153 299.344 294.744 304.708 293.511 288.882 297.571 288.007 285.857 327.061 354.146 298.094 290.243 278.062 286.878 283.105 281.157 280.560 293.754 276.466 273.215 279.477 272.251 269.458 275.870 270.403 267.036 273.862 268.684 266.979 270.526 264.743
tests/exhaustivity-I.scala, 4071, 2018-03-04T23:26:01Z, da6474b, 163.0505, Mon Mar  5 01:47:24 CET 2018, 4029.037 1538.136 1187.338 886.160 726.974 646.019 529.126 382.519 348.686 318.075 259.154 256.637 241.098 232.453 229.051 215.401 204.182 236.759 232.043 192.849 3977.522 1370.393 1187.641 874.317 531.324 534.456 541.479 473.884 310.745 320.953 359.853 306.663 337.748 228.613 223.114 208.572 200.744 212.705 190.201 182.604 3891.452 1247.264 1189.333 737.535 686.943 673.063 533.470 367.071 340.349 417.927 358.958 278.493 248.596 239.100 255.631 212.575 209.107 200.529 188.697 184.237 , 189.526 182.104 182.941 180.667 175.062 175.917 178.773 172.237 171.611 194.972 178.107 168.507 170.219 174.938 171.592 169.441 170.346 170.908 164.456 162.145 163.479 161.853 163.199 164.539 158.075 158.420 156.532 168.337 170.480 160.025 159.902 159.119 160.305 158.821 158.398 157.896 155.889 157.131 157.868 154.959 190.475 175.275 178.174 177.078 172.332 168.430 169.408 164.511 163.187 167.966 162.914 164.185 160.944 169.047 164.280 206.503 168.015 167.928 158.942 157.357 154.327 155.110 157.024 152.266 152.162 149.805 150.300 154.445 151.019 151.853 149.348 149.790 154.011 149.677 149.442 149.390 150.291 151.996 150.814 152.565 206.855 193.590 179.901 180.213 202.235 202.834 171.732 168.723 167.503 170.132 167.705 166.917 165.979 165.714 162.624 166.164 165.855 167.734 160.406 158.389 159.346 159.240 160.132 154.084 153.627 154.675 152.405 167.084 164.416 153.879 157.674 154.789 157.013 152.537 206.569 153.982 151.223 152.585 151.574 151.155
tests/exhaustivity-S.scala, 4071, 2018-03-04T23:26:01Z, da6474b, 274.085, Mon Mar  5 01:51:18 CET 2018, 3771.973 1471.867 687.857 677.256 752.948 537.160 538.841 360.756 375.470 387.879 326.782 322.797 316.747 312.739 308.133 308.450 387.052 321.407 324.283 302.862 4003.829 1280.144 741.162 779.391 518.406 396.635 561.226 478.238 441.757 337.458 319.090 317.206 311.648 322.091 335.201 298.323 302.641 291.440 295.126 285.563 3748.614 1697.059 923.346 619.201 463.964 419.862 374.805 370.426 460.319 367.485 322.884 306.140 315.592 298.019 293.644 293.160 289.160 285.690 286.187 280.871 , 290.847 301.878 298.533 288.409 288.987 287.698 290.727 353.535 284.127 283.121 282.169 280.614 281.039 279.838 275.443 288.766 277.453 279.210 275.243 281.319 284.465 277.266 275.720 276.770 274.603 276.283 274.461 275.348 274.285 274.138 272.327 272.817 274.029 275.383 273.652 278.358 274.032 273.787 275.550 272.319 284.699 284.864 280.673 293.102 280.133 276.255 281.851 278.124 275.046 273.038 272.502 271.472 270.772 270.736 268.201 269.734 272.771 273.978 267.665 266.071 268.729 268.503 267.518 269.677 272.989 264.743 265.115 276.190 269.981 271.726 266.644 290.442 267.438 273.525 264.828 262.055 264.225 264.532 264.580 263.979 322.151 305.311 345.585 279.275 288.958 284.963 274.170 275.595 272.426 272.524 275.080 277.149 277.971 268.677 270.311 269.799 276.308 269.267 267.820 268.567 268.321 266.526 270.774 264.892 269.721 269.840 300.035 271.191 269.705 264.888 264.204 280.233 329.658 279.292 263.537 262.795 262.562 262.172 263.317 262.953
tests/exhaustivity-T.scala, 4071, 2018-03-04T23:26:01Z, da6474b, 841.739, Mon Mar  5 01:56:40 CET 2018, 4814.660 2672.815 1885.753 1827.830 1446.531 1188.384 1519.433 1181.892 1142.562 1123.771 1108.443 1075.024 1017.229 1013.210 1018.387 1010.595 999.994 1008.675 1031.704 1129.215 4931.443 2007.277 1262.087 1325.857 1371.629 1317.161 1127.687 1013.280 950.834 879.751 861.740 878.026 904.699 937.055 913.761 1201.003 833.008 836.155 848.288 887.931 5125.231 1867.767 1513.928 1635.886 1387.502 1251.993 1092.473 984.673 1100.804 970.349 959.567 925.312 912.072 950.602 891.411 884.618 884.089 874.611 949.964 897.614 , 988.573 1033.872 1032.114 1010.760 1019.454 955.700 950.632 955.486 950.604 948.310 945.942 964.373 961.421 953.590 931.232 933.232 936.230 947.516 958.640 1032.003 956.898 928.035 941.030 936.774 921.471 939.031 924.285 934.305 922.643 923.933 918.919 921.520 919.378 914.751 934.604 921.221 930.833 917.883 919.512 920.778 812.992 804.543 800.396 796.755 794.613 804.609 788.291 792.048 788.899 785.897 823.778 797.991 784.499 789.447 778.985 783.493 788.613 773.693 775.581 779.411 782.140 785.912 777.729 773.575 773.242 770.700 770.932 781.386 770.053 770.219 775.535 769.866 772.858 765.964 771.016 775.275 785.788 769.947 772.309 775.668 880.857 872.387 899.523 852.720 863.958 861.795 863.892 875.703 870.945 850.944 857.403 838.711 844.153 853.310 837.784 849.143 844.107 840.287 840.954 846.306 839.693 940.200 846.759 829.749 835.727 842.697 840.714 841.826 841.652 829.333 830.588 837.584 831.332 829.146 826.949 827.024 827.238 835.216 830.801 826.451
tests/exhaustivity-V.scala, 4071, 2018-03-04T23:26:01Z, da6474b, 2021.4105, Mon Mar  5 02:02:52 CET 2018, 5486.365 3194.123 2376.539 2240.319 2569.762 2635.974 2278.393 2195.377 2172.046 2184.388 2118.025 2093.558 2087.115 2084.396 2073.179 2043.641 2048.801 2034.924 2084.481 2032.839 5204.808 2422.149 1906.053 1755.962 1831.474 1804.200 1551.792 1644.003 1536.861 1508.053 1620.702 1590.252 1532.669 1475.237 1458.331 1450.638 1482.052 1425.722 1429.345 1462.166 5666.885 3310.277 2592.131 2460.977 2380.309 2439.202 2338.569 2258.477 2253.118 2543.076 2196.691 2164.682 2193.191 2313.049 2193.343 2156.577 2104.853 2055.832 2088.047 2111.535 , 2046.149 2050.212 2035.799 2316.498 2051.209 2075.109 2052.687 2015.314 2060.623 2036.738 2060.763 2040.698 2012.858 2017.303 2026.086 2024.494 2057.146 2001.439 2018.651 2027.966 2005.515 2025.734 2033.804 2019.828 2006.204 2030.065 2005.870 2018.060 2054.822 2022.993 2006.689 2018.078 2009.508 2004.914 2003.404 2051.365 2031.539 2016.575 2009.110 2017.405 1423.724 1433.637 1426.892 1430.103 1405.858 1453.760 1429.685 1464.795 1422.252 1428.293 1808.442 1421.269 1431.532 1461.484 1455.572 1449.620 1423.662 1439.170 1473.007 1417.451 1469.768 1397.776 1409.253 1395.403 1405.190 1402.057 1395.101 1384.982 1379.138 1400.870 1410.918 1401.243 1384.523 1405.641 1425.966 1397.348 1398.278 1395.186 1424.574 1383.153 2064.202 2111.275 2125.610 2082.760 2063.403 2079.918 2077.657 2075.127 2092.971 2047.341 2057.643 2063.554 2387.880 2067.461 2056.585 2023.533 2070.342 2053.627 2135.409 2058.860 2061.211 2051.165 2067.515 2064.064 2062.212 2043.626 2032.574 2043.438 2012.494 2043.878 2053.786 2050.774 2057.079 2032.773 2042.150 2029.749 2037.370 2011.701 2049.242 2037.581
tests/implicitNums.scala, 4071, 2018-03-04T23:26:01Z, da6474b, 747.467, Mon Mar  5 02:04:33 CET 2018, 7341.012 3014.523 2626.096 2237.878 1748.311 2031.026 1675.697 1091.461 1037.938 938.437 871.698 819.891 796.280 796.426 782.797 804.715 772.266 776.489 776.864 766.348 767.316 770.266 759.070 756.657 758.760 761.824 764.585 767.749 754.478 756.649 , 756.330 760.997 760.971 753.996 744.388 750.342 750.543 751.774 745.160 744.741 747.519 747.076 742.642 752.173 743.802 748.378 747.415 746.869 746.065 746.736
opts/implicitNums.scala, 4071, 2018-03-04T23:26:01Z, da6474b, 699.9, Mon Mar  5 02:06:10 CET 2018, 7095.272 4030.317 2391.100 1504.760 1218.068 1037.840 903.543 847.077 795.269 786.595 765.475 738.664 739.056 725.058 737.260 717.041 716.868 719.265 715.550 710.706 718.068 728.499 744.781 735.783 761.632 709.692 713.468 706.700 737.536 710.460 , 704.486 700.567 693.493 699.695 711.175 728.659 698.123 706.975 723.416 733.219 692.357 695.962 700.105 705.988 692.116 710.719 694.300 684.617 689.790 684.662
