tests/implicit-scope-loop.scala, 1889, Mon Jan 9 10:47:30 2017 +0100, be64643, 262.364, Sun Jul 23 02:05:32 CEST 2017, 2424.973 836.517 716.191 566.829 502.870 560.210 388.407 301.382 293.836 313.631 , 287.607 275.379 277.118 292.917 269.105 259.783 252.914 265.050 261.083 250.353 263.645 258.336 246.641 267.681 265.261 256.284 247.091 241.696 271.675 245.023 
tests/i1535.scala, 1889, Mon Jan 9 10:47:30 2017 +0100, be64643, 281.72, Sun Jul 23 02:06:09 CEST 2017, 2498.996 1055.979 724.402 547.086 512.318 503.900 667.604 529.834 394.994 348.881 , 336.165 352.366 306.905 318.261 333.709 283.671 289.492 272.710 286.825 282.298 267.759 281.142 275.937 271.617 267.397 270.403 264.838 287.286 268.909 269.933 
tests/i1687.scala, 1889, Mon Jan 9 10:47:30 2017 +0100, be64643, 11510.0765, Sun Jul 23 02:12:01 CEST 2017, 13223.030 12670.733 11954.191 11860.655 11749.099 11665.093 11650.811 11700.910 11634.365 11583.372 , 11682.626 11600.099 11533.930 11512.761 11500.028 11508.810 11543.942 11559.829 11485.249 11505.543 11505.240 11508.304 11743.425 11626.557 11526.166 11510.213 11496.604 11485.225 11509.610 11509.940 
tests/implicit_cache.scala, 1910, Sat Jan 28 17:01:56 2017 +0100, 494aee2, 277.312, Sun Jul 23 02:15:16 CEST 2017, 2351.529 967.518 792.434 580.188 571.427 578.532 347.816 337.404 401.364 320.308 , 297.378 296.652 283.165 297.439 282.564 274.991 287.857 275.207 279.917 267.835 273.173 274.114 264.983 299.801 279.417 264.343 270.463 285.098 268.129 268.098 
tests/implicit-scope-loop.scala, 1910, Sat Jan 28 17:01:56 2017 +0100, 494aee2, 264.543, Sun Jul 23 02:15:53 CEST 2017, 2425.940 745.749 629.206 626.266 534.362 342.753 349.029 412.712 299.968 293.167 , 285.525 288.645 283.383 276.861 260.551 271.156 267.198 267.033 257.944 280.502 318.104 266.760 262.326 255.326 261.433 254.205 262.318 257.674 250.401 261.465 
tests/i1535.scala, 1910, Sat Jan 28 17:01:56 2017 +0100, 494aee2, 288.1035, Sun Jul 23 02:16:32 CEST 2017, 2478.730 941.860 673.272 816.195 592.301 511.953 461.615 420.346 334.801 357.115 , 380.179 338.397 355.642 304.997 307.976 294.951 282.541 303.859 289.829 277.215 292.262 277.195 286.383 275.345 279.849 282.087 289.824 284.075 272.770 274.251 
tests/i1687.scala, 1910, Sat Jan 28 17:01:56 2017 +0100, 494aee2, 11806.5155, Sun Jul 23 02:22:33 CEST 2017, 13950.147 12387.745 12118.350 12096.896 12180.151 12037.909 11930.909 12048.703 12024.182 12017.901 , 11956.296 11792.223 11805.162 11787.464 11820.180 11864.594 11818.717 11807.869 11791.789 11861.232 11822.613 11775.229 11809.596 11857.889 11778.886 11775.515 11884.145 11768.959 11780.904 11761.732 
tests/implicit_cache.scala, 1923, Thu Feb 2 11:08:42 2017 +0100, b45aad5, 265.8005, Sun Jul 23 02:25:51 CEST 2017, 2392.256 753.783 838.151 708.066 542.517 371.318 359.098 428.761 355.468 289.510 , 280.804 281.046 281.854 279.521 273.357 270.076 268.236 259.940 270.494 264.488 255.149 259.950 259.324 254.321 269.147 267.113 252.534 263.258 251.165 259.642 
tests/implicit-scope-loop.scala, 1923, Thu Feb 2 11:08:42 2017 +0100, b45aad5, 263.995, Sun Jul 23 02:26:28 CEST 2017, 2445.688 799.467 580.229 561.837 649.035 387.892 330.974 308.219 306.167 288.222 , 288.589 276.308 274.762 273.205 266.667 266.692 273.078 265.142 262.848 254.053 256.606 260.685 257.712 251.925 270.179 253.603 259.045 255.877 248.936 265.525 
tests/i1535.scala, 1923, Thu Feb 2 11:08:42 2017 +0100, b45aad5, 298.2485, Sun Jul 23 02:27:08 CEST 2017, 2490.759 917.012 888.351 717.238 790.863 643.826 386.279 383.288 407.791 348.530 , 378.454 322.987 308.217 306.033 290.588 304.086 299.945 286.549 291.248 298.563 284.004 297.852 309.370 304.854 282.775 290.291 304.086 297.934 286.418 276.363 
tests/i1687.scala, 1923, Thu Feb 2 11:08:42 2017 +0100, b45aad5, 232.866, Sun Jul 23 02:27:45 CEST 2017, 2246.053 708.060 554.628 542.420 540.040 356.097 297.583 282.571 262.513 261.430 , 253.266 238.802 241.173 232.815 239.538 230.588 233.873 232.917 234.665 224.500 257.380 238.860 229.034 220.862 235.030 225.877 229.718 221.629 228.372 231.613 
tests/implicit_cache.scala, 1952, Wed Feb 8 22:15:45 2017 +1100, 56ad4b1, 257.5495, Sun Jul 23 02:31:05 CEST 2017, 2327.230 859.954 830.957 674.054 632.586 437.666 341.613 369.717 280.978 284.647 , 278.452 267.591 257.855 268.811 262.608 268.219 258.138 259.967 250.458 257.244 256.246 255.900 254.256 252.349 243.428 302.888 253.238 316.565 255.770 242.061 
tests/implicit-scope-loop.scala, 1952, Wed Feb 8 22:15:45 2017 +1100, 56ad4b1, 260.3205, Sun Jul 23 02:31:42 CEST 2017, 2414.319 861.258 564.846 573.214 503.992 652.193 489.816 342.848 307.274 291.865 , 288.124 286.674 297.480 280.431 272.593 266.267 273.860 254.579 333.594 252.644 267.610 255.116 252.075 258.753 253.056 248.352 261.888 254.860 245.994 248.601 
tests/i1535.scala, 1952, Wed Feb 8 22:15:45 2017 +1100, 56ad4b1, 285.855, Sun Jul 23 02:32:22 CEST 2017, 2748.601 1167.140 847.884 776.593 729.044 603.864 448.589 397.885 403.609 430.312 , 398.948 360.970 323.426 303.629 280.613 293.764 292.902 286.672 273.315 280.394 273.705 278.657 285.038 269.348 288.172 268.549 334.625 305.022 273.099 266.078 
tests/i1687.scala, 1952, Wed Feb 8 22:15:45 2017 +1100, 56ad4b1, 235.5425, Sun Jul 23 02:33:00 CEST 2017, 2318.907 725.775 533.010 523.078 434.028 429.672 321.848 305.033 268.357 263.345 , 265.681 247.481 241.400 254.708 241.974 246.150 234.105 235.354 239.015 237.069 228.393 237.794 235.171 226.526 235.450 231.472 226.189 229.661 235.635 224.698 
tests/implicit_cache.scala, 1931, Mon Feb 13 15:36:57 2017 +0100, b297832, 261.1315, Sun Jul 23 02:36:33 CEST 2017, 2329.961 977.512 719.127 692.186 515.959 386.792 355.331 402.875 286.379 297.279 , 280.487 306.954 268.304 277.007 260.938 268.823 268.759 253.775 262.329 266.319 250.690 254.449 264.760 248.766 257.539 251.917 246.651 255.490 254.626 261.325 
tests/implicit-scope-loop.scala, 1931, Mon Feb 13 15:36:57 2017 +0100, b297832, 268.375, Sun Jul 23 02:37:09 CEST 2017, 2634.728 904.724 570.828 575.591 506.460 434.303 334.876 357.737 302.246 303.247 , 305.626 318.651 281.637 279.020 262.214 271.883 274.098 281.556 271.566 267.878 253.467 266.384 253.460 259.312 253.237 275.794 259.643 249.313 257.818 268.872 
tests/i1535.scala, 1931, Mon Feb 13 15:36:57 2017 +0100, b297832, 293.909, Sun Jul 23 02:37:47 CEST 2017, 2458.730 1012.627 1041.215 661.301 774.147 609.793 421.382 390.164 373.343 368.532 , 388.610 349.996 378.955 310.474 315.015 289.134 313.696 305.423 293.451 281.374 295.717 280.766 286.049 283.065 285.215 294.367 275.773 288.704 399.294 292.663 
tests/i1687.scala, 1931, Mon Feb 13 15:36:57 2017 +0100, b297832, 235.179, Sun Jul 23 02:38:25 CEST 2017, 2235.335 687.960 537.592 612.523 500.746 336.432 355.028 458.876 309.601 275.435 , 306.930 263.418 239.784 239.538 242.658 241.286 231.982 237.035 226.533 232.850 233.874 224.575 232.090 236.484 242.271 236.875 229.285 223.083 229.250 228.000 
tests/implicit_cache.scala, 1987, Mon Feb 20 13:58:07 2017 +0100, f76ffe9, 280.4845, Sun Jul 23 02:41:51 CEST 2017, 2438.228 923.560 583.943 614.433 523.093 441.945 324.153 339.739 310.201 302.496 , 300.383 298.578 292.555 280.597 287.856 290.176 283.052 272.867 279.732 289.024 286.611 283.795 277.830 280.372 268.442 277.525 268.116 273.366 273.483 275.342 
tests/implicit-scope-loop.scala, 1987, Mon Feb 20 13:58:07 2017 +0100, f76ffe9, 262.54, Sun Jul 23 02:42:28 CEST 2017, 2475.446 935.479 828.162 715.006 462.905 403.122 316.472 322.736 312.667 336.476 , 285.805 275.659 304.544 304.690 271.453 280.314 260.215 276.063 285.745 259.127 263.817 264.937 255.088 260.957 258.222 261.263 251.811 260.409 251.053 255.361 
tests/i1535.scala, 1987, Mon Feb 20 13:58:07 2017 +0100, f76ffe9, 284.748, Sun Jul 23 02:43:08 CEST 2017, 2491.729 948.128 1011.931 846.657 813.476 479.512 368.093 381.174 406.853 324.858 , 305.121 313.943 307.624 316.198 295.913 292.642 277.440 293.250 289.359 282.343 284.580 278.126 284.916 268.985 342.166 276.821 276.153 266.319 273.739 275.991 
tests/i1687.scala, 1987, Mon Feb 20 13:58:07 2017 +0100, f76ffe9, 230.9135, Sun Jul 23 02:43:45 CEST 2017, 2048.982 740.405 750.763 647.058 388.589 454.492 414.284 378.554 261.124 285.359 , 294.630 239.346 243.422 239.840 233.437 240.138 291.785 223.586 229.320 232.647 240.875 232.507 220.417 224.110 224.159 218.231 223.796 229.057 217.523 222.878 
tests/implicit_cache.scala, 2022, Wed Feb 22 22:45:33 2017 +0100, a0f47a0, 276.0785, Sun Jul 23 02:47:05 CEST 2017, 2545.438 750.913 770.957 771.067 564.608 413.154 342.833 336.041 394.413 334.536 , 333.301 291.255 295.319 285.326 293.724 271.890 316.508 274.998 273.207 280.578 263.651 266.830 277.159 263.503 269.583 280.966 270.293 273.057 278.853 261.032 
tests/implicit-scope-loop.scala, 2022, Wed Feb 22 22:45:33 2017 +0100, a0f47a0, 267.4985, Sun Jul 23 02:47:42 CEST 2017, 2419.833 957.303 596.700 692.095 542.978 345.149 330.658 355.098 314.187 310.990 , 285.402 283.228 312.249 276.419 269.561 279.492 278.645 259.198 274.699 263.279 255.591 265.436 276.057 256.061 270.659 252.381 260.920 251.707 264.069 258.190 
tests/i1535.scala, 2022, Wed Feb 22 22:45:33 2017 +0100, a0f47a0, 295.927, Sun Jul 23 02:48:21 CEST 2017, 2678.237 935.989 660.466 770.832 563.401 389.203 370.442 403.753 362.092 324.695 , 345.588 361.969 336.158 308.239 313.811 320.452 283.078 298.189 293.665 279.059 290.568 289.504 277.619 285.683 275.427 317.546 348.573 312.911 273.455 276.234 
tests/i1687.scala, 2022, Wed Feb 22 22:45:33 2017 +0100, a0f47a0, 233.303, Sun Jul 23 02:48:59 CEST 2017, 2195.170 761.287 795.540 699.128 579.345 356.597 400.890 287.722 281.051 297.296 , 301.787 275.919 241.684 237.360 240.719 232.593 240.507 236.258 238.419 229.968 234.013 229.853 228.349 228.123 229.167 238.877 228.849 232.330 227.261 220.830 
tests/implicit_cache.scala, 2044, Fri Mar 3 13:45:53 2017 +0100, 917a7ed, 267.472, Sun Jul 23 02:52:04 CEST 2017, 2371.333 859.417 854.394 584.827 567.725 364.915 384.077 309.964 307.744 286.036 , 293.511 362.190 285.839 292.825 270.396 264.574 270.276 266.819 257.337 269.766 267.481 261.357 273.229 358.631 267.463 260.514 252.877 258.739 251.496 264.696 
tests/implicit-scope-loop.scala, 2044, Fri Mar 3 13:45:53 2017 +0100, 917a7ed, 272.5385, Sun Jul 23 02:52:42 CEST 2017, 2358.245 782.577 796.072 774.569 592.286 586.220 342.607 304.969 317.470 287.309 , 282.315 295.348 277.275 274.682 259.039 280.630 273.751 319.090 265.261 275.548 262.151 265.608 256.705 271.326 278.621 248.483 253.311 253.350 293.096 253.392 
tests/i1535.scala, 2044, Fri Mar 3 13:45:53 2017 +0100, 917a7ed, 288.931, Sun Jul 23 02:53:20 CEST 2017, 2748.940 1150.724 1039.883 752.630 841.584 708.342 472.498 353.621 436.539 346.980 , 337.431 308.425 313.465 297.409 301.918 296.970 282.599 292.196 289.279 288.975 291.812 275.138 281.538 287.540 279.414 288.887 283.019 278.019 271.897 273.569 
tests/i1687.scala, 2044, Fri Mar 3 13:45:53 2017 +0100, 917a7ed, 238.2615, Sun Jul 23 02:53:58 CEST 2017, 2210.784 729.476 761.688 597.385 577.022 458.825 302.616 274.446 260.182 334.696 , 255.543 258.924 244.340 236.917 264.117 231.782 237.786 234.052 249.475 232.377 240.591 238.737 268.885 264.648 237.210 239.574 229.384 230.442 219.382 226.718 
tests/implicit_cache.scala, 2049, Thu Mar 9 10:17:25 2017 +0100, 6abaa10, 255.6925, Sun Jul 23 02:57:02 CEST 2017, 2237.340 734.502 566.524 670.071 522.080 317.355 340.212 394.100 278.159 289.287 , 264.234 263.329 267.273 264.915 268.194 257.198 254.988 248.944 242.511 243.892 256.397 289.663 259.927 244.068 253.416 245.385 271.089 253.851 245.052 246.991 
tests/implicit-scope-loop.scala, 2049, Thu Mar 9 10:17:25 2017 +0100, 6abaa10, 247.723, Sun Jul 23 02:57:40 CEST 2017, 2266.012 765.639 652.075 575.213 410.659 390.001 315.296 292.343 291.149 272.625 , 315.665 271.860 378.947 295.177 271.514 262.654 254.593 258.155 246.493 248.953 244.374 237.847 241.729 240.407 244.652 347.319 241.768 241.352 241.409 233.891 
tests/i1535.scala, 2049, Thu Mar 9 10:17:25 2017 +0100, 6abaa10, 282.1475, Sun Jul 23 02:58:19 CEST 2017, 2520.735 1218.523 847.263 847.517 685.192 505.281 501.027 464.462 387.477 520.572 , 430.252 422.986 350.854 304.761 301.441 288.460 296.757 282.067 282.228 283.437 268.722 278.338 285.513 264.754 272.224 266.135 270.071 263.889 270.969 271.716 
tests/i1687.scala, 2049, Thu Mar 9 10:17:25 2017 +0100, 6abaa10, 229.8295, Sun Jul 23 02:58:56 CEST 2017, 2148.243 703.427 553.026 543.175 617.054 388.068 465.929 361.994 346.194 257.463 , 251.657 250.507 238.675 241.395 234.089 237.755 228.624 234.266 229.985 235.493 228.188 229.674 222.064 223.469 231.747 222.814 225.854 229.663 222.275 219.795 
tests/implicit_cache.scala, 2095, Tue Mar 14 11:17:37 2017 +0100, 1fe8270, 253.428, Sun Jul 23 03:02:03 CEST 2017, 2119.340 762.057 587.604 747.660 558.416 372.272 352.217 354.724 301.523 287.992 , 265.749 268.432 253.273 273.673 267.858 284.905 251.231 265.935 258.557 252.843 259.335 255.080 241.532 253.033 253.583 240.631 251.868 237.217 243.077 241.033 
tests/implicit-scope-loop.scala, 2095, Tue Mar 14 11:17:37 2017 +0100, 1fe8270, 252.5225, Sun Jul 23 03:02:42 CEST 2017, 2295.543 774.768 809.647 558.095 475.734 344.975 325.888 426.732 371.289 280.884 , 277.790 273.257 371.756 250.889 281.864 307.814 371.899 261.195 243.675 254.156 256.629 246.650 238.543 263.452 245.131 250.265 246.549 245.229 236.033 240.126 
tests/i1535.scala, 2095, Tue Mar 14 11:17:37 2017 +0100, 1fe8270, 284.8925, Sun Jul 23 03:03:19 CEST 2017, 2513.914 905.617 700.733 732.365 547.380 505.610 445.559 391.496 394.702 333.682 , 335.331 359.421 296.113 300.116 355.627 280.396 292.203 282.478 274.932 285.881 303.677 284.606 270.827 280.048 285.179 270.216 285.989 270.213 274.049 266.566 
tests/i1687.scala, 2095, Tue Mar 14 11:17:37 2017 +0100, 1fe8270, 233.4425, Sun Jul 23 03:03:57 CEST 2017, 2166.943 706.533 634.141 656.297 472.599 419.283 308.026 267.900 281.696 329.023 , 252.634 289.371 262.342 241.649 237.148 234.705 231.370 240.905 225.877 233.113 235.741 233.772 224.106 234.653 227.121 220.792 224.430 223.761 220.999 230.316 
tests/implicit_cache.scala, 2074, Wed Mar 15 16:36:55 2017 +0100, c321653, 266.023, Sun Jul 23 03:07:06 CEST 2017, 2336.172 841.648 836.014 657.681 499.746 327.830 314.095 324.982 289.474 337.344 , 288.070 293.075 265.144 299.876 328.517 287.874 271.574 260.205 290.201 261.757 254.637 280.299 266.902 252.943 260.545 252.555 256.983 267.675 252.754 255.281 
tests/implicit-scope-loop.scala, 2074, Wed Mar 15 16:36:55 2017 +0100, c321653, 269.1925, Sun Jul 23 03:07:44 CEST 2017, 2330.846 747.337 578.996 558.719 639.136 575.176 373.106 365.162 364.764 370.954 , 334.492 283.748 286.215 294.556 395.971 267.209 270.670 305.398 288.974 260.593 254.924 244.492 267.715 302.081 246.928 280.286 245.994 248.774 240.710 242.909 
tests/i1535.scala, 2074, Wed Mar 15 16:36:55 2017 +0100, c321653, 286.873, Sun Jul 23 03:08:22 CEST 2017, 2760.698 1075.032 1253.934 811.562 632.389 526.988 402.766 453.360 437.431 451.900 , 506.014 360.066 341.249 292.229 302.512 290.514 290.339 292.536 276.091 288.377 291.057 275.596 283.951 270.975 285.369 269.091 276.798 277.952 278.234 267.997 
tests/i1687.scala, 2074, Wed Mar 15 16:36:55 2017 +0100, c321653, 237.653, Sun Jul 23 03:08:59 CEST 2017, 2250.967 639.171 656.905 539.156 400.426 521.594 548.626 314.826 277.553 320.999 , 289.681 252.384 285.816 244.784 232.948 250.258 243.834 230.192 241.776 237.597 226.572 233.916 245.187 237.709 238.027 233.625 232.427 224.520 233.759 228.352 
tests/implicit_cache.scala, 2122, Mon Mar 20 14:28:48 2017 +0100, aedd4e0, 250.2275, Sun Jul 23 03:12:06 CEST 2017, 2226.034 761.961 744.049 607.751 512.114 509.034 336.809 306.704 335.050 286.813 , 275.946 257.651 262.868 255.164 254.435 260.795 252.698 248.235 243.844 248.300 238.081 243.201 294.191 252.155 238.620 239.839 237.398 254.815 241.542 240.827 
