dotty, 4206, 2018-03-28T21:00:12Z, 03411e1, 34019.738, Wed Mar 28 23:34:53 CEST 2018, 81390.082 41707.172 38020.122 36120.294 36621.442 34935.132 35049.408 35059.396 35648.359 34442.013 34542.970 34587.145 35463.865 34437.203 34386.578 35112.613 35121.923 34233.952 33964.002 34435.732 34909.883 34115.410 34030.317 34185.393 34888.758 34103.543 33921.333 33964.237 34768.409 33985.120 , 34015.739 34006.545 34621.684 33975.508 34049.025 33975.360 34790.154 33926.953 34023.737 34065.135 34730.281 34065.526 33920.149 33948.043 34492.018 33956.782 34093.577 33898.440 34669.938 34015.041
tests/empty-file.scala, 4206, 2018-03-28T21:00:12Z, 03411e1, 38.2165, Thu Mar 29 00:04:17 CEST 2018, 1683.165 232.515 133.185 106.995 94.276 81.838 70.306 56.985 44.685 43.426 42.537 41.263 41.688 45.130 40.782 40.131 40.141 40.111 39.194 39.701 40.630 39.616 38.648 39.113 39.065 38.912 39.296 39.033 39.215 39.153 , 39.445 39.050 38.275 38.550 38.132 38.579 38.890 38.145 38.996 38.049 38.240 38.165 37.648 38.200 37.981 38.210 38.223 37.675 38.352 37.848
tests/patmatexhaust.scala, 4206, 2018-03-28T21:00:12Z, 03411e1, 282.2485, Thu Mar 29 00:08:24 CEST 2018, 5752.141 1863.148 1541.214 1434.627 1300.089 1205.888 1075.752 1010.228 898.577 775.760 730.139 702.933 604.231 513.576 437.433 396.333 373.112 374.041 443.918 415.884 5081.603 1980.555 1277.099 1069.688 962.817 1032.151 1050.937 870.836 808.749 743.208 474.687 571.753 450.178 402.175 406.105 378.313 429.905 450.002 437.777 412.160 5376.407 2098.537 1338.597 963.675 802.347 680.178 630.755 606.097 655.384 672.008 636.545 446.074 419.531 416.429 455.081 450.209 352.613 336.842 413.851 338.276 , 393.650 337.048 329.200 319.919 325.294 314.773 360.189 313.281 305.776 306.930 303.932 291.724 297.297 288.452 297.798 290.407 293.530 288.741 284.377 280.909 284.571 282.627 277.684 283.926 275.897 276.562 276.548 274.046 277.345 275.683 273.032 268.146 284.472 268.576 261.793 262.904 268.116 281.870 279.397 282.876 324.781 319.451 355.679 307.953 308.541 313.660 300.418 294.248 293.989 298.990 317.818 302.243 288.460 288.354 283.047 285.514 345.081 286.754 300.004 285.241 287.412 283.849 272.221 276.560 278.825 270.925 269.563 267.265 262.950 259.622 266.820 263.235 258.434 258.365 267.393 258.170 257.879 264.966 256.198 259.602 327.971 335.140 312.065 305.758 305.110 302.448 292.070 381.940 290.443 280.758 283.017 298.299 274.451 275.421 280.765 277.008 278.848 348.037 273.052 266.243 269.297 271.230 265.095 267.604 295.690 266.099 260.135 264.871 255.414 254.695 261.139 257.251 260.291 300.901 261.922 255.487 259.144 262.133 253.328 252.965
tests/exhaustivity-I.scala, 4206, 2018-03-28T21:00:12Z, 03411e1, 161.131, Thu Mar 29 00:12:11 CEST 2018, 4007.794 1143.427 840.591 668.455 536.934 513.676 586.788 521.317 442.323 386.893 303.409 255.762 245.890 328.287 314.840 279.796 208.176 204.775 246.949 231.370 4081.579 1158.144 1155.758 724.151 744.983 650.323 449.159 503.905 440.055 334.840 278.093 259.139 238.137 232.450 229.648 237.778 210.998 205.702 197.790 224.728 4026.809 1458.807 1221.546 1001.324 824.148 536.696 524.354 497.545 429.804 394.182 407.625 372.226 357.949 340.048 335.932 334.650 301.913 261.927 206.200 197.349 , 212.217 228.549 217.619 220.816 184.308 186.013 190.983 174.730 179.436 181.573 178.849 188.827 173.415 166.118 172.396 168.185 165.567 166.828 163.339 168.095 161.764 161.106 167.586 160.241 160.237 163.117 171.532 166.408 159.972 157.605 160.495 154.895 155.116 154.821 153.668 154.394 151.279 152.330 152.810 153.575 197.994 182.666 180.510 177.176 170.479 166.734 166.152 163.092 161.455 164.322 161.620 159.823 164.511 158.601 161.565 161.683 159.749 158.151 153.604 164.339 163.977 152.211 155.032 147.847 147.821 150.444 153.037 151.443 147.682 150.052 150.229 146.849 146.460 145.506 145.772 146.586 151.841 146.345 145.863 144.707 194.301 186.423 188.200 179.724 177.594 175.049 172.187 169.569 166.011 168.718 164.002 165.613 162.882 159.966 160.995 166.217 204.124 167.112 167.122 169.182 161.156 159.699 156.595 159.449 153.459 159.765 152.261 153.283 157.695 152.244 154.652 150.156 150.300 152.035 148.257 147.839 149.603 147.811 148.858 148.264
tests/exhaustivity-S.scala, 4206, 2018-03-28T21:00:12Z, 03411e1, 255.2775, Thu Mar 29 00:15:59 CEST 2018, 3915.525 1089.393 846.416 543.929 543.710 605.933 542.089 521.645 484.375 320.449 427.044 304.405 290.853 285.182 305.252 277.406 295.644 273.645 287.773 286.133 4121.667 1079.786 673.200 592.810 570.089 413.842 375.389 404.048 446.016 428.204 312.386 304.350 373.664 301.923 283.827 283.710 278.042 278.524 278.924 266.895 4141.561 1395.712 681.343 534.926 627.865 616.721 509.228 374.229 371.969 548.672 350.590 305.612 385.858 291.653 286.237 284.150 294.202 278.435 272.055 270.782 , 273.548 280.853 262.707 262.389 263.743 257.523 265.146 277.010 338.651 307.723 298.480 262.387 274.035 299.694 256.078 254.190 254.511 255.038 253.301 254.319 250.523 259.792 250.209 252.715 250.736 248.509 251.066 258.053 249.123 251.080 249.476 251.861 246.884 254.595 246.240 247.004 251.147 251.257 246.277 248.586 267.911 265.782 291.785 283.572 264.776 259.790 259.515 262.632 266.266 256.753 256.685 255.147 301.278 255.323 253.954 255.232 255.724 254.387 257.099 252.117 253.953 260.486 258.146 264.539 263.827 250.278 251.850 255.220 252.727 250.492 252.656 254.634 252.565 249.948 248.768 249.734 251.026 248.946 247.560 248.101 268.486 265.465 265.397 260.502 259.573 273.505 270.139 262.989 261.210 271.314 278.821 258.006 257.841 256.792 266.517 256.052 254.175 255.035 257.882 256.500 249.912 277.327 271.218 256.072 253.307 249.896 251.358 270.248 258.395 281.506 248.228 252.361 251.314 247.532 248.469 247.703 246.924 247.244 247.037 251.872
tests/exhaustivity-T.scala, 4206, 2018-03-28T21:00:12Z, 03411e1, 870.4595, Thu Mar 29 00:21:28 CEST 2018, 5164.310 2191.454 1682.047 1416.426 1266.627 1175.542 1075.539 1114.476 1080.890 1052.497 1026.293 1084.777 1050.207 973.266 954.708 1073.777 1287.933 901.706 882.556 881.919 5210.747 1962.708 1478.145 1239.722 1253.253 1098.476 1066.079 1041.926 1019.128 1024.866 1013.174 986.950 975.301 1208.297 954.508 946.651 948.257 934.963 987.321 1106.617 5498.725 1772.910 1556.797 1464.558 1236.960 1101.521 1100.307 1026.904 1024.922 982.459 962.445 943.500 938.199 929.645 914.617 910.340 1063.125 917.625 891.640 892.374 , 879.603 870.975 1072.875 1200.157 888.025 906.627 888.693 1093.074 927.875 869.251 879.007 860.789 856.828 854.241 866.015 859.155 857.992 849.358 850.958 852.149 850.578 862.450 848.332 864.427 857.682 861.186 846.106 849.252 845.696 848.563 852.968 852.688 844.483 836.831 858.361 839.593 838.822 841.912 844.224 837.896 939.091 921.550 932.926 901.814 905.614 896.744 927.690 1087.504 1164.322 931.855 884.210 883.458 894.562 880.457 887.199 882.714 874.208 882.083 882.323 881.914 874.885 875.353 875.130 873.429 873.778 876.149 871.084 872.706 871.009 883.528 877.894 876.625 871.142 869.613 885.294 869.082 866.512 872.362 866.110 869.944 888.367 877.961 919.111 898.463 882.755 876.491 867.616 886.955 941.973 863.821 866.820 872.673 872.486 858.800 863.586 964.550 855.089 856.135 854.782 858.259 875.100 877.044 874.374 885.253 852.146 852.622 850.519 855.548 850.406 861.687 854.523 856.832 856.418 849.051 846.632 849.085 845.841 848.014 848.458 847.425
tests/exhaustivity-V.scala, 4206, 2018-03-28T21:00:12Z, 03411e1, 1729.703, Thu Mar 29 00:27:50 CEST 2018, 5443.478 3072.387 2332.996 2531.919 2487.867 1948.385 1995.438 1953.611 1848.158 1822.705 1847.892 1875.007 1848.757 1973.374 1806.070 1767.208 1752.331 1762.368 1742.407 1741.942 5455.797 2654.452 2218.024 1912.507 2030.537 1871.783 1883.700 1777.475 1817.872 1860.145 1838.853 1701.846 1696.865 1677.446 1680.154 1667.995 1665.968 1669.222 1658.585 1664.311 6053.346 3389.820 2792.204 2622.212 2661.673 2595.798 2513.247 2546.621 2466.676 2381.150 2429.390 2409.434 2372.656 2369.730 2360.249 2395.461 2364.308 2407.590 2405.148 2388.227 , 1770.611 1763.373 1774.101 1759.527 1764.985 1786.810 1721.586 1711.116 1752.938 1722.433 1724.565 1741.044 1729.066 1729.631 1729.809 1721.765 1726.541 1717.288 1736.199 1721.077 1698.127 1712.310 1735.760 1708.351 1712.738 1716.753 1719.621 1729.775 1928.519 1717.374 1740.153 1709.832 1715.100 1708.007 1751.903 1733.377 1798.087 1770.061 1738.643 1709.015 1679.222 1725.798 1653.495 1659.369 1636.009 1637.146 1627.233 1630.114 1781.871 1656.237 1641.820 1659.450 1685.011 1666.967 1652.420 1643.714 1646.544 1627.060 1635.497 1623.267 1612.789 1634.081 1670.726 1628.248 1625.159 1629.723 1630.776 1617.947 1596.454 1596.473 1608.100 1609.811 1609.527 1600.141 1609.677 1607.926 1612.758 1603.736 1616.562 1611.670 2335.595 2334.686 2335.659 2359.611 2340.091 2360.660 2331.582 2446.280 2337.324 2343.425 2317.919 2316.455 2315.530 2322.036 2302.852 2329.881 2318.708 2312.184 2320.213 2302.692 2287.225 2320.332 2362.630 2302.604 2309.886 2300.944 2314.480 2313.405 2304.808 2405.805 2310.150 2301.859 2314.585 2294.081 2296.517 2332.798 2306.071 2306.662 2318.242 2283.323
tests/implicitNums.scala, 4206, 2018-03-28T21:00:12Z, 03411e1, 721.942, Thu Mar 29 00:29:28 CEST 2018, 7080.766 3005.596 2176.025 1578.608 1391.597 1246.433 1597.517 1036.850 932.880 873.324 801.779 792.404 775.980 753.129 752.943 759.029 745.714 763.031 747.190 741.699 736.802 767.866 728.687 730.004 725.856 731.105 727.316 724.482 722.735 738.837 , 728.995 730.812 730.257 723.762 738.835 758.746 721.723 722.902 716.665 722.161 724.952 715.585 714.656 718.454 713.136 719.914 715.127 713.558 715.006 726.808
tests/scalapb, 4206, 2018-03-28T21:00:12Z, 03411e1, 6873.6525, Thu Mar 29 00:36:24 CEST 2018, 31244.906 15635.123 9967.186 9420.106 7961.147 7742.348 7631.774 7406.063 7486.999 7220.206 7252.910 7215.378 7102.763 7053.698 7037.990 7011.747 7066.870 7132.517 7008.884 7009.437 7022.736 6993.862 6927.051 6900.294 6897.780 6929.021 6931.726 6937.703 6938.228 6902.766 , 6876.244 6876.402 6882.793 6905.280 6929.973 6916.594 6868.486 6939.681 6920.100 6881.263 6824.482 6836.679 6850.260 6848.873 6857.542 6860.259 6871.061 6893.999 6820.213 6809.733
tests/power-macro/PowerInlined-1.scala, 4206, 2018-03-28T21:00:12Z, 03411e1, 62.811, Thu Mar 29 00:37:37 CEST 2018, 2447.094 438.638 281.142 230.798 176.478 141.278 147.857 116.444 124.647 92.072 80.531 77.756 73.173 71.871 72.845 70.479 75.948 69.876 70.323 68.087 69.126 79.432 67.392 68.654 65.077 66.146 65.656 66.358 66.554 67.472 , 70.385 65.185 64.082 64.515 65.015 72.794 67.129 62.770 65.175 79.880 62.771 62.105 62.680 61.925 62.376 61.876 62.851 61.855 62.313 62.661
tests/power-macro/PowerInlined-1k.scala, 4206, 2018-03-28T21:00:12Z, 03411e1, 302.597, Thu Mar 29 00:38:56 CEST 2018, 4810.319 1456.948 1012.841 1017.006 594.795 573.197 532.535 563.017 570.987 513.074 453.407 388.759 356.268 336.798 350.905 338.379 402.865 321.743 319.680 324.334 381.734 316.011 314.841 322.694 312.448 306.357 308.755 306.722 303.977 329.155 , 304.723 305.239 309.100 302.289 300.870 306.194 304.127 300.700 302.905 301.091 301.809 395.572 301.359 297.899 303.546 299.072 300.984 303.261 304.303 296.531
dotty, 4206, 2018-03-28T23:40:16Z, c86a3e4, 34896.487, Thu Mar 29 02:15:40 CEST 2018, 79330.259 42756.024 38289.392 36897.363 37574.618 36071.849 35665.218 35656.845 36399.270 35408.526 35312.211 35406.424 36349.113 35257.065 35260.303 36834.860 36052.198 35175.136 35155.705 35133.226 35925.743 34996.479 35018.803 34970.882 35613.922 34915.065 34903.815 34902.775 35706.754 34836.844 , 34823.040 34712.175 35419.673 34783.875 34903.235 35029.184 35499.422 34889.739 34849.232 34941.225 35624.922 34936.207 34861.119 34938.879 35368.651 34875.497 34830.872 34675.569 35176.207 34405.459
tests/scala-library, 4206, 2018-03-28T23:40:16Z, c86a3e4, 6528.2735, Thu Mar 29 02:22:02 CEST 2018, 24282.466 14198.922 10538.475 8310.626 8009.009 7333.198 7040.415 7075.005 7131.251 6887.806 6886.518 6967.612 6799.210 6790.210 7401.297 6742.109 6679.923 6778.491 6714.958 6626.018 6594.828 6606.119 6647.320 6743.585 6625.988 6594.811 6722.582 6521.351 6601.983 6618.494 , 6575.271 6562.992 6526.864 6581.043 6575.361 6604.607 6830.495 6513.153 6518.092 6549.989 6492.943 6500.066 6473.207 6471.634 6547.806 6526.510 6566.161 6471.691 6463.449 6529.683
tests/re2s, 4206, 2018-03-28T23:40:16Z, c86a3e4, 2822.5065, Thu Mar 29 02:25:12 CEST 2018, 15826.632 9700.486 6353.031 4881.925 5007.730 3356.029 3235.645 3577.024 3135.106 3049.932 3029.673 3005.204 2970.676 2983.460 2928.701 2944.141 2988.916 2897.394 2960.826 2900.542 2912.125 2917.292 3149.530 2903.909 2858.419 2826.442 2829.142 2839.111 2824.006 2842.559 , 2822.094 2822.919 2885.940 2843.571 2810.059 2845.359 2821.621 2848.099 3079.737 2949.495 2999.622 2838.410 2799.535 2819.285 2811.142 2792.486 2783.851 2826.341 2785.169 2815.585
tests/implicit_cache.scala, 4206, 2018-03-28T23:40:16Z, c86a3e4, 97.8335, Thu Mar 29 02:26:24 CEST 2018, 3026.001 550.428 483.630 360.821 254.820 198.639 234.592 151.358 173.263 140.488 129.582 140.371 116.677 116.118 121.937 113.738 121.512 110.039 106.906 118.935 104.715 106.204 103.179 104.516 104.198 106.126 107.951 105.053 106.624 99.892 , 101.779 100.777 103.066 100.015 105.937 103.889 107.545 102.528 98.351 98.083 95.643 97.584 95.062 95.898 95.565 97.309 96.846 95.349 93.703 93.424
tests/implicit-scope-loop.scala, 4206, 2018-03-28T23:40:16Z, c86a3e4, 101.9975, Thu Mar 29 02:27:34 CEST 2018, 2939.444 556.137 431.955 397.947 298.436 234.772 170.735 160.661 142.070 138.371 137.958 128.727 126.453 125.155 122.144 116.287 116.742 113.974 112.838 117.197 111.609 111.846 110.029 111.955 112.967 113.852 110.120 127.659 106.685 104.947 , 104.710 105.057 105.157 104.485 100.925 103.472 101.078 102.917 100.536 104.274 117.780 113.427 100.073 103.130 100.321 100.599 97.952 99.533 97.163 98.627
tests/i1535.scala, 4206, 2018-03-28T23:40:16Z, c86a3e4, 121.6585, Thu Mar 29 02:28:46 CEST 2018, 3300.744 760.310 596.834 412.226 312.477 266.502 228.034 251.247 175.261 169.077 208.838 177.597 171.311 158.047 153.162 151.054 145.958 159.870 141.229 139.094 138.621 143.439 136.549 134.414 133.756 129.378 148.805 130.722 136.169 125.826 , 125.456 126.964 124.667 121.681 123.578 122.138 120.765 121.636 127.561 127.182 133.000 118.647 117.684 117.562 119.628 116.506 115.225 116.589 122.145 114.579
tests/i1687.scala, 4206, 2018-03-28T23:40:16Z, c86a3e4, 72.385, Thu Mar 29 02:29:56 CEST 2018, 2591.170 412.661 411.787 354.962 299.546 192.579 160.651 171.458 156.912 135.697 92.558 89.953 87.126 85.061 84.837 102.636 81.736 81.701 78.954 78.106 78.745 77.389 77.392 75.925 75.763 78.853 83.032 79.568 74.853 74.700 , 74.181 73.069 73.001 71.750 77.973 76.374 81.141 100.107 76.372 72.833 71.386 71.256 70.976 69.860 71.937 71.175 70.805 73.526 70.646 69.510
tests/Vector.scala, 4206, 2018-03-28T23:40:16Z, c86a3e4, 539.0365, Thu Mar 29 02:33:39 CEST 2018, 7628.311 2403.774 2207.821 1737.746 1427.137 1341.363 1062.613 1167.213 869.648 754.479 701.485 676.330 718.446 708.584 662.059 598.686 601.011 583.969 579.288 569.966 7114.920 2233.972 1649.075 1431.192 1401.888 1293.423 1065.975 1139.238 1478.982 1390.427 1052.551 1079.615 835.025 779.242 709.204 637.318 640.573 635.331 611.553 628.830 7578.354 2780.222 2178.695 1463.735 1735.138 1096.704 1248.757 1378.846 1207.420 835.618 807.759 719.892 696.872 679.238 641.699 635.729 633.817 820.791 602.095 589.645 , 586.204 608.101 587.312 556.616 683.608 583.268 609.079 531.942 674.879 556.483 535.794 537.457 542.836 544.243 586.519 528.966 519.035 510.641 507.378 537.603 534.847 652.108 656.869 607.776 507.685 538.209 501.597 509.874 508.590 505.861 599.772 627.987 619.643 627.187 598.083 580.031 624.307 591.611 547.278 568.174 538.388 553.880 533.815 545.552 534.503 533.600 529.924 542.814 537.204 563.757 539.720 517.880 527.642 524.077 539.685 512.854 512.915 514.893 527.567 515.714 614.192 575.537 568.549 577.120 566.867 599.227 696.571 551.271 606.036 544.434 540.399 530.612 540.731 528.031 528.552 533.273 594.336 532.193 522.930 525.902 516.261 521.884 523.665 552.403 511.735 509.068 510.366 530.117 517.092 532.988
opts/Vector.scala, 4206, 2018-03-28T23:40:16Z, c86a3e4, 537.975, Thu Mar 29 02:41:51 CEST 2018, 6677.446 2510.401 1559.382 1509.723 1872.291 1598.148 1260.204 1260.826 900.228 853.287 782.269 732.463 698.627 694.948 800.697 684.337 676.252 713.950 631.318 587.986 6981.341 2353.606 1839.790 1557.510 1857.958 1188.153 1278.298 917.896 850.012 956.822 1062.028 854.681 783.595 903.525 834.451 735.803 679.157 641.321 620.569 705.038 6953.856 2605.706 1556.625 1762.399 1706.235 1189.320 1329.260 1262.362 1077.516 880.218 771.247 739.846 672.005 711.525 644.298 634.793 623.461 605.523 605.082 594.426 , 600.169 573.849 736.410 620.428 649.632 567.903 577.370 557.113 538.234 536.081 573.740 561.825 593.959 536.255 527.151 544.174 545.298 536.122 540.122 532.290 522.333 528.470 531.726 525.201 513.419 514.868 536.156 521.241 516.738 511.474 629.496 602.818 658.012 596.885 581.962 605.335 596.229 630.359 560.186 564.929 559.218 561.432 547.760 547.188 559.984 596.458 552.150 743.202 553.129 527.159 528.453 531.978 537.532 520.134 522.621 527.357 565.372 597.824 526.318 527.118 614.598 565.044 572.874 562.628 561.955 555.476 545.063 537.716 550.151 533.839 529.431 526.006 535.139 530.039 526.768 521.499 540.036 528.256 525.578 523.753 514.711 515.809 513.658 520.742 506.109 505.028 521.524 522.437 505.947 499.822
tests/empty-class.scala, 4206, 2018-03-28T23:40:16Z, c86a3e4, 56.698, Thu Mar 29 02:43:01 CEST 2018, 2397.671 414.765 280.460 201.658 146.713 117.753 105.835 96.536 116.412 113.235 84.426 74.178 65.570 70.960 73.630 70.499 61.783 61.169 61.671 60.717 60.775 59.646 59.728 59.128 60.218 60.175 58.409 58.124 58.574 58.039 , 58.576 57.027 58.155 56.952 57.105 56.936 58.383 58.566 56.583 56.653 55.656 56.743 56.383 57.059 55.692 56.225 55.481 56.199 55.529 55.980
tests/empty-object.scala, 4206, 2018-03-28T23:40:16Z, c86a3e4, 60.204, Thu Mar 29 02:44:10 CEST 2018, 2458.375 421.613 259.304 169.867 180.903 145.268 109.541 99.707 121.669 95.865 94.759 81.063 71.279 68.267 66.689 70.439 66.339 65.949 66.177 65.366 64.896 63.622 65.378 62.653 64.098 62.077 63.258 61.366 61.458 61.898 , 63.785 64.650 60.518 60.961 61.309 60.495 60.170 61.444 59.785 60.956 59.175 59.856 59.073 60.055 58.934 60.238 58.803 59.425 60.650 59.786
