dotty, 4267, 2018-04-06T12:18:38Z, 686292a, 34751.961, Fri Apr  6 14:54:03 CEST 2018, 83432.423 42276.933 38544.477 37318.510 37355.320 35835.022 35637.357 35567.914 36701.856 35392.024 35381.631 35623.631 36162.075 35172.082 35106.951 35301.327 35888.008 34942.631 35049.119 34916.448 35566.710 34837.034 34755.801 34866.622 35313.043 34795.216 34754.333 34865.691 35223.896 34777.820 , 34688.648 34779.828 35301.417 34741.974 34753.903 34725.483 35364.836 34761.687 34775.673 34745.347 35347.175 34652.189 34688.583 34789.159 35212.739 34746.216 34750.019 34695.316 35321.203 34712.266
tests/empty-file.scala, 4267, 2018-04-06T12:18:38Z, 686292a, 34.8585, Fri Apr  6 15:23:02 CEST 2018, 1613.796 182.127 94.466 70.239 77.230 50.355 44.794 41.471 39.819 39.252 38.170 38.099 37.297 37.881 37.086 36.319 36.933 36.011 36.417 36.295 35.553 36.088 35.759 37.178 35.624 36.007 36.008 35.245 35.990 35.899 , 36.136 35.873 35.208 35.490 38.323 35.008 35.893 34.533 34.869 34.548 36.254 34.718 34.320 34.848 35.291 34.683 34.754 34.257 34.819 34.723
tests/patmatexhaust.scala, 4267, 2018-04-06T12:18:38Z, 686292a, 280.339, Fri Apr  6 15:27:03 CEST 2018, 5344.901 1675.737 1462.367 1258.902 1068.982 1108.773 1017.921 850.601 661.247 567.183 593.169 551.152 530.256 633.914 577.062 571.611 424.535 489.089 500.930 381.664 5317.196 1714.809 1323.703 944.373 1008.495 848.636 814.664 703.614 722.460 528.382 501.626 526.811 517.304 418.267 404.154 399.976 385.423 529.261 376.887 436.141 5463.678 1995.751 1635.232 1400.942 1301.254 1191.063 1083.017 1009.608 937.314 803.468 738.049 701.470 661.253 599.737 568.650 545.451 380.970 381.096 368.570 346.481 , 342.749 344.284 333.846 442.953 392.380 412.308 317.124 307.176 321.018 292.019 289.689 293.738 283.504 303.181 283.179 278.995 275.927 271.324 276.332 272.746 278.856 272.546 266.533 265.220 281.874 262.503 262.380 266.928 258.132 264.387 265.229 256.522 255.563 260.954 258.446 252.911 257.284 254.661 251.267 257.181 391.762 353.780 330.053 338.648 352.288 375.998 374.702 321.993 305.425 295.454 299.104 296.815 297.362 294.078 282.254 281.586 289.050 337.490 303.967 276.328 278.003 271.442 274.282 334.181 276.753 270.369 273.559 266.187 275.296 269.272 264.583 264.196 287.553 264.556 262.275 265.435 264.735 259.736 266.935 277.938 343.186 350.921 329.326 321.810 322.336 310.474 303.994 308.278 297.826 288.618 294.207 289.319 282.907 283.215 282.844 297.296 288.431 279.998 276.071 299.558 279.164 270.777 271.316 302.586 266.966 269.418 271.716 269.420 400.457 295.983 270.580 280.691 280.680 273.516 259.098 264.211 262.182 257.966 257.152 264.211
tests/exhaustivity-I.scala, 4267, 2018-04-06T12:18:38Z, 686292a, 163.771, Fri Apr  6 15:30:51 CEST 2018, 3897.927 1118.305 1124.541 1033.337 652.419 550.671 502.055 454.876 394.897 384.335 342.667 287.688 377.012 324.900 339.809 236.424 239.083 227.759 220.378 219.124 3887.769 1355.991 1295.036 857.459 611.149 626.359 462.964 439.088 401.854 431.400 351.982 366.154 350.099 325.217 265.845 232.158 207.880 197.858 193.384 186.771 4195.067 1400.969 1198.525 928.108 765.196 506.250 440.964 483.160 493.816 432.399 394.086 364.972 252.841 241.543 232.201 230.612 222.023 218.302 214.529 215.945 , 208.124 214.907 215.180 261.447 197.221 189.441 211.430 207.959 182.616 183.149 178.151 172.635 179.406 170.723 167.499 169.250 164.044 164.328 164.678 164.218 163.299 163.882 161.724 168.224 160.617 161.043 165.282 161.776 165.520 157.738 158.935 162.995 158.156 156.319 157.086 157.251 158.832 160.794 154.392 153.162 214.742 209.162 191.113 180.601 174.894 172.858 167.987 176.258 170.250 163.660 166.048 184.989 173.221 168.488 158.964 160.238 160.189 161.040 157.667 157.677 154.357 156.905 153.521 156.350 158.602 154.460 153.323 152.472 152.398 211.885 154.737 150.126 152.172 149.148 149.405 150.342 149.270 147.172 149.410 146.546 201.869 203.025 201.978 189.789 183.299 183.847 178.470 180.035 179.909 174.044 174.188 174.123 168.055 168.599 167.313 165.923 168.018 165.552 164.261 166.803 172.310 160.040 162.766 159.967 159.897 164.096 160.807 161.278 156.940 159.613 162.196 157.460 162.023 154.251 156.276 155.733 154.724 153.788 152.948 153.755
tests/exhaustivity-S.scala, 4267, 2018-04-06T12:18:38Z, 686292a, 664.2585, Fri Apr  6 15:35:29 CEST 2018, 5021.769 1835.596 1250.690 1304.810 1018.891 922.628 982.928 869.674 783.322 1076.309 1108.224 819.469 777.329 733.149 769.162 741.268 733.961 730.881 770.049 702.729 4879.584 1812.656 1083.406 1057.181 1207.921 956.312 872.979 836.483 835.479 794.357 759.935 717.738 755.181 760.810 717.487 694.362 692.936 701.617 708.712 688.175 5035.913 1471.559 1007.955 930.299 1027.018 842.182 789.349 760.213 739.710 732.718 746.650 742.116 727.571 713.494 741.606 810.308 683.719 672.244 680.839 676.890 , 705.711 782.703 698.969 693.614 767.877 694.546 693.784 695.347 689.897 690.601 685.970 687.850 687.820 684.568 685.755 695.428 688.334 698.688 708.672 685.107 683.754 694.621 691.624 705.381 679.485 687.327 679.940 677.973 677.035 678.245 675.759 665.109 644.681 646.159 641.727 642.643 641.728 642.871 641.264 641.063 682.890 679.032 678.091 697.809 705.483 754.101 713.270 720.873 723.278 678.370 712.151 664.055 664.462 661.770 672.943 745.049 679.146 663.969 664.836 685.346 685.756 678.498 666.517 660.298 657.472 660.141 658.546 657.417 657.712 658.973 654.915 648.010 647.266 657.687 644.080 642.108 646.103 642.458 648.249 645.530 684.294 684.746 673.286 660.566 660.391 677.816 698.986 771.253 654.342 648.597 650.899 651.620 715.162 646.006 648.613 642.401 645.226 643.067 638.429 640.161 657.022 645.095 640.315 638.572 640.584 641.866 641.882 639.706 682.969 650.764 662.484 639.630 637.737 639.099 636.736 636.929 642.942 644.209 661.902 637.201
tests/exhaustivity-T.scala, 4267, 2018-04-06T12:18:38Z, 686292a, 2623.822, Fri Apr  6 15:44:05 CEST 2018, 6998.693 3316.186 2978.296 2929.518 2784.377 2811.293 2786.692 2734.974 2665.348 2676.891 2649.296 2615.195 2616.582 2592.352 2587.947 2587.612 2613.638 2619.465 2575.861 2602.756 6935.751 3735.736 3310.796 3118.446 2924.461 3053.773 2818.913 2889.817 2798.378 2762.739 2838.346 2767.763 2792.819 2706.699 2765.217 2887.023 2773.881 2779.695 2682.768 2739.839 6790.590 3623.528 3294.830 2935.181 3004.673 3029.121 2969.512 2751.767 2742.941 2742.556 2857.886 2731.551 2693.250 2676.515 2668.674 2661.110 2673.978 2698.425 2666.901 2722.448 , 2567.513 2573.927 2610.194 2643.978 2551.490 2542.846 2641.681 2555.310 2575.028 2576.111 2561.792 2559.631 2537.637 2575.926 2571.456 2528.564 2531.125 2527.600 2547.878 2564.057 2568.779 2522.257 2590.889 2527.424 2520.021 2529.104 2537.907 2524.919 2515.671 2541.862 2530.392 2510.109 2512.902 2516.639 2525.436 2511.943 2512.069 2594.482 2525.578 2518.871 2740.999 2733.483 2664.481 2643.057 2643.507 2637.482 2635.251 2682.298 2799.351 2988.773 2669.467 2637.749 2659.252 2906.075 2654.431 2626.266 2630.299 2717.683 2641.132 2645.643 2728.362 2696.008 2639.806 2676.540 2623.507 2631.148 2646.649 2620.909 2647.262 2916.494 2673.511 2824.867 2620.016 2625.330 2677.673 2631.351 2667.599 2638.998 2647.013 2625.560 2659.216 2713.892 2706.752 2817.932 2727.238 2682.408 2641.083 2664.378 2854.385 2652.005 2625.641 2662.054 2775.458 2632.389 2844.182 2631.454 2618.030 2624.137 2614.755 2617.554 2617.602 2616.688 2649.091 2693.091 2629.369 2620.740 2641.688 2619.821 2602.987 2608.521 2603.811 2602.780 2609.940 2603.131 2606.548 2609.246 2612.434 2611.161 2610.034 2597.899
tests/exhaustivity-V.scala, 4267, 2018-04-06T12:18:38Z, 686292a, 2859.7125, Fri Apr  6 15:52:44 CEST 2018, 6368.026 3936.930 3329.033 3224.325 3189.736 3167.807 3047.606 2973.830 2944.529 2984.572 2929.821 2915.259 2933.294 2944.444 2901.546 2883.497 2884.173 2904.188 2886.242 2878.419 6058.152 3170.647 2786.639 2628.590 2598.833 2445.317 2399.926 2595.610 2533.152 2325.280 2359.401 2338.973 2322.920 2265.454 2329.255 2350.571 2312.842 2249.032 2246.942 2246.856 6641.674 3676.201 3324.203 3142.868 3138.513 3167.496 3062.229 3031.969 2982.988 3059.759 3001.961 2951.368 2959.420 3017.216 3043.877 2927.163 3223.410 2913.819 2936.935 2907.265 , 2911.206 2881.744 2853.809 2901.961 2894.912 2866.054 2863.608 2852.480 2923.292 2888.125 2864.634 2850.735 2870.152 2874.381 2891.707 2881.904 2883.905 2858.455 2864.048 2868.011 3119.770 2851.062 2880.443 2884.115 2942.335 2859.570 2922.220 2853.364 2890.862 2868.360 2845.095 2850.573 2857.244 2869.866 2863.171 2842.921 3072.986 2859.855 2884.362 2845.237 2252.647 2314.509 2261.475 2344.406 2261.260 2260.812 2261.672 2252.606 2238.204 2232.006 2276.194 2240.671 2362.052 2234.304 2259.864 2234.114 2215.888 2231.866 2220.714 2221.313 2214.839 2212.822 2228.748 2216.154 2212.379 2211.357 2217.871 2215.428 2225.761 2250.004 2221.219 2287.843 2256.487 2272.019 2234.928 2212.158 2201.476 2239.237 2239.479 2218.583 2883.511 2894.283 2914.294 2898.489 2871.940 2875.093 2878.190 2880.437 2882.069 2885.010 2901.629 2873.919 2873.651 2874.660 2875.034 2862.188 2868.006 2937.133 2884.011 2881.727 2967.149 2877.675 2861.332 2874.421 2889.059 2860.763 2883.836 2848.797 2853.781 2862.752 2849.354 2851.536 2845.723 2847.367 2849.178 2865.552 2996.466 2867.034 2925.406 2844.285
tests/implicitNums.scala, 4267, 2018-04-06T12:18:38Z, 686292a, 708.2665, Fri Apr  6 15:54:23 CEST 2018, 7708.348 2948.881 2186.393 2230.584 1952.675 1672.779 1479.709 1115.964 847.548 807.604 786.120 757.577 752.858 740.025 732.226 744.490 726.192 725.519 728.561 744.981 744.418 719.110 716.914 719.814 716.756 717.243 724.285 725.335 711.789 717.848 , 714.765 723.390 709.433 706.835 716.585 707.569 708.266 723.167 719.713 706.363 742.556 751.422 704.134 696.478 713.022 708.267 700.730 695.778 698.498 694.241
tests/scalapb, 4267, 2018-04-06T12:18:38Z, 686292a, 6895.984, Fri Apr  6 16:01:18 CEST 2018, 30537.475 14555.993 10836.324 8750.932 8228.501 7686.549 7517.766 7394.131 7423.294 7258.808 7219.152 7174.113 7215.809 7128.551 7075.426 7049.492 7168.766 7040.430 6990.202 7106.001 7027.263 6982.495 6942.479 6954.691 6939.573 6919.661 6934.547 6930.387 7161.420 6942.710 , 6919.744 6947.796 6892.406 6891.856 6941.574 6911.687 6905.730 6913.488 6871.027 6881.923 6869.680 7158.822 6902.668 6912.135 6888.217 6849.862 6846.215 6862.230 6899.562 6863.761
tests/scalap, 4267, 2018-04-06T12:18:38Z, 686292a, 2066.996, Fri Apr  6 16:03:51 CEST 2018, 14964.032 8063.370 5115.248 4520.590 4407.357 3160.504 2931.106 2649.279 2507.417 2547.285 2402.027 2399.883 2358.316 2313.893 2346.393 2313.116 2302.340 2277.524 2270.014 2279.690 2218.059 2218.563 2195.392 2171.003 2142.960 2176.940 2326.363 2227.406 2365.967 2152.668 , 2110.978 2095.744 2099.916 2095.835 2083.610 2082.551 2062.212 2081.854 2141.509 2071.780 2074.008 2058.029 2062.109 2046.765 2026.176 2034.998 2022.121 2039.062 2048.246 2044.181
tests/power-macro/PowerInlined-1.scala, 4267, 2018-04-06T12:18:38Z, 686292a, 60.3105, Fri Apr  6 16:05:05 CEST 2018, 2521.559 337.821 213.396 216.405 138.415 133.357 133.843 100.527 109.396 95.062 78.855 75.514 73.319 69.729 68.730 71.061 69.449 68.367 68.266 64.316 71.451 66.472 64.345 63.236 62.049 63.037 62.123 62.859 61.430 62.048 , 61.233 61.068 59.845 60.577 60.814 60.387 58.947 61.081 58.782 62.778 58.240 59.056 58.024 60.686 60.234 58.471 58.740 59.179 61.550 73.779
tests/power-macro/PowerInlined-1k.scala, 4267, 2018-04-06T12:18:38Z, 686292a, 276.997, Fri Apr  6 16:06:23 CEST 2018, 4450.592 1810.397 1018.953 630.164 652.012 472.413 577.575 485.018 453.149 416.011 335.412 320.608 319.356 308.721 319.182 296.905 292.435 295.385 286.239 290.452 289.911 283.578 285.210 335.335 285.971 281.747 296.500 282.578 279.796 279.099 , 286.244 275.633 282.925 277.770 274.653 274.738 276.966 277.581 274.988 278.761 275.289 274.134 273.801 277.028 276.259 287.938 280.429 278.740 274.925 315.473
