dotty, 4259, 2018-04-06T00:03:40Z, cdbb95d, 33680.8035, Fri Apr  6 02:38:04 CEST 2018, 78486.408 41742.909 36693.948 35582.315 36691.682 34844.348 34430.865 35100.679 35800.076 34125.872 34097.317 34219.340 35043.112 34025.585 33726.260 34072.074 35096.412 33639.276 33717.124 33897.783 34708.525 33656.647 33635.540 33711.025 34585.301 33515.890 33447.708 33814.411 34270.091 33537.777 , 33600.045 33867.269 34502.175 33531.259 33686.956 33669.023 34551.167 33636.992 33568.568 33775.310 34451.228 33540.186 33602.861 33791.283 34377.744 33681.537 33577.608 33680.070 34388.751 33521.089
tests/empty-file.scala, 4259, 2018-04-06T00:03:40Z, cdbb95d, 38.7925, Fri Apr  6 03:07:35 CEST 2018, 1687.106 218.289 150.691 126.371 114.543 89.221 68.022 61.440 78.877 72.764 61.359 43.129 41.858 41.518 40.643 42.832 40.220 40.315 39.501 40.325 39.609 40.165 39.611 39.007 40.279 39.094 41.422 38.961 40.093 39.707 , 39.269 39.387 38.521 39.615 39.253 38.696 39.548 38.556 39.000 38.540 39.260 39.564 38.383 39.224 38.276 38.889 38.383 38.657 38.618 38.308
tests/patmatexhaust.scala, 4259, 2018-04-06T00:03:40Z, cdbb95d, 275.77, Fri Apr  6 03:11:38 CEST 2018, 5523.029 1769.329 1659.612 1384.790 1285.585 875.068 920.754 695.419 617.557 504.575 553.652 559.982 567.522 502.816 545.408 475.074 426.229 484.355 440.545 330.063 5448.468 2197.750 1633.030 1340.810 1257.565 1052.628 802.442 820.913 547.637 518.512 692.594 656.753 610.826 494.098 517.977 496.706 454.538 348.109 329.697 329.020 5082.441 2142.407 1628.605 1369.421 1257.697 1161.314 1069.868 1017.023 847.623 597.502 548.971 538.983 485.768 559.823 614.695 577.749 513.039 401.999 364.818 350.434 , 375.440 332.867 306.689 365.621 319.973 296.168 306.819 284.904 285.803 292.287 279.635 333.869 300.245 280.289 275.778 273.189 291.377 294.311 267.222 272.194 262.919 266.721 277.742 263.580 274.471 275.612 256.771 255.353 253.777 257.446 251.572 251.317 259.009 252.541 255.579 257.484 252.142 253.354 256.989 256.593 411.454 322.571 308.060 322.125 305.498 321.429 305.335 295.167 289.076 291.484 286.398 288.176 281.004 285.267 272.649 275.762 281.632 273.420 301.868 271.696 265.736 299.677 267.195 262.893 258.516 262.226 260.216 256.488 257.669 250.964 254.171 253.748 253.604 247.599 256.171 248.274 249.027 253.451 250.684 246.077 339.837 345.835 333.968 322.796 317.547 316.754 311.932 303.857 303.796 293.907 295.494 298.949 287.747 285.854 287.213 281.606 278.726 284.892 277.792 342.431 273.854 277.521 268.759 274.140 293.626 284.973 295.751 275.323 311.800 269.271 270.456 263.042 262.541 264.729 266.030 261.491 260.157 266.238 261.647 262.972
tests/exhaustivity-I.scala, 4259, 2018-04-06T00:03:40Z, cdbb95d, 163.443, Fri Apr  6 03:15:27 CEST 2018, 4160.466 1509.210 1188.064 933.738 722.911 601.205 463.711 393.661 313.685 334.620 375.247 356.979 337.225 270.144 217.108 244.690 201.969 191.503 237.523 206.688 3904.842 1391.372 1272.388 1014.550 792.260 731.609 543.211 441.923 348.090 405.511 340.535 261.686 260.127 242.133 318.492 252.443 286.390 213.263 215.485 201.729 4053.864 1425.038 1115.994 1025.714 899.816 766.826 687.032 642.179 500.733 560.753 416.032 418.223 291.285 268.507 321.232 231.297 219.731 204.762 195.918 230.808 , 193.558 182.227 177.374 175.213 173.232 234.488 168.877 168.492 163.997 164.163 175.570 164.097 161.895 163.670 160.965 165.150 163.412 160.630 174.089 154.217 153.721 191.177 159.202 155.672 153.691 150.458 155.466 150.076 149.135 150.899 148.590 151.271 146.876 146.005 147.532 146.010 145.836 152.987 145.933 147.892 190.894 190.043 190.471 185.385 177.967 179.971 174.921 172.730 177.577 171.581 168.758 171.561 169.951 169.987 166.144 163.762 166.904 165.455 163.389 163.474 161.499 157.611 159.993 156.922 159.491 154.647 154.623 156.549 154.191 154.184 156.660 152.402 156.263 150.605 150.730 151.008 149.586 150.732 150.306 149.557 185.936 189.606 192.010 186.967 181.890 181.538 176.558 185.076 185.306 178.674 172.993 177.127 194.944 186.023 174.424 165.628 165.628 169.113 166.251 176.383 168.175 161.738 161.366 163.049 161.020 165.220 161.676 171.590 170.279 156.645 157.874 158.308 154.836 159.636 178.144 154.364 154.072 153.000 153.951 153.756
tests/exhaustivity-S.scala, 4259, 2018-04-06T00:03:40Z, cdbb95d, 264.0865, Fri Apr  6 03:19:16 CEST 2018, 4055.009 1556.356 835.984 476.271 417.068 378.637 573.582 356.706 323.204 315.551 304.781 300.143 296.157 288.110 296.795 280.935 277.086 282.129 340.156 298.167 3999.433 1229.424 746.935 803.996 594.837 464.837 421.936 465.904 432.528 330.058 311.714 341.548 380.245 354.246 316.765 344.461 290.417 382.254 306.091 282.584 3928.393 1072.019 712.954 530.343 468.104 430.011 485.366 350.524 432.789 349.764 379.907 370.884 299.729 306.496 289.089 297.479 287.384 284.799 280.450 273.934 , 265.313 272.654 271.013 268.347 258.886 258.834 260.486 259.855 259.380 257.630 256.962 256.581 307.929 256.734 256.125 261.063 252.787 255.738 253.922 264.862 254.839 254.809 252.844 257.160 254.991 253.923 253.632 250.112 250.381 251.222 251.136 266.391 259.093 251.458 253.595 256.328 248.488 249.907 251.631 249.445 281.778 280.564 276.584 278.293 276.570 272.545 277.743 270.923 268.839 269.578 270.272 273.869 275.762 268.882 267.088 272.950 275.200 269.206 268.239 266.243 263.800 269.583 278.125 279.578 273.873 270.940 268.567 265.211 264.166 263.336 263.096 262.827 269.012 270.037 262.129 262.619 262.197 260.213 260.695 259.814 290.318 278.070 275.124 299.583 273.801 270.927 270.190 270.470 274.267 276.712 265.461 264.792 264.629 266.795 268.436 264.067 264.878 265.925 262.128 262.905 266.943 263.276 263.096 262.940 262.092 259.827 262.989 259.333 266.430 264.016 275.489 266.710 264.106 261.930 259.744 262.573 263.786 261.713 259.573 351.960
tests/exhaustivity-T.scala, 4259, 2018-04-06T00:03:40Z, cdbb95d, 890.206, Fri Apr  6 03:24:49 CEST 2018, 5138.676 2100.815 1551.017 1373.799 1104.144 1037.471 1023.928 979.512 974.274 1038.726 1128.206 927.071 936.029 910.299 944.735 873.216 887.068 890.180 883.168 885.646 4994.370 1998.535 1575.307 1473.556 1282.581 1250.015 1183.605 1155.015 1074.095 1056.968 1056.694 1014.548 1001.118 989.121 984.619 970.960 961.193 955.924 953.140 952.377 5120.220 1965.546 1464.787 1333.628 1308.593 1252.747 1206.742 1164.529 1088.050 1019.070 1012.621 993.479 975.239 1002.598 997.258 986.343 947.580 933.185 926.257 937.470 , 870.694 864.318 865.256 870.734 846.711 863.942 846.949 847.246 839.809 835.305 834.321 855.422 856.619 843.869 867.255 866.865 896.726 970.047 824.601 826.421 826.439 829.084 824.041 837.071 823.872 824.861 828.364 832.048 820.396 820.267 820.356 845.829 817.967 828.098 817.364 817.524 818.185 825.216 827.110 819.557 939.707 936.553 944.127 970.355 1069.399 927.205 922.555 922.140 937.263 915.217 909.971 913.109 911.657 918.044 925.170 899.799 901.244 909.668 907.565 900.881 904.473 947.892 903.440 896.689 893.325 899.653 895.981 893.259 895.027 904.761 897.692 895.248 907.536 888.453 906.230 898.939 894.488 893.427 889.878 894.878 1009.143 979.475 928.391 949.346 926.525 1022.558 1061.259 918.045 933.377 911.715 897.872 893.909 892.891 890.918 887.268 897.273 885.083 884.886 889.935 886.481 880.583 889.484 915.573 893.079 901.588 877.246 880.125 877.326 874.242 890.477 901.544 879.444 875.076 877.018 877.940 874.074 872.263 873.337 876.212 875.735
tests/exhaustivity-V.scala, 4259, 2018-04-06T00:03:40Z, cdbb95d, 2103.349, Fri Apr  6 03:31:57 CEST 2018, 5821.208 3332.460 2585.813 2482.458 2431.838 2234.401 2348.030 2258.117 2255.644 2219.801 2197.140 2180.120 2179.510 2127.808 2128.752 2137.406 2339.510 2148.532 2152.860 2252.055 5825.212 2923.970 2713.340 2398.154 2547.346 2498.090 2630.470 2502.481 2372.693 2477.737 2289.441 2364.272 2521.383 2418.014 2319.621 2283.599 2296.689 2284.152 2257.247 2244.603 6029.477 3672.682 2867.331 2842.846 2382.173 2345.419 2410.765 2370.435 2358.919 2281.838 2161.706 2215.292 2360.595 2241.629 2493.362 2162.069 2137.138 2106.585 2092.259 2090.118 , 2133.081 2147.098 2136.237 2138.036 2140.764 2126.514 2106.299 2096.587 2405.048 2135.927 2145.059 2102.576 2097.023 2097.137 2073.728 2068.132 2107.212 2099.460 2077.992 2077.993 2071.662 2073.598 2086.098 2072.576 2072.917 2074.047 2072.664 2086.607 2078.856 2112.985 2112.854 2066.063 2070.654 2074.878 2083.553 2091.837 2104.122 2136.417 2067.396 2092.773 2212.492 2205.538 2210.720 2210.669 2203.558 2193.059 2189.687 2186.536 2194.471 2205.498 2217.620 2195.402 2215.611 2275.770 2195.350 2207.926 2193.731 2185.542 2169.997 2164.420 2167.355 2196.071 2214.370 2182.386 2316.547 2193.726 2175.395 2181.545 2168.129 2193.918 2174.796 2173.417 2188.766 2257.100 2386.638 2402.791 2188.782 2153.425 2276.423 2199.018 2100.565 2089.036 2080.399 2082.907 2084.258 2070.509 2065.132 2078.868 2191.018 2075.385 2068.160 2068.542 2095.271 2297.530 2122.160 2108.158 2093.776 2081.475 2070.637 2068.566 2075.365 2358.631 2064.220 2058.163 2065.791 2056.920 2057.228 2060.238 2052.804 2045.548 2052.102 2040.754 2042.595 2040.593 2055.276 2071.050 2062.866 2045.994 2041.687 2046.710
tests/implicitNums.scala, 4259, 2018-04-06T00:03:40Z, cdbb95d, 724.58, Fri Apr  6 03:33:34 CEST 2018, 7006.153 2665.475 1876.497 1619.848 1412.837 1126.164 1053.432 969.104 909.291 893.996 848.017 958.544 796.628 847.482 760.730 744.696 740.717 741.889 736.756 741.414 742.192 767.588 746.471 743.271 764.289 746.676 737.770 745.635 737.355 742.284 , 762.464 745.378 737.309 719.279 728.260 746.950 730.122 722.659 717.757 727.087 718.615 728.724 720.663 720.898 715.772 724.162 720.856 714.277 729.133 724.998
tests/scalapb, 4259, 2018-04-06T00:03:40Z, cdbb95d, 6797.0525, Fri Apr  6 03:40:24 CEST 2018, 33087.345 13781.852 10539.893 8448.326 7876.274 7593.904 7539.148 7409.080 7321.305 7176.754 7288.506 7013.277 7018.592 6961.899 6871.837 6939.197 6909.792 6952.990 7013.410 6932.350 6868.459 6847.574 6825.681 6839.316 6777.919 6814.723 6950.309 6844.047 6839.440 6785.362 , 6795.219 6810.512 6808.704 6823.547 6812.532 6804.878 6782.248 6810.124 6814.499 6831.143 6798.886 6775.448 6734.408 6762.238 6867.246 6753.611 6737.816 6710.909 6697.244 6712.692
tests/scalap, 4259, 2018-04-06T00:03:40Z, cdbb95d, 2095.574, Fri Apr  6 03:43:00 CEST 2018, 14634.568 7801.183 6510.199 4383.205 4005.443 3355.140 2910.407 3637.544 2778.349 2485.583 2433.694 2477.422 2458.628 2370.939 2360.627 2343.554 2524.710 2306.605 2305.058 2290.440 2274.218 2196.075 2209.852 2186.875 2184.047 2169.160 2160.039 2185.529 2165.758 2164.334 , 2131.959 2127.743 2137.355 2125.672 2111.966 2105.741 2100.070 2109.532 2142.652 2088.779 2086.457 2091.078 2089.460 2089.029 2074.843 2073.396 2065.539 2073.494 2072.630 2117.333
tests/power-macro/PowerInlined-1.scala, 4259, 2018-04-06T00:03:40Z, cdbb95d, 63.171, Fri Apr  6 03:44:13 CEST 2018, 2448.879 442.900 287.394 170.420 137.219 140.590 147.541 119.718 105.163 125.323 85.983 85.394 76.490 71.900 73.469 70.050 71.032 68.745 71.519 67.867 68.078 67.525 66.192 69.012 64.669 65.511 64.074 65.102 63.939 66.204 , 64.032 64.392 63.231 63.438 62.712 66.676 63.250 62.358 63.473 63.477 65.356 62.325 63.567 61.863 63.111 61.493 62.404 61.981 62.704 62.121
tests/power-macro/PowerInlined-1k.scala, 4259, 2018-04-06T00:03:40Z, cdbb95d, 296.467, Fri Apr  6 03:45:32 CEST 2018, 4738.388 1469.623 749.635 564.487 507.517 572.898 443.667 420.770 394.259 391.862 370.184 437.360 336.802 318.485 319.803 352.478 317.466 310.277 326.465 314.169 304.876 338.190 358.988 303.754 302.736 311.028 299.606 309.004 300.572 306.274 , 298.234 300.237 296.138 297.353 301.384 302.816 294.575 310.337 298.413 296.796 299.150 293.659 294.170 296.023 293.018 293.977 298.048 292.447 295.443 296.054
