dotty, 4108, 2018-03-13T22:06:12Z, 7eefd72, 33858.0755, Tue Mar 13 23:40:46 CET 2018, 79702.508 42041.216 37175.638 36046.109 35417.771 35807.298 34866.074 34907.949 34651.286 35621.406 34357.392 34584.397 34824.139 35529.945 34232.693 34857.833 34186.241 35114.059 34050.527 34103.687 34362.172 34938.447 33960.870 33945.950 33850.861 34874.874 33984.797 33927.115 33906.608 34494.988 , 33904.245 33936.297 33886.103 34562.229 33708.645 33903.082 33757.610 34751.417 33807.260 33811.369 33755.703 34582.974 33762.893 33912.132 33705.072 34437.802 33830.048 33734.880 33689.624 34622.239
opts/Vector.scala, 4108, 2018-03-13T22:06:12Z, 7eefd72, 560.5175, Wed Mar 14 00:15:32 CET 2018, 7018.758 3031.682 1938.423 1846.725 1757.283 1473.274 1505.077 1211.283 893.653 1051.573 816.875 732.337 748.093 805.059 658.917 653.520 785.967 747.020 610.397 615.224 7924.916 2970.407 2290.019 1900.348 1190.145 1438.045 1221.796 1057.420 1268.067 1064.141 1162.696 771.270 758.048 690.918 685.395 654.669 642.574 735.253 644.653 923.707 7853.608 2243.508 2440.012 1890.718 1387.225 1197.620 1340.351 1018.431 1259.733 1075.290 885.351 1013.534 965.128 739.204 704.596 676.042 668.478 659.906 654.319 649.202 , 586.939 580.168 582.959 643.482 611.219 666.000 569.402 628.246 601.507 575.441 567.403 588.863 573.040 630.400 553.244 543.099 548.000 581.277 537.759 529.637 535.155 542.761 527.255 530.822 523.885 533.255 522.651 528.465 530.696 525.756 602.900 621.980 655.233 604.292 600.448 571.492 580.079 655.334 628.388 556.391 557.733 574.003 554.663 545.336 549.494 569.876 552.650 550.885 542.941 563.207 559.006 537.493 546.308 570.036 534.111 529.674 544.945 557.195 553.322 534.525 627.987 608.535 609.007 616.970 619.105 585.881 750.487 666.681 694.937 588.917 561.568 572.566 552.083 562.442 560.125 566.747 556.564 552.893 573.003 560.910 554.195 543.392 573.522 538.976 543.995 534.235 545.409 535.720 544.831 548.041
tests/empty-class.scala, 4108, 2018-03-13T22:06:12Z, 7eefd72, 62.128, Wed Mar 14 00:16:42 CET 2018, 2664.655 403.119 230.155 234.335 186.247 131.450 98.779 85.272 85.873 74.506 71.450 69.169 71.658 78.010 74.639 72.931 71.167 68.199 68.857 67.601 67.025 74.128 66.900 65.043 64.232 64.104 64.369 63.506 63.854 62.559 , 66.367 63.350 63.853 62.958 65.492 62.208 62.271 61.399 63.672 62.048 62.350 61.327 61.818 65.001 61.235 61.475 61.836 61.020 61.299 60.565
tests/empty-object.scala, 4108, 2018-03-13T22:06:12Z, 7eefd72, 64.858, Wed Mar 14 00:17:52 CET 2018, 2586.948 341.628 234.588 194.389 172.041 169.859 131.550 148.091 132.364 121.092 81.492 75.788 73.073 73.621 71.473 70.718 70.673 69.878 68.999 68.319 71.076 71.233 70.220 68.467 68.428 66.912 66.690 67.482 66.958 66.099 , 68.241 68.348 66.331 65.036 82.970 70.961 64.517 73.247 69.687 64.504 67.126 64.380 64.680 62.610 63.565 67.316 63.630 61.748 62.888 61.933
tests/empty-file.scala, 4108, 2018-03-13T22:06:12Z, 7eefd72, 43.994, Wed Mar 14 00:19:00 CET 2018, 1758.997 259.257 133.536 122.768 111.827 77.941 55.946 53.863 51.421 49.296 48.190 47.173 48.772 49.098 46.820 45.598 46.882 46.339 45.612 46.682 44.728 46.110 53.361 49.554 44.386 44.994 44.924 45.348 44.607 44.162 , 44.787 43.734 44.345 43.719 44.138 43.625 44.288 44.169 43.820 44.054 43.519 44.158 43.679 43.934 44.200 43.328 43.811 43.163 44.124 45.037
tests/patmatexhaust.scala, 4108, 2018-03-13T22:06:12Z, 7eefd72, 317.25, Wed Mar 14 00:23:10 CET 2018, 5082.635 2246.446 1641.926 1208.785 1238.891 1366.213 1216.760 1154.457 1092.878 957.805 743.209 528.426 579.838 511.431 433.307 422.087 488.920 409.937 411.577 373.835 5411.594 2189.183 1743.477 1364.304 1116.333 1004.635 737.899 682.425 613.735 593.983 562.088 693.901 656.467 480.228 412.881 401.933 426.428 381.307 374.137 392.944 5311.084 2088.107 1328.714 1352.478 1002.620 855.150 809.057 829.652 729.441 808.296 678.958 537.917 519.437 465.250 446.983 428.959 418.741 408.179 408.415 392.868 , 412.243 386.157 413.219 426.685 376.985 347.789 346.601 341.984 349.248 334.565 339.644 336.997 342.599 448.187 344.529 329.627 328.562 321.090 327.603 311.709 304.620 306.255 304.036 320.801 315.820 322.075 299.996 299.337 351.672 344.259 297.049 294.051 288.449 291.495 287.760 286.321 316.336 289.798 280.471 286.129 417.975 439.389 426.422 398.924 348.221 360.662 388.089 339.934 323.905 320.145 368.831 315.447 309.634 321.099 307.806 304.911 310.316 299.245 321.690 307.093 296.305 295.994 299.470 299.113 303.035 301.570 296.545 365.807 362.218 297.511 289.754 304.623 302.588 312.148 314.069 284.935 285.913 291.672 285.465 288.450 384.659 369.743 374.607 360.458 353.497 346.592 366.588 334.353 334.781 334.332 340.175 325.518 320.412 331.495 324.379 320.419 317.458 313.361 344.000 313.801 302.751 297.155 307.351 326.959 308.200 302.287 298.140 296.502 300.200 303.505 291.988 299.592 291.776 345.571 375.297 363.420 293.973 317.042 305.134 299.540
tests/exhaustivity-I.scala, 4108, 2018-03-13T22:06:12Z, 7eefd72, 165.392, Wed Mar 14 00:26:58 CET 2018, 4273.305 1530.683 1176.421 819.050 577.216 534.085 617.644 569.250 512.835 345.422 294.254 270.622 258.106 239.697 304.143 225.540 284.916 223.929 260.107 256.641 3960.317 1348.987 1213.068 1003.107 798.292 670.805 433.009 366.506 345.543 318.874 272.138 269.361 258.198 237.681 299.777 237.790 208.364 210.371 216.946 190.309 4244.232 1337.344 1141.099 747.666 578.792 515.873 455.596 418.862 387.578 312.839 296.072 267.421 235.617 227.042 221.947 207.209 201.618 242.876 206.159 182.777 , 211.864 201.650 187.963 182.138 203.682 201.679 177.984 175.761 200.417 204.600 193.097 180.157 184.577 184.052 171.565 165.869 168.448 165.511 169.082 168.220 165.104 161.882 162.193 161.430 162.631 158.885 159.875 159.355 156.448 158.074 157.405 157.411 157.745 154.879 155.747 153.523 156.011 152.964 152.647 154.942 190.474 180.460 182.096 183.716 173.944 172.843 178.137 180.353 174.907 171.922 167.789 166.876 172.424 167.871 168.744 171.148 171.879 172.783 167.103 164.536 163.296 163.163 158.752 160.988 157.156 158.041 157.170 155.782 161.068 157.040 157.736 154.642 155.548 154.032 155.252 155.412 155.082 156.296 155.216 154.704 202.254 191.190 193.233 183.974 174.737 173.330 175.362 174.641 176.066 172.932 169.635 175.440 167.114 166.554 170.685 167.633 168.038 171.075 165.554 165.273 159.804 163.745 164.632 160.022 162.764 155.973 155.843 159.500 156.993 167.173 157.451 169.422 156.887 158.274 153.636 153.957 154.961 153.265 151.085 150.638
tests/exhaustivity-S.scala, 4108, 2018-03-13T22:06:12Z, 7eefd72, 292.094, Wed Mar 14 00:30:59 CET 2018, 4088.740 1456.128 912.148 888.889 627.907 510.670 379.106 506.683 428.668 365.927 338.457 346.022 339.318 323.423 313.876 331.248 312.503 304.398 300.811 296.741 4007.841 1113.226 1099.707 759.043 704.092 524.109 460.985 379.816 422.097 354.844 362.667 333.939 331.091 322.798 316.992 308.658 307.944 309.764 326.289 309.971 4123.159 1290.307 1090.461 683.707 629.302 473.115 511.489 414.492 378.649 386.894 394.821 405.923 380.690 374.698 357.568 328.221 328.740 325.503 320.531 319.610 , 296.729 295.178 361.765 297.037 292.074 290.237 288.432 288.099 295.261 286.387 283.853 283.216 282.898 280.604 280.686 280.504 283.381 280.592 279.689 281.944 279.647 283.036 280.405 285.662 296.090 277.112 279.058 280.500 276.867 276.927 276.844 277.506 278.312 277.660 274.438 275.731 278.946 275.280 275.431 275.589 339.877 301.743 316.057 309.699 294.028 299.497 295.757 295.257 347.238 288.649 286.425 293.049 294.945 287.778 284.100 286.912 284.462 285.180 283.072 281.655 283.123 282.842 281.433 282.002 284.367 279.883 278.766 282.384 285.958 278.988 279.563 282.880 299.357 291.898 276.912 282.849 397.801 292.114 280.978 287.351 323.101 335.685 313.364 313.467 310.047 314.468 311.013 318.848 309.309 319.027 308.098 311.457 308.339 304.899 302.802 302.280 299.125 299.999 307.566 299.733 298.117 298.487 340.344 311.239 296.505 296.214 305.155 296.780 314.393 300.558 299.595 298.678 378.867 312.066 295.525 297.534 353.576 296.801 293.248 293.445
tests/exhaustivity-T.scala, 4108, 2018-03-13T22:06:12Z, 7eefd72, 991.8405, Wed Mar 14 00:35:53 CET 2018, 5476.198 2814.578 1795.748 1400.243 1817.878 1467.609 1475.043 1209.095 1151.606 1144.968 1158.512 1113.222 1091.453 1089.544 1076.139 1072.645 1068.138 1068.934 1052.554 1045.695 5067.121 2373.550 1422.088 1755.616 1562.601 1510.433 1079.252 1145.591 1521.825 1088.509 1026.073 1008.115 986.114 970.837 1256.174 994.993 1064.222 945.737 932.661 925.574 5238.320 2707.324 1643.863 1310.168 1315.200 1477.864 1251.549 1253.181 1111.975 1104.813 1090.981 1087.160 1359.391 1064.872 1061.980 1062.214 1047.625 1043.863 1042.840 1027.619 , 1051.143 1056.330 1041.479 1031.593 1038.344 1039.081 1024.723 1029.128 1289.304 1035.968 1043.509 1048.817 1027.640 1026.671 1044.058 1019.864 1013.551 1029.467 1139.901 1032.604 1024.910 1084.308 1007.179 1010.305 1001.420 1024.476 1003.602 1002.451 1005.229 1000.229 1004.514 1000.842 1005.738 1001.712 995.622 992.997 999.605 990.668 994.817 990.684 915.651 912.896 923.274 905.015 914.133 902.823 902.916 898.879 920.929 897.739 909.938 898.771 918.420 955.166 894.690 889.317 887.380 891.067 889.117 885.039 883.493 887.631 892.331 890.456 892.553 939.750 877.224 888.016 880.698 881.177 884.686 877.858 883.211 882.481 884.778 878.807 896.037 882.957 880.140 876.631 1026.865 1030.011 1024.922 1194.345 1061.376 1029.802 1045.553 1045.362 1237.212 1024.686 1007.976 1019.179 1002.416 1000.851 1010.534 1004.253 996.619 993.718 1007.044 987.656 989.314 987.866 990.374 1010.917 1090.512 986.811 1008.688 980.052 977.848 975.256 977.706 971.997 977.485 977.964 971.164 977.572 968.992 969.496 972.199 971.672
tests/exhaustivity-V.scala, 4108, 2018-03-13T22:06:12Z, 7eefd72, 1779.9295, Wed Mar 14 00:41:58 CET 2018, 5398.747 3552.765 2399.753 2154.050 2306.789 2110.438 2055.822 1915.793 1959.392 1958.369 1863.540 1962.992 1902.918 1830.137 1835.307 1837.829 1881.257 1809.813 1851.927 1811.623 5207.521 2663.405 1930.001 1841.519 1872.216 1879.339 1818.433 1870.296 1737.892 1747.861 1614.187 1617.791 1609.085 1575.215 1597.160 1569.839 1606.608 1556.676 1630.940 1553.163 5287.720 3677.187 2503.476 2318.533 2431.580 2313.170 2290.652 2226.962 2199.277 2173.764 2210.356 2204.243 2138.220 2103.754 2115.402 2089.789 2091.025 2081.212 2140.742 2122.961 , 1814.226 1862.477 1842.174 1973.760 1827.199 1829.039 1794.317 1785.389 1794.717 1793.884 1772.390 1761.260 1787.740 1770.213 1789.004 1791.826 1774.385 1779.078 1777.195 1769.938 1910.655 1780.295 1774.067 1778.364 1779.564 1782.488 1762.096 1753.663 1781.389 1761.383 1767.423 1751.952 1752.256 1761.926 1925.232 1761.778 1745.087 1774.099 1764.984 1795.585 1552.375 1624.048 1924.230 1579.010 1581.570 1598.674 1549.226 1529.380 1549.227 1526.172 1521.602 1535.320 1529.807 1531.362 1673.677 1510.565 1516.070 1542.375 1514.380 1519.329 1543.160 1519.073 1534.821 1512.928 1514.204 1521.152 1508.624 1505.161 1516.909 1510.323 1528.820 1514.463 1514.643 1509.581 1502.902 1495.529 1498.255 1504.504 1515.792 1515.210 2136.199 2135.435 2223.821 2115.311 2084.312 2064.398 2082.465 2052.049 2060.658 2070.920 2079.792 2070.758 2058.579 2064.207 2054.982 2029.995 2058.755 2049.842 2063.231 2045.757 2066.335 2047.208 2048.517 2060.901 2065.931 2060.811 2060.405 2070.688 2046.113 2049.218 2052.771 2034.637 2057.530 2055.153 2055.933 2035.489 2048.682 2032.671 2037.156 2058.259
tests/implicitNums.scala, 4108, 2018-03-13T22:06:12Z, 7eefd72, 752.2635, Wed Mar 14 00:43:42 CET 2018, 7507.985 3767.678 3325.908 2418.352 1476.881 1138.880 1062.318 990.352 915.704 904.660 852.004 834.065 816.830 773.972 1026.117 779.218 770.520 774.373 776.420 769.142 767.414 766.468 759.814 757.377 798.650 797.596 757.566 751.396 749.769 754.173 , 755.259 769.628 762.113 765.272 747.093 772.270 746.717 758.101 747.236 749.268 755.593 745.686 738.399 755.673 739.478 740.636 744.784 739.422 834.147 778.707
opts/implicitNums.scala, 4108, 2018-03-13T22:06:12Z, 7eefd72, 717.335, Wed Mar 14 00:45:20 CET 2018, 7662.449 3886.285 2503.483 1524.612 1375.424 1213.103 1165.360 978.160 909.583 884.664 1074.746 1066.211 790.065 767.048 737.816 734.477 739.954 734.892 732.925 720.739 722.229 742.355 728.518 724.202 718.227 716.217 714.706 716.222 731.332 730.869 , 716.861 765.202 732.067 720.211 723.024 716.715 734.949 708.820 718.212 712.094 852.792 717.232 717.438 717.658 716.931 716.942 715.083 711.620 725.806 713.336
