dotty, 4264, 2018-04-06T01:49:08Z, 21e7e71, 33324.6385, Fri Apr  6 04:23:09 CEST 2018, 79090.063 41119.071 37165.280 35599.473 35603.473 34300.521 34366.193 34470.214 35116.224 33925.344 33858.679 33868.684 34713.680 33665.696 33643.505 33837.841 34436.508 33555.550 33527.175 33444.075 34148.244 33267.904 33378.613 33419.781 34063.822 33384.711 33250.423 33369.265 34000.202 33239.751 , 33244.881 33261.805 33891.717 33261.403 33056.995 33424.739 33845.587 33347.277 33302.000 33372.582 33898.019 33348.116 33212.258 33297.670 33904.975 33205.901 33196.553 33428.274 33959.412 33153.873
tests/empty-file.scala, 4264, 2018-04-06T01:49:08Z, 21e7e71, 37.9915, Fri Apr  6 04:52:23 CEST 2018, 1823.576 270.852 153.984 96.228 80.309 61.436 56.255 54.495 56.033 44.442 43.979 41.100 41.311 40.229 40.404 40.144 40.079 39.901 38.939 39.479 38.969 39.248 39.374 38.337 39.289 38.413 38.771 38.771 38.044 38.766 , 38.158 38.895 38.592 37.881 38.488 37.852 38.369 38.500 37.950 38.331 37.600 37.986 37.997 37.489 38.173 37.491 38.224 37.193 37.722 37.546
tests/patmatexhaust.scala, 4264, 2018-04-06T01:49:08Z, 21e7e71, 279.5895, Fri Apr  6 04:56:26 CEST 2018, 5485.843 2038.763 1661.028 1191.384 954.809 706.336 837.741 712.733 536.773 528.823 671.630 463.814 506.954 431.293 457.843 442.245 357.768 344.056 348.359 437.026 5038.070 1594.458 1403.329 1064.927 1009.660 1031.053 802.442 828.788 692.252 554.110 513.494 607.120 598.314 439.894 460.250 459.971 457.136 458.014 360.676 353.243 5357.166 1614.641 1704.325 1403.441 1047.769 835.803 739.339 689.797 654.259 529.667 519.573 504.223 511.275 543.842 427.740 515.803 423.545 436.604 356.558 334.272 , 348.621 322.659 386.692 317.642 316.331 302.673 308.308 294.512 312.150 290.418 280.048 279.348 316.829 328.112 281.862 315.208 310.412 359.507 346.448 278.965 268.751 274.175 269.783 268.778 265.172 269.340 264.134 263.708 265.068 256.993 257.808 265.851 259.287 255.258 261.018 254.097 252.831 256.637 261.545 256.690 364.903 334.536 326.440 403.683 350.339 314.185 312.021 296.724 299.667 295.878 296.070 288.295 282.612 282.508 272.354 272.570 279.969 273.128 270.299 297.343 311.655 287.902 275.773 264.163 297.611 340.222 271.682 297.238 261.355 274.510 259.236 259.256 266.705 255.319 251.703 257.688 251.654 253.641 262.341 252.663 330.197 325.569 316.095 318.790 330.901 341.004 377.320 315.725 311.969 306.155 282.051 284.593 290.901 279.831 283.173 278.833 285.299 274.609 276.425 275.918 272.570 274.162 334.557 276.070 268.151 275.909 271.565 276.889 276.258 283.034 268.651 291.437 351.756 268.713 298.937 279.015 257.714 258.182 263.283 259.923
tests/exhaustivity-I.scala, 4264, 2018-04-06T01:49:08Z, 21e7e71, 165.7345, Fri Apr  6 05:00:15 CEST 2018, 3936.663 1322.860 1270.228 796.387 644.101 701.814 445.193 419.023 395.706 345.580 281.552 256.341 246.050 235.909 234.046 219.157 263.705 231.681 220.709 200.407 4197.069 1313.888 1214.666 921.653 633.115 676.989 619.437 475.386 372.270 330.751 411.352 361.330 255.046 252.152 273.356 218.883 231.050 202.862 200.093 205.636 4155.418 1302.426 938.807 871.397 651.355 479.944 473.535 363.213 354.867 338.117 376.293 258.310 260.739 248.293 266.757 241.052 234.088 250.514 216.185 211.642 , 202.447 195.630 208.441 184.263 214.422 205.590 175.602 180.742 176.950 173.845 185.812 167.557 168.153 166.517 164.206 163.751 164.983 162.203 173.498 161.184 161.457 163.701 167.362 167.179 165.775 164.543 165.345 158.995 159.618 174.993 155.674 155.788 158.746 154.564 156.173 153.216 152.441 151.887 152.241 155.491 255.909 181.064 184.844 182.510 173.391 177.103 174.106 168.847 170.470 165.856 166.861 174.031 170.017 165.694 162.072 161.632 167.986 162.390 162.482 165.016 157.131 159.687 155.866 154.701 157.756 152.485 152.525 154.249 152.075 156.493 150.288 150.288 151.463 147.608 150.158 146.731 147.667 149.049 150.600 148.179 218.851 218.886 202.324 215.891 217.722 197.980 206.714 214.947 191.018 178.592 173.561 178.496 173.165 169.497 171.926 168.908 167.490 169.812 169.905 167.052 169.956 169.192 168.548 165.693 165.437 171.947 208.073 165.220 174.025 164.653 163.377 170.357 162.158 163.378 162.275 158.930 164.195 158.937 158.616 163.187
tests/exhaustivity-S.scala, 4264, 2018-04-06T01:49:08Z, 21e7e71, 256.775, Fri Apr  6 05:04:06 CEST 2018, 3967.156 1378.305 744.530 529.413 557.607 564.914 494.035 373.656 326.294 309.187 304.628 367.427 350.254 306.044 275.500 273.438 271.180 271.480 269.657 265.157 3975.669 1419.505 766.663 604.656 696.864 430.859 361.851 342.357 336.685 315.204 320.206 298.809 292.041 299.954 288.109 282.378 271.366 271.607 341.324 293.182 3935.862 1671.622 1038.690 829.519 507.296 467.719 552.301 568.801 442.327 447.979 394.968 345.004 324.473 321.298 361.698 317.225 306.412 345.640 314.734 300.736 , 265.169 264.363 260.148 258.966 259.201 258.699 255.426 256.068 253.804 254.154 252.244 252.648 256.585 255.156 251.984 255.204 275.082 250.245 249.964 252.232 250.028 253.905 247.873 248.332 249.080 247.908 246.454 246.205 247.784 248.914 247.144 246.827 246.388 254.187 250.721 244.794 246.747 243.493 243.449 243.230 303.076 284.568 269.067 262.318 259.424 260.794 256.965 258.064 255.900 255.914 255.701 266.517 253.882 254.376 257.894 255.784 257.222 253.632 250.687 251.694 253.594 254.374 253.095 252.933 266.174 250.657 255.743 255.476 252.840 251.156 248.906 250.689 254.939 285.558 246.309 247.781 246.670 247.267 246.339 247.085 301.914 297.955 295.382 295.151 289.233 292.044 289.334 288.567 287.457 285.709 289.087 284.925 292.105 283.638 288.211 285.575 281.505 287.302 287.572 281.870 284.377 284.429 280.916 283.999 338.479 285.663 289.369 280.185 280.896 279.712 278.810 280.388 279.508 278.842 281.575 277.742 278.038 283.523 278.059 279.207
tests/exhaustivity-T.scala, 4264, 2018-04-06T01:49:08Z, 21e7e71, 863.824, Fri Apr  6 05:08:59 CEST 2018, 5320.445 1853.332 1527.284 1357.723 1263.203 1270.109 1154.880 1096.616 1024.769 1018.245 1003.623 1025.648 935.089 964.587 942.205 911.065 896.042 888.786 1021.589 876.614 5223.062 2074.991 1462.626 1296.995 1241.126 1139.962 1027.189 1001.407 972.835 1005.341 1100.364 967.577 943.144 921.524 901.356 955.402 886.889 1118.049 1219.681 922.230 5194.750 2096.005 1507.181 1399.033 1350.870 1324.683 1253.165 1218.497 1183.557 1197.936 1159.474 1186.330 1192.843 1157.940 1139.829 1195.830 1233.323 1143.894 1111.615 1321.426 , 871.435 888.241 864.862 1158.627 884.281 858.455 852.897 859.843 944.199 867.777 886.976 1167.808 873.850 845.478 844.133 909.260 858.072 850.252 843.639 849.289 839.183 861.411 839.370 836.000 882.951 926.103 860.190 830.213 829.727 841.216 834.243 831.099 829.394 828.959 830.463 829.347 825.860 827.871 823.832 824.800 862.786 900.018 866.281 945.817 917.025 886.451 847.511 858.428 859.972 861.134 847.263 840.871 841.541 842.836 833.451 840.538 836.080 841.882 838.021 834.123 831.718 905.060 850.021 837.521 832.550 866.696 834.975 829.770 827.493 825.977 821.788 824.978 821.521 828.572 822.586 841.594 834.436 824.061 825.580 839.175 1200.062 1261.405 1361.754 1119.046 1081.696 1076.547 1057.340 1084.622 1061.700 1119.787 1061.764 1062.101 1048.216 1332.439 1128.924 1041.499 1057.831 1061.557 1097.101 1077.541 1077.687 1173.642 1068.509 1054.050 1037.005 1048.573 1041.964 1063.901 1047.330 1046.322 1091.305 1064.180 1037.848 1029.754 1042.565 1038.882 1025.159 1027.811 1026.765 1028.755
tests/exhaustivity-V.scala, 4264, 2018-04-06T01:49:08Z, 21e7e71, 1939.1905, Fri Apr  6 05:15:18 CEST 2018, 5155.085 2800.018 2145.964 2014.631 2027.389 1830.501 1834.991 1811.807 1903.016 1771.606 1742.046 1753.353 1780.506 1694.730 1755.464 1701.263 1668.160 1657.174 1657.340 1647.889 5636.585 2952.395 2440.129 2464.634 2522.753 2255.670 2302.636 2366.893 2387.794 2271.758 2147.842 2141.942 2143.473 2168.650 2117.202 2153.262 2102.916 2112.731 2101.854 2096.873 5779.511 2863.497 2223.988 2298.278 2361.567 2275.596 2154.816 2153.127 2130.835 2049.062 2058.512 2092.714 2062.441 2019.571 2027.458 1996.432 1990.357 1970.865 2000.700 2008.700 , 1643.767 1650.879 1677.221 1687.602 1708.365 1638.005 1649.122 1619.733 1635.520 1616.571 1628.837 1610.919 1608.315 1616.002 1616.556 1613.858 1627.829 1652.974 1673.500 1604.320 1602.408 1608.911 1619.646 1631.948 1630.621 1620.566 1627.387 1666.213 1619.449 1722.416 1632.247 1621.166 1627.146 1618.247 1612.539 1592.207 1612.812 1603.756 1603.583 1599.692 2079.636 2133.981 2136.343 2137.665 2079.995 2111.182 2102.055 2097.592 2104.351 2078.929 2073.704 2073.114 2082.297 2054.275 2061.809 2057.982 2058.786 2056.575 2047.082 2051.880 2050.650 2069.799 2100.652 2062.047 2100.994 2093.618 2064.889 2077.912 2061.178 2065.217 2109.542 2065.670 2057.474 2066.324 2063.128 2054.065 2093.751 2062.303 2045.979 2033.867 1987.603 1960.830 1962.200 1957.085 1955.393 1959.514 1972.257 2091.819 1968.765 1995.389 1960.929 1939.248 1935.050 1956.302 1939.623 1976.137 1950.337 1927.933 1966.644 1930.881 1919.725 1957.231 1930.508 1938.975 1927.984 1939.133 1920.178 1926.200 1917.799 1941.522 1918.545 1920.476 1924.479 1919.299 1943.758 1911.130 1937.407 1918.277 1919.765 1918.976
tests/implicitNums.scala, 4264, 2018-04-06T01:49:08Z, 21e7e71, 710.4235, Fri Apr  6 05:16:57 CEST 2018, 7307.186 2922.926 2040.113 1614.422 1997.824 1717.524 1165.678 957.432 896.285 935.562 808.608 892.730 803.884 740.873 760.041 736.886 736.269 750.763 784.357 727.701 730.859 727.645 721.924 729.230 727.978 732.225 727.859 716.356 719.205 723.593 , 731.166 724.208 717.657 713.784 745.278 713.493 711.713 706.003 702.330 725.316 717.470 709.134 717.101 709.101 703.223 707.249 709.077 705.577 698.203 701.676
tests/scalapb, 4264, 2018-04-06T01:49:08Z, 21e7e71, 6745.961, Fri Apr  6 05:23:44 CEST 2018, 28547.690 15089.714 10448.150 9344.806 8576.088 7834.092 7428.165 7247.923 7246.616 7495.529 7083.831 7050.887 7023.138 6946.893 7042.996 6917.720 6849.703 6950.038 6834.297 6830.353 6841.077 6843.900 6834.253 6787.839 6788.325 6763.303 6810.877 6797.588 6726.215 6727.346 , 6737.922 6773.394 6778.849 6740.299 6874.078 6850.425 6735.510 6746.693 6746.460 6745.462 6762.729 6785.803 6757.078 6648.570 6765.135 6706.723 6699.915 6720.604 6726.693 6734.349
tests/scalap, 4264, 2018-04-06T01:49:08Z, 21e7e71, 2053.781, Fri Apr  6 05:26:18 CEST 2018, 14942.381 6395.997 6244.099 5020.746 4888.304 3085.756 2836.627 2759.394 2609.552 2519.390 2465.526 2413.875 2352.997 2323.151 2308.282 2277.619 2398.223 2328.478 2302.283 2264.599 2235.017 2240.533 2402.975 2294.965 2160.818 2164.831 2130.426 2125.933 2135.921 2131.779 , 2091.534 2093.201 2089.276 2097.885 2083.950 2067.666 2052.597 2062.401 2131.539 2056.954 2052.872 2053.652 2053.910 2049.887 2032.560 2031.703 2027.195 2033.426 2037.553 2026.058
tests/power-macro/PowerInlined-1.scala, 4264, 2018-04-06T01:49:08Z, 21e7e71, 65.909, Fri Apr  6 05:27:31 CEST 2018, 2405.759 309.412 274.653 207.615 153.560 150.248 118.641 145.506 138.203 106.785 89.436 83.260 79.863 74.922 78.295 73.385 73.249 70.651 77.580 76.735 69.594 70.176 68.852 71.123 68.116 68.266 67.099 66.760 68.533 74.916 , 69.543 67.302 75.930 66.063 68.384 67.402 65.488 65.499 64.206 67.113 65.982 66.744 66.407 65.836 64.295 64.843 64.263 65.782 64.964 64.070
tests/power-macro/PowerInlined-1k.scala, 4264, 2018-04-06T01:49:08Z, 21e7e71, 297.3535, Fri Apr  6 05:28:51 CEST 2018, 4653.464 2220.900 1084.031 676.956 542.267 538.919 550.460 527.706 426.446 402.966 384.172 361.574 367.016 344.606 336.170 324.141 326.906 317.137 313.287 316.250 309.876 307.630 312.263 360.758 306.809 303.193 304.154 300.742 303.018 304.471 , 300.518 300.222 308.405 297.884 297.393 312.463 296.470 295.542 301.239 296.060 296.629 298.603 296.210 300.791 297.314 293.401 295.160 297.058 295.531 301.615
