dotty, 3525, 2017-12-09T13:35:01Z, 18767e0, 31986.4605, Sat Dec  9 15:07:10 CET 2017, 75283.372 39047.276 34815.587 33738.771 33277.316 33843.794 32807.408 32814.599 32739.497 32677.353 33099.905 32356.721 32432.191 32466.954 32351.769 33165.232 32315.748 32277.762 32128.120 33035.539 32024.708 32067.259 32140.211 33013.970 31984.933 32110.296 32047.237 32919.494 31999.402 31916.451 , 31906.266 32905.080 31965.301 32051.686 31775.314 32731.331 32045.322 31839.127 31868.969 32887.578 31951.176 32007.620 31926.475 32837.190 31853.609 32038.223 31911.022 32864.984 31815.611 32038.872
tests/exhaustivity-I.scala, 3525, 2017-12-09T13:35:01Z, 18767e0, 148.079, Sat Dec  9 15:32:19 CET 2017, 4033.760 1312.986 769.590 593.203 525.532 513.167 461.434 372.640 406.834 360.883 341.700 307.828 224.544 205.705 197.616 188.159 187.458 193.825 174.454 171.755 4101.324 1464.496 1122.479 866.375 708.235 614.876 402.509 436.245 344.323 275.779 329.620 252.196 246.141 210.319 197.808 184.407 178.333 174.482 169.582 168.064 3724.738 1487.378 1085.616 852.410 688.588 645.804 424.265 432.138 384.821 394.159 311.609 232.512 219.885 226.618 205.920 236.326 220.530 179.724 174.276 187.739 , 171.683 165.528 167.349 163.291 158.326 158.453 160.045 171.213 156.294 158.654 153.096 154.851 152.390 156.714 155.242 149.820 148.921 148.055 145.170 145.037 145.557 145.506 146.740 143.719 142.513 144.866 143.839 143.186 143.993 142.372 141.619 140.602 138.738 139.604 139.955 139.574 139.590 140.178 138.445 138.456 168.337 164.781 160.568 163.536 156.338 154.050 155.206 154.328 154.878 151.826 150.404 153.264 156.306 215.576 231.903 216.277 163.997 147.968 146.668 148.103 147.184 148.859 140.602 142.463 159.726 141.396 140.836 140.226 138.165 150.010 141.610 139.761 138.765 137.886 139.758 139.227 138.707 139.928 137.276 137.154 169.373 167.963 205.078 181.156 160.977 157.061 154.060 156.431 154.046 155.824 150.770 150.939 156.329 158.508 157.928 155.388 150.080 149.318 148.143 150.101 147.984 151.461 143.951 149.768 142.400 147.429 142.314 141.824 143.699 140.274 143.924 141.353 140.656 141.479 139.690 140.234 139.511 141.506 146.008 138.260
tests/exhaustivity-S.scala, 3525, 2017-12-09T13:35:01Z, 18767e0, 242.684, Sat Dec  9 15:36:12 CET 2017, 3922.238 1353.196 906.913 648.366 526.430 455.717 540.391 379.308 380.849 486.278 359.104 335.322 320.839 357.892 265.962 262.341 263.501 260.114 262.211 276.879 3854.254 1077.378 898.588 580.193 538.546 449.825 406.062 381.624 312.655 317.039 283.841 271.918 263.099 257.423 264.059 266.889 252.036 248.153 245.358 244.978 3893.971 1300.038 1169.104 590.503 743.072 576.428 455.202 367.760 408.850 320.887 312.879 374.953 355.340 290.504 285.958 292.558 291.738 334.358 302.114 280.865 , 268.772 269.848 252.683 251.839 250.633 248.300 247.324 346.036 290.034 303.842 250.605 240.672 240.003 245.869 243.189 241.924 238.572 239.010 236.929 240.465 237.145 240.465 247.084 238.471 234.333 235.549 235.198 235.902 236.186 234.614 233.351 234.376 233.336 233.430 235.144 233.423 234.743 236.190 231.787 231.677 244.792 269.035 244.310 250.943 239.811 241.847 238.741 236.546 237.475 231.292 231.875 233.761 233.864 232.361 231.626 229.982 242.380 235.922 234.993 242.988 231.968 228.398 228.556 230.029 228.435 227.401 232.395 227.840 229.485 227.450 226.947 226.011 227.030 264.937 226.799 225.602 227.387 224.218 230.776 226.765 270.228 305.552 277.628 266.126 265.974 266.150 263.911 260.034 262.919 260.492 258.007 257.236 256.532 253.932 257.650 257.704 268.228 260.262 254.870 258.978 256.355 250.666 252.748 251.318 250.849 250.126 249.915 255.901 248.589 252.597 251.778 258.430 250.180 247.254 248.958 251.630 248.764 249.318 250.069 250.828
tests/exhaustivity-T.scala, 3525, 2017-12-09T13:35:01Z, 18767e0, 820.9835, Sat Dec  9 15:41:31 CET 2017, 4744.951 2606.204 1422.262 1446.457 1100.205 1136.480 1052.992 1139.741 1027.728 953.869 903.469 931.669 911.637 864.306 854.665 917.648 884.189 884.919 865.485 836.250 4647.211 2024.017 1505.679 1194.170 1212.755 1066.023 1406.638 1080.507 959.020 917.017 888.113 882.369 855.990 846.257 854.453 830.451 863.284 823.793 821.227 827.081 4633.324 3044.454 1346.832 1213.491 1300.351 1217.999 1154.347 1042.823 1030.958 1081.684 1289.729 977.273 1028.779 957.306 1010.290 918.008 915.523 907.303 905.616 898.424 , 838.691 840.088 832.989 828.755 833.188 900.720 856.860 825.387 827.396 817.643 836.505 866.816 825.809 814.411 814.000 831.877 817.436 802.991 804.243 800.699 1049.094 823.728 840.390 804.868 803.675 796.858 794.371 812.001 799.439 801.698 797.504 793.453 793.726 795.028 818.239 856.186 800.358 789.268 789.821 795.129 831.956 837.072 826.341 813.512 804.153 807.077 801.577 801.595 800.952 799.533 799.412 800.700 795.293 791.477 794.205 797.163 806.800 794.201 792.431 804.447 790.365 795.954 801.953 801.098 806.683 801.616 793.639 785.903 782.388 798.303 787.196 791.160 786.415 785.904 785.843 789.670 800.822 794.557 783.893 782.342 905.225 890.819 891.935 886.348 914.971 906.746 891.095 880.647 928.842 891.910 1213.112 915.013 893.460 1026.677 897.535 885.778 883.642 869.359 873.757 931.583 874.636 868.629 867.475 888.314 870.542 865.569 860.866 864.713 863.590 862.582 871.044 860.817 879.066 862.932 874.369 874.561 859.549 863.873 875.475 856.257
tests/exhaustivity-V.scala, 3525, 2017-12-09T13:35:01Z, 18767e0, 1416.4885, Sat Dec  9 15:46:16 CET 2017, 4788.003 2458.154 1769.376 1839.293 1867.136 1668.164 1671.819 1583.806 1541.949 1525.129 1484.520 1761.331 1512.712 1483.828 1449.899 1499.965 1669.474 1479.351 1435.434 1437.087 4600.245 2045.959 1571.350 1766.560 1573.956 1649.637 1523.377 1463.316 1337.875 1330.943 1313.982 1253.295 1286.520 1296.647 1251.176 1216.839 1196.197 1212.145 1191.170 1204.342 5172.549 2240.965 1908.368 1778.606 1752.691 1721.638 1641.524 1960.675 1628.844 1566.135 1590.001 1521.490 1524.909 1512.033 1505.883 1516.668 1493.449 1526.756 1523.834 1523.958 , 1456.520 1498.740 1458.802 1470.484 1426.998 1430.420 1453.271 1655.380 1435.870 1428.175 1425.589 1429.426 1413.512 1416.611 1413.509 1438.532 1421.953 1421.834 1396.791 1405.349 1437.798 1410.258 1406.320 1419.073 1410.078 1412.877 1416.366 1416.143 1388.700 1398.569 1406.198 1388.657 1395.494 1396.785 1407.440 1431.278 1397.516 1402.808 1382.497 1394.752 1219.309 1219.414 1208.140 1219.710 1182.847 1217.567 1182.902 1213.710 1240.129 1450.827 1181.970 1195.280 1191.224 1179.958 1309.915 1178.009 1217.603 1199.355 1187.339 1158.983 1166.184 1158.846 1227.714 1176.604 1179.715 1192.829 1159.643 1179.618 1227.204 1394.912 1237.488 1161.668 1145.694 1158.982 1146.907 1152.542 1163.930 1145.305 1161.748 1150.408 1549.847 1800.701 1553.860 1491.623 1506.345 1506.171 1499.480 1520.085 1564.381 1817.556 1475.027 1457.489 1470.240 1471.534 1461.556 1484.708 1460.194 1474.852 1452.760 1456.194 1467.033 1448.896 1464.490 1462.231 1535.912 1502.856 1493.734 1479.347 1482.209 1448.884 1468.671 1444.921 1451.255 1457.143 1446.548 1455.593 1446.487 1709.695 1469.409 1445.367
tests/implicitNums.scala, 3525, 2017-12-09T13:35:01Z, 18767e0, 762.985, Sat Dec  9 15:47:57 CET 2017, 7537.125 3389.098 2152.591 1679.489 1281.812 1158.996 1096.795 1017.566 1063.014 957.168 888.867 1090.956 937.784 816.715 791.551 787.074 787.662 776.445 820.824 798.844 808.415 826.865 780.811 775.873 789.120 778.508 779.540 762.251 770.556 767.101 , 782.208 770.210 781.780 768.617 772.722 777.506 764.847 758.068 762.517 766.510 760.636 760.553 818.657 762.297 758.622 761.063 755.162 763.453 760.473 762.095
tests/scalapb, 3525, 2017-12-09T13:35:01Z, 18767e0, 6614.447, Sat Dec  9 15:54:37 CET 2017, 30826.050 15600.713 9326.179 8088.998 7623.364 7900.388 7255.746 7148.845 7255.689 7302.956 6926.950 6848.042 6805.926 6794.995 6738.252 6713.304 6717.487 6726.730 6709.682 6749.801 6730.592 6812.948 6618.261 6617.727 6626.756 6621.876 6646.396 6587.037 6672.572 6668.945 , 6673.182 6575.796 6628.945 6590.849 6588.847 6585.727 6601.417 6609.161 6697.867 6634.607 6591.220 6677.841 6642.735 6637.906 6619.733 6593.554 6626.655 6604.707 6648.520 6592.182
dotty, 3525, 2017-12-09T14:54:37Z, 6b19932, 32191.4185, Sat Dec  9 16:26:48 CET 2017, 72059.068 40638.355 34728.482 34530.357 34035.722 34213.013 33452.520 32890.341 32909.225 33224.015 33453.806 32722.805 32774.543 32855.017 32624.653 33306.558 32603.143 32438.477 32343.243 32392.116 32446.488 32246.957 32238.882 32195.125 33168.864 32156.093 32227.106 32332.864 33064.504 32120.244 , 32199.741 32189.273 32997.906 32549.704 32178.290 32181.563 33016.951 32057.641 32208.037 32155.318 32944.711 32101.728 32193.564 32167.464 33027.686 32090.320 32129.767 32196.787 33053.381 32135.197
tests/scala-library, 3525, 2017-12-09T14:54:37Z, 6b19932, 5461.4385, Sat Dec  9 16:32:15 CET 2017, 26404.457 9955.237 8711.472 7592.329 6695.731 6185.210 6119.300 5817.013 5808.612 5789.580 5797.144 5788.685 5606.014 5934.382 5807.048 5881.409 5620.634 5573.400 5572.838 5535.755 5529.505 5602.240 5820.346 5554.429 5496.579 5476.282 5520.824 5467.533 5789.770 5551.088 , 5490.973 5482.151 5531.500 5452.034 5451.650 5446.074 5444.234 5457.383 5483.551 5466.466 5470.510 5430.718 5422.450 5472.349 5519.726 5465.494 5391.241 5433.551 5417.019 5575.639
tests/implicit_cache.scala, 3525, 2017-12-09T14:54:37Z, 6b19932, 94.972, Sat Dec  9 16:33:26 CET 2017, 2779.206 463.144 372.899 334.022 294.108 227.648 199.307 184.876 126.992 121.197 128.558 116.928 113.016 114.816 114.665 108.728 112.097 105.978 106.210 105.598 103.662 104.849 101.381 100.984 102.238 109.843 103.814 98.496 100.703 97.190 , 96.820 100.242 96.679 96.698 94.997 97.599 94.324 95.731 93.170 96.812 93.483 91.967 98.651 92.581 98.942 94.947 93.172 90.230 92.146 90.241
tests/implicit-scope-loop.scala, 3525, 2017-12-09T14:54:37Z, 6b19932, 102.2565, Sat Dec  9 16:34:37 CET 2017, 2951.708 626.848 462.452 407.091 348.902 291.667 251.687 231.880 203.864 159.497 134.616 126.676 126.524 136.564 114.584 121.244 113.929 112.974 111.951 112.696 113.727 109.400 106.249 107.545 105.199 105.775 104.657 103.928 105.320 105.882 , 111.624 102.116 102.298 101.135 104.279 107.045 107.395 104.358 119.910 120.139 116.869 100.924 99.596 102.609 102.215 95.723 95.662 96.903 95.827 98.100
tests/i1535.scala, 3525, 2017-12-09T14:54:37Z, 6b19932, 109.813, Sat Dec  9 16:35:48 CET 2017, 3224.795 690.204 574.409 398.940 378.944 266.518 303.162 264.869 175.947 227.768 168.362 148.439 140.268 135.289 136.972 131.016 130.496 126.378 128.954 135.044 127.543 144.733 134.176 128.252 121.720 121.178 116.230 116.358 116.202 114.446 , 114.260 115.742 111.384 112.442 113.960 110.295 117.483 111.373 109.841 107.151 109.785 107.862 108.214 108.476 106.368 107.199 110.603 106.115 104.971 107.504
tests/i1687.scala, 3525, 2017-12-09T14:54:37Z, 6b19932, 65.144, Sat Dec  9 16:36:58 CET 2017, 2517.381 413.755 387.567 295.620 189.184 158.899 112.919 96.266 86.391 84.733 83.029 83.596 78.665 77.209 75.116 73.949 86.613 72.658 72.027 70.921 70.188 72.333 68.712 71.728 71.969 72.310 72.586 70.641 67.338 66.804 , 67.054 70.923 70.097 68.497 65.540 67.560 64.916 68.509 64.385 64.731 67.831 65.004 65.284 64.521 66.298 64.505 64.543 63.800 64.300 64.749
tests/Vector.scala, 3525, 2017-12-09T14:54:37Z, 6b19932, 525.3125, Sat Dec  9 16:40:39 CET 2017, 7739.931 2355.904 2197.195 1815.575 1344.680 1284.593 1511.290 1193.281 881.346 1017.721 864.326 755.954 670.531 659.861 656.087 634.604 614.405 638.701 604.117 589.181 6882.583 1975.125 1712.760 1369.838 1243.989 1458.655 1237.171 916.025 902.818 878.468 703.007 678.093 642.706 648.855 646.171 683.351 626.455 612.421 706.919 562.849 7067.596 2412.260 1750.246 1628.716 1375.616 1209.479 881.300 868.451 796.973 781.172 780.405 700.640 671.112 633.273 607.457 671.263 585.367 578.470 573.257 582.780 , 582.709 586.145 621.869 569.255 552.386 695.170 650.066 539.412 545.983 544.689 535.674 549.949 539.417 542.583 580.631 561.841 546.847 630.282 524.470 512.978 508.840 523.694 513.924 520.260 507.425 517.902 504.897 510.229 504.573 544.184 577.030 549.729 549.412 537.078 550.738 543.178 542.494 552.755 534.197 524.682 515.011 522.781 542.575 515.472 511.054 526.634 507.323 508.199 499.886 516.488 504.971 556.977 514.341 507.803 500.933 501.931 518.757 495.862 495.561 508.808 551.796 554.856 542.720 554.466 543.437 526.468 525.943 531.309 519.723 515.907 514.289 524.382 513.814 511.768 542.771 567.361 531.229 543.294 527.719 511.209 502.739 507.226 503.069 508.645 500.952 500.249 503.125 495.857 520.236 532.329
tests/empty-class.scala, 3525, 2017-12-09T14:54:37Z, 6b19932, 52.4335, Sat Dec  9 16:41:47 CET 2017, 2394.812 281.285 200.481 160.570 119.242 100.282 89.280 95.915 70.687 62.790 61.555 58.321 59.418 58.455 57.929 56.354 56.364 55.246 55.506 55.064 56.728 55.478 56.861 56.557 55.826 53.624 55.896 53.956 57.372 52.598 , 54.608 52.714 56.303 53.464 53.161 51.898 53.977 52.153 52.906 54.383 51.961 51.489 52.044 50.844 51.360 50.635 54.037 51.145 53.198 50.921
tests/empty-object.scala, 3525, 2017-12-09T14:54:37Z, 6b19932, 53.9135, Sat Dec  9 16:42:55 CET 2017, 2321.756 385.797 224.829 187.105 160.460 117.215 102.092 79.669 79.202 71.653 69.884 62.633 61.969 60.058 59.790 59.649 57.854 58.357 57.074 59.389 58.901 57.569 57.084 57.463 55.623 55.835 55.327 55.436 55.814 62.907 , 54.689 56.667 53.139 54.127 54.001 53.703 52.808 53.826 52.888 54.039 54.556 54.509 52.653 54.042 52.283 54.565 52.159 54.760 52.395 53.181
tests/empty-file.scala, 3525, 2017-12-09T14:54:37Z, 6b19932, 37.6055, Sat Dec  9 16:44:03 CET 2017, 1850.432 187.917 109.575 91.520 87.635 99.204 67.680 52.696 51.463 42.535 41.519 40.801 41.114 39.458 40.008 40.057 38.647 39.306 38.468 39.161 38.091 41.020 39.439 38.169 39.000 37.848 38.505 38.310 37.469 38.123 , 37.262 38.002 38.375 38.229 38.994 38.637 37.798 37.797 37.302 39.240 37.470 37.580 37.003 37.907 37.458 36.818 37.631 36.659 36.880 37.259
tests/patmatexhaust.scala, 3525, 2017-12-09T14:54:37Z, 6b19932, 272.8915, Sat Dec  9 16:48:04 CET 2017, 4980.911 2122.035 1624.709 1376.799 1208.022 851.895 751.456 672.458 765.009 640.693 479.584 607.405 556.487 435.879 381.124 416.226 385.314 351.471 332.965 327.005 5317.745 2103.457 1612.893 1113.484 1048.703 971.128 917.084 831.282 534.796 480.018 450.265 426.033 405.281 378.326 372.728 492.852 500.369 380.903 332.526 318.239 5438.285 2053.047 1524.553 1043.711 901.473 1015.368 795.940 600.481 658.710 480.027 470.425 626.684 585.243 567.171 527.381 513.248 374.065 393.016 325.848 322.236 , 313.928 310.741 381.008 307.717 294.495 295.093 298.112 293.766 286.950 296.965 287.671 279.615 282.243 278.142 275.012 280.849 273.794 275.742 270.694 275.456 272.403 270.109 299.891 268.965 266.102 274.490 266.459 261.315 269.785 260.579 286.341 302.402 270.058 276.396 255.888 261.506 260.407 255.759 261.426 253.693 307.969 304.647 369.937 292.198 393.652 313.851 287.017 284.854 279.618 287.035 293.836 273.165 280.680 275.640 277.448 277.867 277.052 363.920 284.049 290.722 267.954 278.060 269.977 262.111 259.192 269.797 259.995 268.637 264.790 261.092 256.027 253.369 258.304 258.700 253.599 260.872 254.344 259.106 258.515 250.356 320.012 302.702 299.852 302.554 289.205 288.314 286.840 278.930 276.157 280.736 276.430 272.385 272.121 288.201 273.104 274.236 281.327 272.679 260.858 269.673 264.133 268.177 267.156 266.890 255.402 263.764 264.954 266.654 255.040 261.313 252.821 252.560 257.062 251.498 254.016 253.756 256.696 261.026 253.211 259.053
tests/exhaustivity-I.scala, 3525, 2017-12-09T14:54:37Z, 6b19932, 150.5235, Sat Dec  9 16:51:49 CET 2017, 3809.853 1155.447 1049.969 774.907 563.034 631.345 555.469 378.906 292.746 360.450 312.917 253.390 304.230 266.439 267.717 284.610 229.761 184.423 180.488 204.374 3847.451 1136.792 883.945 762.699 633.470 610.743 436.510 452.707 386.905 303.082 330.946 252.821 231.357 255.468 275.362 194.675 192.030 217.087 183.019 176.552 3792.721 1145.050 1168.760 911.420 732.250 616.847 428.030 407.364 297.857 353.695 356.454 247.436 226.930 215.791 209.534 198.546 192.932 206.712 190.940 173.905 , 204.883 213.485 165.931 160.951 159.342 155.080 156.265 157.584 170.233 160.735 156.419 150.960 151.515 152.677 152.302 155.906 150.325 148.346 145.187 142.881 143.477 148.120 144.669 144.712 146.437 149.658 145.988 143.847 139.389 143.241 138.760 140.662 138.341 138.060 138.874 138.083 138.466 137.967 140.035 138.022 176.649 251.100 171.271 169.390 169.692 170.315 163.132 164.160 160.645 164.247 157.014 155.732 166.864 157.453 158.968 160.514 154.584 151.063 153.910 150.880 152.700 148.019 147.826 147.422 144.701 143.157 148.065 146.440 143.792 144.678 143.147 146.363 142.808 143.218 144.005 142.754 144.581 142.257 143.277 143.540 173.458 166.799 198.875 182.146 169.633 173.058 159.409 157.122 155.362 157.112 154.903 153.073 155.511 153.586 158.568 156.010 152.096 149.919 167.777 170.580 172.861 146.923 150.722 151.985 142.076 143.506 151.970 140.080 141.947 138.773 141.203 142.285 142.918 140.283 139.779 141.610 140.161 142.636 145.485 139.783
tests/exhaustivity-S.scala, 3525, 2017-12-09T14:54:37Z, 6b19932, 254.26, Sat Dec  9 16:55:44 CET 2017, 3943.750 1215.101 706.030 530.413 466.083 494.308 427.584 543.250 472.555 344.684 292.333 272.031 299.748 269.086 264.288 262.748 260.031 271.857 282.655 264.808 4063.405 1267.662 716.198 562.310 532.847 577.339 449.021 467.506 344.644 347.733 309.838 299.001 383.979 324.088 285.631 303.365 280.494 280.132 283.367 276.997 3831.564 1546.146 630.603 771.353 531.195 440.587 380.774 347.678 316.567 301.556 305.862 324.517 298.020 299.200 294.481 285.003 265.466 263.110 277.886 281.800 , 274.287 266.888 268.811 269.057 248.946 249.350 246.550 257.067 250.559 259.980 254.291 243.891 255.251 244.134 271.350 237.770 239.031 250.314 237.962 251.964 237.279 236.643 248.601 233.964 235.379 233.848 233.489 234.713 232.535 235.314 234.603 232.329 233.747 232.226 231.778 232.965 231.793 230.942 233.425 235.184 299.824 271.234 279.027 268.230 270.396 275.436 302.174 270.951 264.071 268.184 308.390 273.349 267.105 269.888 264.829 271.940 271.288 296.005 264.607 261.145 259.800 261.723 274.347 269.036 260.628 255.497 306.716 266.428 259.501 267.286 256.418 268.334 258.177 255.758 307.245 260.320 259.336 252.859 254.229 264.689 280.409 257.652 260.680 258.697 259.407 265.982 262.185 271.056 255.738 264.425 250.313 249.095 249.400 248.174 263.945 252.853 249.914 249.477 248.011 245.581 244.880 245.153 244.307 258.934 244.927 245.127 243.383 255.733 244.774 245.332 242.026 241.432 241.347 241.630 243.645 241.780 241.785 239.828 240.861 240.741
