dotty, 4235, 2018-04-03T11:33:22Z, d985903, 34649.8115, Tue Apr  3 14:08:40 CEST 2018, 80783.676 43371.906 38410.826 37216.431 36417.320 37000.176 35473.005 35692.763 35501.874 36310.990 35446.622 35472.006 35340.974 36230.375 35083.756 36021.640 35034.168 36120.438 34915.145 34920.305 35053.609 35727.734 34657.438 34640.839 34849.797 35714.020 34642.062 34660.758 34566.002 35580.352 , 34744.945 34630.222 34657.158 35469.406 34595.116 34515.899 34644.491 35235.276 34642.366 34547.215 34912.038 35377.864 34571.345 34655.132 34571.106 35195.115 34642.780 34697.227 34637.765 35409.514
tests/empty-file.scala, 4235, 2018-04-03T11:33:22Z, d985903, 38.379, Tue Apr  3 14:38:13 CEST 2018, 1715.027 188.164 117.130 120.659 97.314 66.309 59.748 62.677 50.676 46.577 45.733 41.420 41.320 40.428 41.112 40.275 40.117 40.818 39.387 39.760 39.419 40.042 38.977 39.487 39.388 39.137 39.281 38.634 39.089 38.952 , 38.542 39.082 38.536 38.699 38.075 38.712 38.554 37.998 38.436 38.322 38.470 38.231 37.740 38.228 37.931 38.183 38.697 37.799 38.241 39.278
tests/patmatexhaust.scala, 4235, 2018-04-03T11:33:22Z, d985903, 286.931, Tue Apr  3 14:42:18 CEST 2018, 5461.327 1919.105 1597.230 1296.309 1107.597 1036.325 860.719 751.002 802.126 600.047 597.150 509.085 558.040 418.061 415.237 538.712 412.246 357.339 348.639 342.254 5496.859 2211.860 1667.848 1466.320 1301.599 1193.976 1065.498 949.279 688.258 565.726 580.662 622.635 544.586 658.186 507.707 490.880 561.393 512.954 418.037 359.227 5546.403 2203.486 1573.719 1245.049 1227.837 1049.007 930.277 921.888 822.685 739.753 583.177 582.423 511.969 431.881 589.688 564.288 456.666 366.784 379.753 406.621 , 367.323 350.161 352.023 327.700 366.460 334.703 310.580 343.618 296.315 298.227 299.782 289.540 297.274 285.260 294.353 281.385 278.911 287.806 286.603 281.367 283.440 273.817 274.959 290.182 271.853 267.915 283.564 268.091 286.466 270.124 263.320 264.557 271.083 265.159 259.183 259.588 264.983 258.840 260.499 263.785 389.935 437.038 395.490 353.012 359.008 409.210 358.264 340.540 309.206 314.520 359.176 352.240 302.210 292.635 292.883 294.872 286.222 305.539 294.754 284.181 288.033 286.914 329.532 334.952 277.733 349.033 284.904 305.360 291.547 280.218 281.294 286.948 273.745 269.591 274.466 303.584 266.260 265.729 273.277 266.431 357.373 401.708 334.596 326.965 335.345 315.752 312.571 312.489 321.380 339.689 307.927 296.994 290.082 289.773 292.131 286.436 287.077 287.360 284.533 286.374 291.500 277.072 274.654 286.053 278.737 270.811 279.169 267.642 280.680 270.218 264.007 263.929 269.516 265.943 263.470 269.313 280.761 260.297 259.316 269.919
tests/exhaustivity-I.scala, 4235, 2018-04-03T11:33:22Z, d985903, 166.1315, Tue Apr  3 14:46:07 CEST 2018, 3860.223 1193.077 1086.240 682.476 803.019 636.738 643.481 578.196 422.369 468.529 401.761 274.972 244.819 227.183 309.650 271.645 206.976 214.843 285.088 198.396 4029.796 1245.261 1212.647 938.495 771.938 692.534 510.556 449.605 368.366 428.098 408.132 287.352 240.593 269.480 231.823 226.991 217.419 214.223 215.158 209.343 4112.351 1154.151 1175.790 1026.874 857.855 652.631 666.470 546.084 505.888 408.745 363.383 352.902 369.440 336.617 267.944 262.623 230.276 226.813 280.534 226.666 , 196.200 203.145 188.630 183.072 181.124 177.500 172.744 178.068 232.387 193.176 169.683 170.120 163.322 179.307 171.365 167.823 161.185 161.307 158.699 159.421 156.016 158.090 191.568 162.270 167.376 164.416 156.475 158.325 152.614 159.057 155.107 153.593 170.501 152.305 156.814 155.047 147.570 168.656 150.852 149.352 208.796 211.346 265.613 194.352 187.862 189.381 190.356 180.847 181.535 175.647 173.149 177.832 170.240 167.496 168.767 165.902 167.403 168.356 169.240 167.324 168.387 163.867 165.049 162.786 163.024 166.959 164.548 164.326 160.120 159.051 164.637 159.605 160.913 159.343 155.779 157.996 155.908 155.970 160.933 156.054 197.497 241.172 192.528 201.670 185.427 184.196 185.652 183.104 177.193 179.369 173.796 170.890 174.548 193.534 166.271 168.288 166.143 167.686 166.120 162.835 166.893 164.888 160.047 162.398 158.680 174.379 164.163 159.289 160.861 157.184 159.268 163.457 156.036 158.938 155.705 154.679 156.116 154.290 156.894 152.370
tests/exhaustivity-S.scala, 4235, 2018-04-03T11:33:22Z, d985903, 256.672, Tue Apr  3 14:49:54 CEST 2018, 3846.497 1412.863 633.062 522.976 511.421 460.722 418.890 383.878 386.157 352.952 341.729 336.831 318.449 290.973 281.538 283.912 280.410 286.966 282.293 272.304 4051.972 1187.192 668.382 517.672 460.323 505.744 422.043 419.267 343.989 346.682 297.540 284.710 281.598 277.532 272.961 270.795 268.986 264.628 260.619 273.468 4254.005 1151.337 690.268 649.191 607.574 471.490 455.019 427.237 361.368 320.770 361.155 403.288 296.194 290.144 286.256 282.956 283.695 280.419 278.160 352.120 , 274.726 290.379 269.319 269.755 265.283 270.298 264.691 261.196 260.757 266.976 264.738 262.694 259.911 259.612 257.422 257.823 260.175 256.931 256.712 255.387 256.632 257.515 257.368 256.169 255.414 261.992 254.149 256.186 253.645 254.270 252.972 254.190 258.955 254.645 251.587 252.000 251.206 251.399 259.611 254.105 262.871 296.221 255.025 254.869 250.678 250.375 249.130 248.282 247.490 247.080 244.714 245.846 247.104 245.346 245.023 251.812 242.723 243.453 245.801 243.845 242.595 241.567 241.765 240.211 240.934 242.420 241.111 238.063 242.589 241.976 237.861 238.308 237.281 237.841 245.475 238.658 236.855 248.812 239.534 265.595 298.973 271.797 271.442 276.959 280.821 271.262 299.067 273.526 270.097 266.055 264.727 262.540 261.121 262.245 259.279 257.767 281.671 264.585 261.943 261.038 259.276 259.317 299.348 260.217 259.312 258.533 257.128 258.774 256.495 255.578 259.149 256.783 269.538 255.184 257.506 255.875 253.870 254.674 256.864 253.279
tests/exhaustivity-T.scala, 4235, 2018-04-03T11:33:22Z, d985903, 860.547, Tue Apr  3 14:55:14 CEST 2018, 6303.832 1961.806 1383.824 1306.552 1256.632 1095.827 1062.656 1042.488 1015.315 1109.933 1009.299 1141.053 1028.233 1102.485 1044.963 949.444 920.308 912.363 906.831 898.353 5331.018 1983.156 1418.880 1272.112 1259.958 1141.034 1264.709 1246.519 1023.335 1040.609 1105.040 1097.775 1132.875 1010.176 1269.206 1095.683 1019.224 926.578 1034.435 979.540 5385.770 2094.030 1389.094 1613.135 1240.194 1059.736 1119.805 1226.361 1159.877 1027.977 1056.902 998.677 1023.737 1083.940 1019.598 1012.210 1000.305 986.580 916.208 899.873 , 895.772 974.209 907.946 879.465 947.462 887.431 873.675 901.735 997.375 865.644 868.444 860.197 970.037 866.781 857.653 860.510 925.800 852.842 867.869 859.868 852.106 850.186 851.110 892.612 869.827 849.565 865.419 854.136 846.092 850.121 850.182 845.647 846.180 844.244 845.847 850.445 840.464 843.836 853.299 841.141 1069.081 957.912 950.087 1174.583 938.161 900.702 887.415 884.452 884.415 875.572 880.087 878.688 875.346 874.940 871.930 869.548 870.164 875.464 863.798 862.221 859.027 865.573 867.581 863.488 857.675 861.381 855.972 864.834 857.270 864.515 860.584 867.630 856.436 859.578 857.399 851.689 854.035 853.186 852.675 852.309 1007.669 882.893 879.731 876.138 880.035 877.565 875.545 872.307 866.728 869.150 859.838 860.417 856.499 852.405 851.425 855.060 857.989 848.449 849.590 853.331 869.902 845.419 852.931 916.140 849.782 933.858 838.471 844.356 837.177 849.686 854.090 853.653 849.876 845.439 839.053 866.340 838.030 834.848 855.002 840.077
tests/exhaustivity-V.scala, 4235, 2018-04-03T11:33:22Z, d985903, 1568.432, Tue Apr  3 15:01:05 CEST 2018, 5100.625 2912.149 2007.154 2014.220 2018.746 1754.570 1734.504 1760.230 1899.838 1670.310 1934.207 1699.102 1639.659 1732.450 1773.153 1703.756 1589.200 1576.371 1582.649 1576.421 5789.290 3099.416 2328.357 2402.065 2223.390 2330.473 2282.888 2406.584 2352.554 2228.006 2113.838 2115.227 2098.809 2082.289 2087.250 2070.777 2062.197 2075.627 2074.058 2057.419 5238.730 2803.719 1988.334 2215.674 1894.522 1760.970 1897.443 1830.791 1665.441 1647.550 1678.209 1634.712 1608.117 1611.119 1628.659 1653.353 1587.678 1599.233 1583.040 1578.215 , 1568.845 1568.983 1606.133 1602.343 1576.248 1568.019 1578.800 1668.835 1662.700 1574.277 1555.403 1541.138 1916.862 1545.987 1539.168 1541.773 1549.230 1535.079 1535.788 1528.099 1662.148 1540.545 1545.750 1540.805 1531.516 1534.211 1524.628 1535.442 1526.081 1528.882 1538.629 1527.623 1528.713 1525.262 1521.987 1520.129 1524.759 1515.945 1514.515 1520.408 2067.110 2071.093 2053.329 2061.006 2046.051 2053.533 2078.462 2037.609 2036.278 2029.715 2043.818 2047.165 2062.645 2031.983 2056.553 2043.149 2029.495 2043.442 2029.727 2035.226 2029.888 2135.202 2144.535 2046.436 2029.604 2016.839 2005.778 2004.194 2028.913 2012.168 2053.617 2023.577 2048.947 2062.218 2019.104 2014.881 2137.176 2092.118 2003.886 2024.848 1606.950 1583.935 1571.390 1572.736 1555.459 1565.697 1560.040 1566.245 1547.318 1555.049 1540.887 1572.500 1669.086 1569.014 1569.998 1549.501 1564.798 1582.594 1534.941 1526.056 1549.120 1522.388 1561.843 1531.982 1538.156 1544.675 1528.686 1536.517 1525.530 1534.445 1538.780 1527.331 1540.727 1524.593 1530.695 1538.645 1539.246 1530.155 1525.131 1540.223
tests/implicitNums.scala, 4235, 2018-04-03T11:33:22Z, d985903, 691.6845, Tue Apr  3 15:02:43 CEST 2018, 7837.907 3856.748 1903.297 1402.202 1254.279 1085.781 1017.287 853.230 825.941 774.147 885.107 744.133 714.174 711.061 718.283 704.450 705.934 714.330 701.840 696.440 704.838 695.954 689.396 695.086 694.945 705.292 692.367 690.293 695.228 695.909 , 690.086 690.379 690.501 688.992 725.073 691.341 693.594 698.960 816.800 737.170 753.419 694.759 692.765 685.111 678.708 692.028 682.201 683.221 690.290 701.110
tests/scalapb, 4235, 2018-04-03T11:33:22Z, d985903, 6745.504, Tue Apr  3 15:09:32 CEST 2018, 31484.748 13780.863 11262.740 8723.163 7769.137 7591.376 7468.516 7216.915 7101.376 7070.812 7116.854 7019.668 6987.595 6994.934 6908.389 6959.185 6898.183 6938.554 6959.748 6919.533 6849.936 6820.577 6816.576 6788.885 6770.294 6771.695 6900.319 6775.462 6757.069 6743.375 , 6733.112 6763.184 6771.498 6747.032 6817.444 6804.305 6754.914 6769.208 6743.976 6764.152 6733.204 6781.145 6714.541 6673.738 6724.795 6679.503 6726.061 6736.988 6741.358 6758.976
tests/scalap, 4235, 2018-04-03T11:33:22Z, d985903, 2067.2605, Tue Apr  3 15:12:07 CEST 2018, 16747.776 6390.672 5656.670 5316.195 4071.832 3958.835 2743.487 2636.008 2519.187 2433.312 2371.410 2378.602 2377.978 2307.286 2370.060 2304.584 2275.217 2270.310 2289.841 2798.684 2245.181 2233.220 2171.076 2131.826 2119.172 2143.956 2150.551 2131.133 2140.788 2127.752 , 2102.871 2114.903 2088.823 2122.520 2250.661 2357.820 2198.489 2063.556 2158.111 2070.965 2076.294 2059.845 2050.976 2048.551 2042.485 2032.055 2060.710 2039.940 2030.091 2027.573
tests/power-macro/PowerInlined-1.scala, 4235, 2018-04-03T11:33:22Z, d985903, 61.8005, Tue Apr  3 15:13:20 CEST 2018, 2439.913 438.603 301.552 220.323 139.146 136.605 152.563 131.419 125.067 104.192 81.408 81.310 71.851 70.906 70.244 68.510 71.473 69.386 69.879 65.933 66.226 64.444 65.491 64.497 66.339 63.796 62.437 64.043 61.845 62.680 , 62.108 61.957 60.627 62.127 63.199 61.758 62.145 62.709 61.843 62.218 62.310 60.735 60.301 60.733 59.196 59.911 59.709 60.173 61.857 59.675
tests/power-macro/PowerInlined-1k.scala, 4235, 2018-04-03T11:33:22Z, d985903, 270.819, Tue Apr  3 15:14:36 CEST 2018, 4551.094 1368.202 659.239 536.592 510.198 449.953 489.316 606.870 449.217 339.770 324.486 405.815 313.263 295.514 327.075 379.144 284.662 291.702 287.875 279.179 280.018 277.719 277.136 292.096 278.354 272.628 273.543 274.189 271.291 270.204 , 273.092 271.429 271.292 280.502 270.346 269.181 274.016 270.023 269.358 271.516 268.515 268.403 269.668 268.089 278.390 274.929 278.448 269.310 272.872 268.284
