dotty, 4081, 2018-03-07T15:45:20Z, 438e82f, 34778.9205, Wed Mar  7 17:20:34 CET 2018, 79576.661 41819.804 38297.902 37435.924 37191.230 36108.678 35734.742 35640.446 36499.943 35309.745 35289.437 35444.359 36226.946 35232.459 35231.308 36340.475 35810.790 34916.646 35087.903 34799.382 35649.253 35036.975 34646.816 34847.104 35291.461 34704.312 34714.111 34810.995 35292.875 34782.729 , 34776.730 34858.380 35158.659 34790.686 34740.520 34781.111 35316.540 34592.367 34583.918 34851.040 35366.249 34753.213 34687.655 34793.952 35232.765 34729.256 34664.953 34690.552 35273.224 34592.915
opts/Vector.scala, 4081, 2018-03-07T15:45:20Z, 438e82f, 569.9885, Wed Mar  7 17:55:23 CET 2018, 6538.491 2890.503 2307.024 1706.643 1352.712 1402.146 1531.376 963.189 903.891 1124.038 1072.368 1011.198 850.714 842.650 681.615 666.999 889.155 664.976 648.836 628.969 7361.218 2661.169 2035.774 2066.056 1555.101 1824.421 1612.153 973.784 899.960 859.979 974.852 838.396 732.742 682.710 692.007 656.605 669.540 670.768 636.716 629.585 6738.852 2972.314 1885.960 1371.720 1244.146 1219.138 1190.835 1647.069 1469.354 1136.982 885.730 819.739 777.369 743.951 713.562 699.792 719.540 674.287 648.276 645.608 , 664.961 611.353 596.213 612.802 580.393 567.636 634.775 585.726 559.558 554.978 558.398 589.654 596.662 583.791 556.193 556.510 545.808 546.894 553.287 539.782 547.347 550.267 570.620 579.194 531.936 538.940 537.276 615.710 549.381 541.046 624.422 791.807 654.747 632.927 621.975 615.425 781.548 579.101 571.191 622.487 661.041 565.872 570.014 580.455 556.823 559.490 568.052 556.109 550.488 547.491 562.223 550.780 551.317 537.539 550.486 540.607 562.794 547.406 534.809 545.201 647.298 614.923 616.232 778.845 725.852 614.908 599.418 597.316 583.178 577.288 580.733 579.327 567.294 569.963 574.564 573.311 562.057 566.918 570.800 554.374 565.063 575.434 592.241 581.143 584.680 557.059 549.948 552.129 551.625 554.812
tests/empty-class.scala, 4081, 2018-03-07T15:45:20Z, 438e82f, 65.1985, Wed Mar  7 17:56:33 CET 2018, 2590.741 314.391 313.436 244.423 186.894 143.286 114.035 104.135 93.035 79.401 85.060 74.628 72.934 72.468 72.050 75.503 81.567 73.107 69.526 68.685 68.893 69.145 67.998 67.717 68.034 70.344 68.166 66.595 66.986 66.169 , 65.723 70.032 65.808 66.231 65.090 66.354 64.274 65.337 64.167 69.818 76.943 65.307 63.537 64.427 63.844 65.330 63.287 63.544 63.691 63.190
tests/empty-object.scala, 4081, 2018-03-07T15:45:20Z, 438e82f, 64.017, Wed Mar  7 17:57:43 CET 2018, 2504.005 425.451 287.101 220.411 190.619 149.924 119.732 124.824 87.199 83.726 75.947 74.845 71.314 70.736 71.638 70.604 68.593 69.436 67.844 68.299 67.023 68.001 70.221 65.597 66.849 65.789 66.991 64.406 65.221 64.281 , 65.064 63.981 64.745 63.500 64.769 63.497 64.586 64.037 65.455 63.502 64.460 64.080 64.183 62.676 63.158 63.997 63.290 65.287 62.789 63.502
tests/empty-file.scala, 4081, 2018-03-07T15:45:20Z, 438e82f, 44.4235, Wed Mar  7 17:58:51 CET 2018, 1799.521 222.157 173.717 149.801 121.563 96.653 65.330 57.935 53.301 54.757 50.162 49.636 52.635 49.545 50.211 50.350 46.608 45.679 46.025 45.499 45.973 45.002 45.848 45.121 45.658 44.854 45.543 45.492 44.910 44.801 , 44.142 44.807 44.090 44.722 44.094 44.647 45.124 43.913 45.591 44.000 45.891 43.805 44.265 44.529 43.784 44.395 44.471 44.452 43.761 44.622
tests/patmatexhaust.scala, 4081, 2018-03-07T15:45:20Z, 438e82f, 306.521, Wed Mar  7 18:03:01 CET 2018, 5480.803 2065.401 1755.027 1071.266 1075.715 985.601 764.359 670.653 605.785 571.214 559.685 624.872 460.154 564.121 436.815 412.108 512.986 372.973 374.737 360.949 5352.067 1803.139 1373.244 1189.750 1003.137 931.207 820.079 700.996 643.908 574.316 489.802 453.267 403.812 499.228 523.220 413.826 374.513 360.294 388.784 359.538 5532.312 1937.496 1711.229 1505.343 1306.716 1168.219 1096.633 740.915 870.057 709.660 615.570 598.365 506.710 462.637 487.206 418.622 425.347 378.312 366.427 374.353 , 380.427 350.798 364.637 343.249 349.669 365.024 357.885 326.123 317.942 324.154 314.866 307.807 314.748 307.135 303.697 307.058 296.641 297.230 300.699 292.608 291.222 311.935 356.697 299.926 298.421 293.510 292.040 299.608 296.446 285.143 290.365 284.735 291.108 286.997 278.723 287.012 278.691 278.124 284.803 293.348 354.225 343.648 351.609 336.720 339.762 338.599 325.510 356.213 325.973 323.393 312.350 307.120 317.704 306.189 308.517 382.965 304.374 294.715 302.535 306.853 304.197 296.541 294.078 297.566 285.293 286.523 290.402 288.771 283.047 286.255 280.218 278.691 294.942 308.475 285.240 283.690 273.984 276.167 282.326 344.326 393.132 347.754 379.064 399.420 384.998 333.969 333.409 374.067 355.125 318.707 319.079 309.888 304.700 356.680 358.961 361.833 377.448 369.994 349.705 333.713 332.579 311.934 307.621 319.353 301.228 301.499 304.340 325.248 309.964 289.515 291.930 280.551 286.947 280.767 280.824 288.942 279.706 279.665 285.838 281.450
tests/exhaustivity-I.scala, 4081, 2018-03-07T15:45:20Z, 438e82f, 166.9725, Wed Mar  7 18:06:51 CET 2018, 3863.696 1311.939 841.015 880.759 572.412 627.028 513.999 405.302 355.949 350.608 269.540 253.416 236.025 243.247 254.361 214.480 197.359 198.170 205.921 190.336 4293.980 1468.612 809.220 631.431 551.703 475.479 428.321 392.730 359.627 378.001 390.842 275.713 239.513 246.366 293.538 227.717 212.618 238.329 214.088 190.091 4219.546 1122.613 1214.685 920.711 756.054 654.763 456.335 452.868 368.699 302.561 256.235 250.494 233.797 225.573 251.594 211.628 201.774 202.452 194.108 218.444 , 188.800 185.421 184.043 182.149 175.562 174.417 175.272 172.508 170.862 173.206 174.002 175.719 167.010 167.750 168.783 167.548 171.288 170.707 164.489 162.855 162.148 172.275 164.203 160.061 158.869 159.478 156.899 167.286 166.935 163.117 159.652 167.331 174.198 157.592 155.804 157.410 154.109 153.817 156.197 157.777 190.989 184.092 183.616 185.428 189.688 176.885 179.978 178.521 176.857 176.118 182.152 180.598 172.809 169.071 171.267 168.641 170.159 177.004 168.772 168.592 171.688 165.317 165.386 166.308 167.317 221.755 172.297 160.805 160.720 161.150 181.920 161.857 159.219 162.379 159.703 156.998 157.492 155.731 157.045 158.072 186.704 181.934 180.989 176.213 174.840 172.740 176.002 168.838 168.320 173.942 164.046 166.298 164.793 165.127 168.216 168.519 169.181 163.447 160.805 160.898 159.453 162.223 159.126 158.074 156.814 154.405 156.492 155.990 155.471 156.412 153.636 155.047 152.991 153.077 156.972 152.086 153.625 153.531 151.187 153.271
tests/exhaustivity-S.scala, 4081, 2018-03-07T15:45:20Z, 438e82f, 274.6475, Wed Mar  7 18:10:51 CET 2018, 3814.960 1367.409 882.165 632.211 679.833 625.447 419.904 447.250 337.189 323.438 348.583 316.743 311.674 307.742 303.514 304.884 299.475 295.901 292.497 293.155 3749.973 1300.224 1147.444 710.919 623.152 511.917 406.449 410.429 373.036 502.277 363.905 362.407 325.456 317.590 313.018 305.579 314.420 318.254 293.484 291.215 4164.918 1455.666 724.421 699.445 552.690 518.204 638.509 525.685 366.864 338.650 365.114 314.922 311.265 305.711 306.040 301.893 301.092 298.232 292.602 293.453 , 289.755 285.365 287.113 283.729 283.107 283.410 281.748 331.033 284.800 277.241 276.422 273.514 279.654 274.336 273.367 274.431 281.286 273.436 274.377 275.194 273.373 272.699 277.052 290.993 276.997 272.095 275.764 282.168 277.147 268.009 269.655 298.007 293.194 266.651 269.332 268.600 268.808 274.644 270.504 269.863 293.277 291.696 291.747 324.206 315.566 292.892 281.074 300.667 301.922 278.734 277.081 275.547 299.133 280.245 279.310 274.167 271.745 275.525 272.287 271.477 274.117 281.830 293.234 332.274 274.807 278.179 269.086 337.069 271.579 289.838 269.104 270.108 269.704 270.529 269.117 267.718 272.448 268.150 272.340 266.113 292.705 286.863 287.630 286.457 293.525 281.042 284.148 277.978 279.112 285.402 278.043 274.402 274.516 271.408 270.653 274.158 273.554 272.956 266.852 268.727 270.821 270.847 274.734 273.671 274.912 266.787 268.044 274.651 267.072 277.089 268.877 267.314 266.755 269.244 273.740 265.323 268.163 263.752 264.596 265.960
tests/exhaustivity-T.scala, 4081, 2018-03-07T15:45:20Z, 438e82f, 894.453, Wed Mar  7 18:16:20 CET 2018, 5088.043 2273.637 1660.883 1594.907 1607.063 1408.613 1083.887 1088.820 1026.843 1019.009 1152.966 1030.578 1016.123 975.661 999.414 968.833 937.688 933.975 932.808 960.303 4833.589 2699.598 1336.987 1307.315 1480.713 1261.650 1201.188 1166.632 1071.923 1091.480 1208.973 1135.009 1125.171 1138.259 1070.310 1089.133 1285.853 977.235 1039.794 966.428 4976.245 1961.001 1252.877 1290.417 1400.574 1155.805 1101.396 960.914 941.282 894.512 886.098 912.605 886.971 851.180 847.931 838.801 836.195 836.320 852.702 825.387 , 915.273 918.245 921.582 904.722 905.230 899.033 899.028 901.199 896.313 893.102 893.532 890.881 889.691 887.903 896.338 906.243 901.250 882.416 917.362 905.150 924.050 895.374 881.533 882.035 887.541 877.030 890.023 878.568 900.673 897.189 886.131 881.459 875.646 875.610 898.915 879.494 884.771 874.959 873.442 873.034 1005.462 972.138 947.986 942.215 965.288 957.764 1132.543 966.067 940.409 935.379 933.775 938.780 952.487 922.083 919.838 925.461 936.172 1008.921 918.317 986.720 938.994 1028.364 951.403 1006.855 921.501 913.521 921.595 925.247 908.565 906.666 918.094 946.252 919.889 914.034 919.115 907.136 907.783 906.773 903.676 905.381 828.994 813.867 830.705 821.410 808.431 807.592 804.702 802.133 797.463 801.900 800.053 796.138 794.565 799.347 816.030 905.002 826.405 793.124 808.924 805.317 792.350 791.373 788.672 786.331 785.492 820.420 801.762 785.391 788.776 791.223 782.772 785.843 782.919 785.908 783.086 787.587 783.401 790.687 789.361 783.331
tests/exhaustivity-V.scala, 4081, 2018-03-07T15:45:20Z, 438e82f, 1817.295, Wed Mar  7 18:22:34 CET 2018, 5281.463 2739.007 2584.235 2440.620 2254.618 2201.001 2082.088 2223.979 2134.014 2026.774 2070.312 2099.429 2093.295 1952.924 1943.951 1955.080 1938.676 1919.930 1914.544 1920.398 5093.350 2757.888 2215.584 1910.483 2051.379 1949.984 2057.358 1798.790 1768.231 1735.493 1698.031 1640.558 1640.228 1651.389 1622.919 1670.188 1715.969 1669.186 1669.944 1626.527 5256.114 3323.747 2213.664 2067.710 2142.375 2152.104 1983.515 2113.138 2099.095 2129.756 1987.063 1941.210 2276.858 1875.298 1865.093 1855.618 1849.589 1846.293 1891.792 1847.451 , 1911.161 1908.210 1927.603 1906.030 1933.141 2008.498 1925.596 1947.804 1927.595 1902.264 1909.913 1897.938 1893.096 1872.779 1891.472 1875.792 1891.475 1899.195 1898.283 1889.676 1908.779 1871.583 1881.859 1903.118 1896.382 1897.951 1901.171 1865.811 1872.306 1865.928 1879.022 1881.947 1884.907 1890.889 1887.925 1914.585 1872.310 1852.973 1874.760 1913.713 1618.736 1691.255 1606.828 1601.521 1604.834 1799.231 1624.000 1612.547 1635.642 1617.471 1600.834 1625.849 1584.137 1582.165 1571.424 1568.847 1578.682 1574.217 1566.514 1571.801 1590.021 1566.886 1579.125 1569.133 1571.264 1567.295 1575.952 1578.457 1568.091 1602.126 1566.009 1584.388 1570.209 1571.565 1560.197 1561.162 1573.615 1555.190 1560.758 1556.718 1840.486 1846.588 1827.458 1827.757 1816.961 1836.467 1866.818 1840.094 1864.385 1822.601 1820.407 1819.774 1805.581 1803.306 1822.334 1825.416 1838.253 1824.078 1794.953 1797.147 1799.846 1827.029 1804.806 1803.658 1809.627 1819.485 1797.690 1794.633 1810.698 1807.477 1809.390 1815.686 1806.656 1791.491 1818.259 1794.884 1798.156 1789.697 1817.629 1829.668
tests/implicitNums.scala, 4081, 2018-03-07T15:45:20Z, 438e82f, 736.3475, Wed Mar  7 18:24:15 CET 2018, 7957.436 3036.723 2980.018 1618.620 1402.360 1198.319 1654.691 1148.519 956.661 901.952 863.574 818.219 902.220 1099.331 791.974 783.566 753.176 760.992 755.500 755.379 746.587 782.336 747.927 745.244 769.445 773.906 747.814 737.287 737.522 740.590 , 737.741 756.354 751.409 742.306 731.958 736.303 736.392 742.953 741.703 741.361 740.045 730.536 728.783 733.105 728.158 742.223 731.121 727.668 727.619 726.456
opts/implicitNums.scala, 4081, 2018-03-07T15:45:20Z, 438e82f, 724.828, Wed Mar  7 18:25:54 CET 2018, 7922.014 2865.664 1970.731 1620.923 1459.935 1341.380 1810.581 1629.060 1484.728 939.494 903.715 913.602 806.018 831.664 764.276 753.194 739.250 740.070 745.873 739.160 740.669 746.320 733.304 730.214 736.180 732.932 734.958 727.209 726.732 732.191 , 727.419 731.514 738.383 726.391 729.671 717.537 723.265 728.942 731.200 730.466 722.528 716.650 715.141 718.509 713.775 731.378 720.775 738.604 722.266 718.385
